1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 43960.406),(2 147698.27),(3 307294.25),(4 513295.34),(5 781255.94),(6 1073925.1),(7 1401190.4),(8 1746136.6),(9 2104424.5),(10 2481033.8),(11 2856814),(12 3234835.3),(13 3645865.3),(14 4042797.3),(15 4463060.5),(16 4933485.5),(17 5417556),(18 5941976.5),(19 6420008),(20 6882434),(21 7330041.5),(22 7748696.5),(23 8123807.5),(24 8489161),(25 8805596),(26 9111160),(27 9414029),(28 9773456),(29 10067293),(30 10327469),(31 10534648),(32 10771159),(33 11012182),(34 11251568),(35 11475928),(36 11682355),(37 11830997),(38 11974717),(39 12042859),(40 12107512),(41 12138832),(42 12153423),(43 12164784),(44 12197544),(45 12210357),(46 12266967),(47 12343195),(48 12409912),(49 12420079),(50 12432768),(51 12452983),(52 12502283),(53 12605827),(54 12705152),(55 12833888),(56 13014443),(57 13185093),(58 13359380),(59 13487765),(60 13621772),(61 13760073),(62 13938573),(63 14098136),(64 14365925),(65 14657963),(66 14976672),(67 15291265),(68 15604963),(69 15868496),(70 16145351),(71 16469981),(72 16765531),(73 17074580),(74 17389830),(75 17705114),(76 18040552),(77 18434122),(78 18822322),(79 19280582),
(1 157.37732),(2 196.66432),(3 225.24188),(4 243.20001),(5 254.40608),(6 265.92435),(7 272.3809),(8 278.79608),(9 283.21216),(10 288.81183),(11 296.88742),(12 301.58466),(13 312.26877),(14 316.82065),(15 322.71756),(16 326.99377),(17 329.99234),(18 336.2779),(19 338.77542),(20 340.23312),(21 341.63226),(22 343.85117),(23 348.987),(24 352.13943),(25 353.53415),(26 357.1596),(27 359.91626),(28 363.9591),(29 368.5607),(30 368.23282),(31 364.8373),(32 367.63834),(33 371.3021),(34 371.89624),(35 372.20172),(36 372.6004),(37 371.5046),(38 372.9972),(39 372.79184),(40 374.54745),(41 375.87787),(42 371.1684),(43 374.87454),(44 373.59885),(45 372.3624),(46 374.47083),(47 369.16116),(48 366.02878),(49 364.72964),(50 365.42044),(51 359.86832),(52 357.36182),(53 359.73935),(54 356.076),(55 355.21582),(56 359.66898),(57 354.43457),(58 358.0064),(59 356.22925),(60 357.25064),(61 356.95435),(62 355.06107),(63 357.84628),(64 357.3868),(65 356.72845),(66 356.4277),(67 355.47556),(68 354.7241),(69 352.53677),(70 355.32352),(71 353.79745),(72 360.57727),(73 371.7874),(74 375.6534),(75 383.38956),(76 389.57956),(77 394.07843),(78 403.92416),(79 413.74344),
(1 154.78822),(2 198.90579),(3 222.54646),(4 240.14008),(5 252.25407),(6 263.5885),(7 267.72195),(8 275.72916),(9 279.61783),(10 283.41373),(11 290.8922),(12 299.21436),(13 308.78497),(14 312.2152),(15 317.2649),(16 321.2861),(17 324.3344),(18 329.55673),(19 331.08234),(20 330.6258),(21 331.40234),(22 335.84552),(23 338.39807),(24 338.50082),(25 339.24567),(26 343.10394),(27 346.1463),(28 348.42624),(29 350.03534),(30 353.7443),(31 350.51062),(32 349.97397),(33 349.0833),(34 350.82306),(35 350.49),(36 350.30298),(37 350.68845),(38 350.23068),(39 349.49005),(40 350.50354),(41 351.83817),(42 351.82666),(43 351.84283),(44 350.8427),(45 349.49863),(46 349.60876),(47 349.9883),(48 345.5703),(49 341.73517),(50 338.58377),(51 338.14844),(52 336.8849),(53 339.9859),(54 338.6307),(55 339.53247),(56 339.4523),(57 336.38458),(58 338.8514),(59 339.3978),(60 344.0588),(61 341.08255),(62 343.674),(63 346.83862),(64 343.90396),(65 344.68472),(66 346.18362),(67 345.6201),(68 348.28876),(69 345.73596),(70 347.96643),(71 350.71518),(72 352.43344),(73 362.08588),(74 368.13348),(75 372.53165),(76 378.50568),(77 383.67987),(78 393.22864),(79 401.15802),
(1 159.27753),(2 199.702),(3 226.02386),(4 245.4571),(5 254.56764),(6 264.86176),(7 273.8191),(8 282.36105),(9 287.31247),(10 294.20102),(11 302.29327),(12 307.0028),(13 316.13544),(14 319.25406),(15 318.09),(16 323.96832),(17 327.92123),(18 330.04996),(19 333.50943),(20 333.14023),(21 335.7825),(22 336.73254),(23 339.17023),(24 340.55746),(25 343.1081),(26 345.1638),(27 347.86374),(28 354.4783),(29 353.7873),(30 356.69983),(31 357.6018),(32 359.3764),(33 357.5245),(34 354.0599),(35 354.34232),(36 350.52396),(37 350.3855),(38 347.46313),(39 349.0393),(40 352.27164),(41 349.1903),(42 349.49255),(43 353.50815),(44 351.57428),(45 351.47147),(46 349.41083),(47 350.27875),(48 345.9278),(49 344.0437),(50 345.39023),(51 345.04977),(52 343.83356),(53 342.90927),(54 342.9278),(55 343.12396),(56 343.857),(57 341.23087),(58 346.4307),(59 345.62906),(60 345.88455),(61 346.50134),(62 351.2687),(63 351.52),(64 352.5034),(65 354.31998),(66 353.73773),(67 357.5886),(68 357.3875),(69 356.454),(70 356.20313),(71 355.6254),(72 356.32352),(73 368.12558),(74 374.018),(75 380.1335),(76 389.77853),(77 401.89288),(78 412.62674),(79 417.25455),
(1 154.38193),(2 194.54092),(3 222.64778),(4 236.30206),(5 248.40042),(6 256.51614),(7 261.98486),(8 271.12424),(9 275.55786),(10 284.37912),(11 291.76282),(12 296.66687),(13 305.5354),(14 309.02777),(15 312.9625),(16 317.16),(17 322.71588),(18 324.0683),(19 326.8708),(20 329.07462),(21 331.99442),(22 332.44962),(23 332.13068),(24 333.78488),(25 336.92538),(26 337.2775),(27 339.10474),(28 342.69382),(29 342.79724),(30 343.133),(31 343.45523),(32 344.24536),(33 344.81335),(34 345.76672),(35 343.88107),(36 346.81036),(37 345.20868),(38 346.2678),(39 344.35226),(40 341.0247),(41 339.26385),(42 340.13904),(43 340.94492),(44 341.3948),(45 335.78482),(46 336.85852),(47 336.3765),(48 337.20987),(49 335.25522),(50 334.35574),(51 332.88733),(52 332.87723),(53 330.70828),(54 330.37094),(55 336.6101),(56 334.6701),(57 333.9268),(58 339.856),(59 339.3213),(60 338.203),(61 340.4347),(62 348.23373),(63 349.7719),(64 347.7312),(65 349.93973),(66 350.62448),(67 353.9088),(68 354.4559),(69 352.80518),(70 352.67767),(71 357.08224),(72 358.8248),(73 372.5201),(74 374.85),(75 382.96478),(76 394.76837),(77 401.83295),(78 408.07544),(79 413.89954),
(1 150.41385),(2 191.88023),(3 218.08087),(4 233.41934),(5 247.41109),(6 254.9219),(7 261.68494),(8 268.14343),(9 271.9486),(10 278.76373),(11 287.8699),(12 292.34778),(13 301.38977),(14 303.46454),(15 308.82886),(16 312.70056),(17 318.15326),(18 321.14502),(19 323.3986),(20 329.43402),(21 328.30743),(22 326.55313),(23 326.97122),(24 326.8163),(25 328.57144),(26 329.37585),(27 333.0533),(28 337.22012),(29 333.86673),(30 336.5623),(31 339.64352),(32 340.41876),(33 339.69443),(34 341.87756),(35 344.5088),(36 340.24023),(37 336.48215),(38 337.1029),(39 335.61224),(40 334.03958),(41 332.618),(42 332.8019),(43 339.59244),(44 338.0449),(45 336.86987),(46 340.22726),(47 335.01797),(48 332.96017),(49 334.57956),(50 333.77026),(51 329.7327),(52 330.88452),(53 330.3949),(54 332.68506),(55 332.5419),(56 328.9794),(57 328.47348),(58 333.35043),(59 333.40942),(60 332.66064),(61 336.10144),(62 339.8049),(63 341.29016),(64 343.16544),(65 344.31528),(66 343.58255),(67 344.7454),(68 347.15558),(69 346.92218),(70 347.72095),(71 348.66766),(72 350.52185),(73 359.08002),(74 362.18045),(75 368.63788),(76 376.4543),(77 387.50687),(78 394.6977),(79 399.1525),
(1 147.89037),(2 186.51167),(3 216.59692),(4 234.41324),(5 245.69418),(6 254.5772),(7 260.34048),(8 265.97015),(9 270.46362),(10 276.03464),(11 282.9555),(12 288.9158),(13 293.95987),(14 292.23538),(15 296.8672),(16 298.32245),(17 303.77133),(18 306.24484),(19 309.97153),(20 313.53546),(21 314.86655),(22 316.65396),(23 315.47266),(24 317.9195),(25 322.88345),(26 322.93573),(27 326.91803),(28 331.48843),(29 328.88837),(30 331.55267),(31 330.70117),(32 332.96674),(33 333.3794),(34 333.45813),(35 333.22055),(36 331.8384),(37 329.72852),(38 327.99716),(39 327.5432),(40 326.70642),(41 328.38657),(42 330.44913),(43 333.72104),(44 337.72107),(45 337.34155),(46 336.27148),(47 335.9193),(48 332.7687),(49 332.53363),(50 333.15726),(51 330.23828),(52 330.7217),(53 331.9362),(54 329.90952),(55 329.7478),(56 326.69434),(57 328.5258),(58 328.5781),(59 326.43552),(60 326.66122),(61 332.0755),(62 332.5088),(63 337.49536),(64 335.66684),(65 333.30286),(66 331.47552),(67 331.73685),(68 331.0886),(69 331.5281),(70 331.6889),(71 332.66998),(72 333.2051),(73 341.6407),(74 344.45322),(75 350.09177),(76 357.67407),(77 364.4291),(78 366.77603),(79 372.81845),
(1 153.19464),(2 190.66623),(3 216.6604),(4 235.62167),(5 247.092),(6 254.5767),(7 260.22482),(8 264.08807),(9 268.3377),(10 275.33453),(11 279.78085),(12 281.96426),(13 290.50467),(14 293.6201),(15 298.40515),(16 302.03143),(17 305.2217),(18 305.9571),(19 312.92386),(20 318.78543),(21 316.4923),(22 318.7168),(23 319.1091),(24 321.96295),(25 326.758),(26 325.57922),(27 328.60965),(28 332.53796),(29 335.98846),(30 338.3776),(31 339.573),(32 339.74786),(33 341.3441),(34 343.2052),(35 344.79395),(36 347.3507),(37 348.1767),(38 349.21967),(39 350.60257),(40 346.52655),(41 347.34476),(42 349.82104),(43 346.36826),(44 347.1004),(45 345.86765),(46 346.66534),(47 343.86194),(48 341.25272),(49 339.43204),(50 341.1508),(51 339.3056),(52 335.95764),(53 334.17145),(54 331.96753),(55 330.29547),(56 329.0668),(57 329.39752),(58 335.27335),(59 334.9522),(60 334.5837),(61 333.436),(62 332.81802),(63 335.11417),(64 334.64288),(65 333.82123),(66 333.31842),(67 330.60162),(68 328.46014),(69 328.32428),(70 327.82495),(71 325.80063),(72 327.5609),(73 336.63196),(74 341.95605),(75 351.4286),(76 357.8397),(77 368.07623),(78 369.43158),(79 372.3685),
(1 149.04678),(2 187.52931),(3 212.34576),(4 229.36737),(5 238.74107),(6 251.44638),(7 255.55952),(8 259.26297),(9 267.8802),(10 272.12338),(11 276.28445),(12 280.85397),(13 289.27725),(14 290.90054),(15 297.3409),(16 300.90448),(17 304.47623),(18 309.1145),(19 313.18066),(20 315.02826),(21 317.69275),(22 320.76343),(23 322.84613),(24 327.25684),(25 330.2984),(26 327.19153),(27 331.5123),(28 332.84775),(29 335.23465),(30 340.8826),(31 340.46432),(32 340.0615),(33 342.60016),(34 343.89783),(35 347.09802),(36 348.24283),(37 350.68973),(38 349.69705),(39 349.8801),(40 346.41016),(41 347.8279),(42 346.72226),(43 348.5376),(44 345.51404),(45 344.57614),(46 342.76685),(47 340.42996),(48 339.23593),(49 336.99475),(50 339.46857),(51 336.8141),(52 334.04367),(53 333.40497),(54 328.7775),(55 326.61307),(56 321.13458),(57 318.5918),(58 320.9468),(59 318.20407),(60 318.39038),(61 317.2736),(62 320.41373),(63 321.69904),(64 319.97598),(65 320.39792),(66 321.6909),(67 322.76367),(68 321.30795),(69 319.00668),(70 319.59134),(71 321.64612),(72 325.66876),(73 335.19305),(74 341.58505),(75 346.63364),(76 352.5783),(77 357.56296),(78 365.67065),(79 371.97577),
(1 147.96939),(2 186.52997),(3 210.61563),(4 229.00946),(5 238.47821),(6 249.63063),(7 256.26944),(8 260.40207),(9 264.39288),(10 271.36966),(11 278.6367),(12 282.1353),(13 288.57382),(14 291.5791),(15 299.08194),(16 304.90726),(17 308.67978),(18 309.2174),(19 312.8369),(20 314.80753),(21 317.43643),(22 323.52756),(23 328.32074),(24 332.41293),(25 331.6132),(26 331.41812),(27 334.6737),(28 336.3079),(29 335.58682),(30 338.65222),(31 339.20694),(32 340.95636),(33 340.35483),(34 342.86795),(35 345.9331),(36 345.57217),(37 345.77048),(38 344.76385),(39 343.77728),(40 345.3357),(41 342.45978),(42 343.51498),(43 344.78012),(44 343.39655),(45 345.68967),(46 344.1084),(47 340.44818),(48 337.4786),(49 336.86957),(50 337.9605),(51 334.21716),(52 334.11716),(53 334.45956),(54 335.5278),(55 335.0249),(56 335.8881),(57 332.09552),(58 333.79416),(59 332.51648),(60 333.51242),(61 334.96857),(62 334.66302),(63 335.62137),(64 332.87476),(65 330.78394),(66 327.27377),(67 328.52365),(68 327.60706),(69 324.71344),(70 329.4182),(71 329.18832),(72 333.65213),(73 342.58548),(74 350.6458),(75 357.12573),(76 362.00656),(77 369.15192),(78 371.5944),(79 380.99115),
(1 142.5749),(2 178.62337),(3 201.43652),(4 214.98547),(5 225.4103),(6 234.08266),(7 239.49942),(8 246.47816),(9 251.97205),(10 259.74518),(11 266.74442),(12 270.1916),(13 278.39273),(14 278.5104),(15 283.05405),(16 291.37204),(17 294.30917),(18 296.9262),(19 298.32828),(20 300.3901),(21 299.86224),(22 302.42462),(23 303.0507),(24 303.48038),(25 306.3536),(26 308.0332),(27 311.25223),(28 310.74146),(29 309.8704),(30 313.94406),(31 315.3382),(32 318.54742),(33 318.27292),(34 320.07025),(35 320.93112),(36 321.99826),(37 322.61823),(38 322.32895),(39 322.7058),(40 326.01108),(41 326.32965),(42 326.77682),(43 326.5522),(44 323.94547),(45 323.84354),(46 327.0807),(47 323.48294),(48 319.99106),(49 318.98187),(50 318.09625),(51 317.09296),(52 316.3655),(53 315.56235),(54 314.2595),(55 313.54712),(56 311.7268),(57 311.3325),(58 316.82813),(59 316.649),(60 316.9532),(61 316.89868),(62 317.7608),(63 318.69537),(64 320.0515),(65 320.00198),(66 321.54376),(67 317.67673),(68 318.61987),(69 318.38892),(70 319.70865),(71 322.3935),(72 323.51294),(73 330.39893),(74 334.09885),(75 335.64334),(76 343.77426),(77 350.25952),(78 356.86722),(79 362.48343),
(1 142.42944),(2 178.39806),(3 203.59856),(4 217.12715),(5 227.28203),(6 233.91098),(7 241.30524),(8 245.611),(9 253.3385),(10 263.1525),(11 270.38623),(12 271.80234),(13 280.78412),(14 282.27454),(15 286.41),(16 288.99765),(17 287.77304),(18 287.99875),(19 291.82706),(20 292.88736),(21 295.5131),(22 298.9853),(23 299.51956),(24 299.50742),(25 303.04587),(26 304.86966),(27 309.63943),(28 310.99057),(29 310.9404),(30 313.4925),(31 313.56165),(32 317.40518),(33 319.78693),(34 319.5695),(35 318.78415),(36 315.01038),(37 315.17697),(38 313.94833),(39 315.61823),(40 318.2326),(41 317.97855),(42 318.41397),(43 322.932),(44 321.201),(45 320.6423),(46 320.73035),(47 320.9095),(48 316.83905),(49 314.18558),(50 310.35934),(51 308.59842),(52 308.72083),(53 308.80923),(54 308.797),(55 312.40115),(56 309.4452),(57 308.63147),(58 310.2278),(59 308.86575),(60 309.74045),(61 309.91837),(62 311.61456),(63 315.82123),(64 314.7026),(65 314.10532),(66 316.4631),(67 313.89813),(68 312.6285),(69 313.525),(70 313.55627),(71 314.8778),(72 318.52823),(73 325.33755),(74 330.45233),(75 335.6167),(76 340.86404),(77 351.01678),(78 357.47647),(79 367.25443),
(1 142.56186),(2 178.60364),(3 203.03403),(4 216.69167),(5 229.19937),(6 239.07782),(7 243.77795),(8 249.00293),(9 257.34338),(10 264.4113),(11 270.95215),(12 276.8465),(13 286.2457),(14 285.51852),(15 290.91153),(16 292.25134),(17 293.5825),(18 296.54846),(19 301.33826),(20 302.9715),(21 305.56876),(22 307.31558),(23 308.89627),(24 306.65247),(25 311.28494),(26 310.3984),(27 311.6286),(28 312.62186),(29 314.2306),(30 318.33868),(31 322.29495),(32 322.3775),(33 320.8113),(34 320.10645),(35 322.31128),(36 319.94135),(37 320.368),(38 320.98752),(39 320.0633),(40 321.29974),(41 322.5458),(42 323.7892),(43 324.12698),(44 323.3245),(45 323.3227),(46 322.9366),(47 321.37),(48 320.31754),(49 318.8084),(50 316.82245),(51 313.67255),(52 310.4735),(53 311.39786),(54 311.01587),(55 311.03027),(56 309.25226),(57 307.61093),(58 309.9894),(59 307.4301),(60 306.11618),(61 310.05936),(62 312.19174),(63 314.41776),(64 313.0927),(65 316.57867),(66 313.89938),(67 312.33585),(68 311.63116),(69 313.08847),(70 313.52243),(71 315.16776),(72 317.704),(73 322.28293),(74 326.0425),(75 329.03253),(76 333.14838),(77 338.65704),(78 349.41583),(79 354.20844),
(1 136.8019),(2 171.41449),(3 197.23486),(4 209.66972),(5 219.80453),(6 225.97455),(7 231.84264),(8 237.58226),(9 244.83755),(10 252.14758),(11 257.74268),(12 263.924),(13 273.35574),(14 270.71884),(15 277.24466),(16 281.02783),(17 282.34628),(18 286.6115),(19 289.81982),(20 287.8747),(21 292.88803),(22 293.80795),(23 295.26495),(24 296.1229),(25 295.90875),(26 295.83508),(27 298.49942),(28 298.48438),(29 298.35376),(30 300.20166),(31 302.5726),(32 300.16943),(33 300.36673),(34 301.0817),(35 303.6657),(36 302.55643),(37 304.67053),(38 304.13217),(39 303.98553),(40 303.36752),(41 303.28766),(42 304.5447),(43 306.58752),(44 305.32697),(45 306.886),(46 304.94626),(47 304.37756),(48 302.28363),(49 301.84338),(50 302.36316),(51 301.788),(52 299.7073),(53 300.35315),(54 300.87427),(55 300.831),(56 298.97397),(57 298.10995),(58 301.3484),(59 300.84006),(60 297.47437),(61 298.9218),(62 300.2709),(63 304.5986),(64 302.5526),(65 303.04898),(66 304.14606),(67 304.32227),(68 302.68182),(69 303.96054),(70 303.02652),(71 304.8362),(72 305.53708),(73 311.71356),(74 318.86038),(75 322.8857),(76 328.86234),(77 334.42667),(78 342.1839),(79 348.90598),
(1 138.67387),(2 173.11227),(3 195.29166),(4 208.02795),(5 219.23247),(6 226.69089),(7 232.15018),(8 238.0395),(9 242.06535),(10 249.43854),(11 254.08936),(12 258.68744),(13 265.35132),(14 268.48874),(15 272.3814),(16 273.9491),(17 278.37155),(18 283.0364),(19 285.57047),(20 286.35327),(21 292.6418),(22 291.17688),(23 293.87668),(24 293.31897),(25 293.75784),(26 295.56085),(27 298.12607),(28 301.76416),(29 304.61606),(30 308.86066),(31 306.28696),(32 304.6011),(33 306.58212),(34 307.08768),(35 309.38995),(36 309.8466),(37 310.07468),(38 309.02853),(39 310.58044),(40 310.05887),(41 310.07925),(42 309.5495),(43 307.68594),(44 306.62326),(45 305.34882),(46 304.86893),(47 303.26517),(48 302.40005),(49 301.99496),(50 300.3438),(51 299.94226),(52 299.90323),(53 299.96454),(54 297.35297),(55 298.0062),(56 298.5024),(57 294.41977),(58 298.15247),(59 296.27737),(60 296.42636),(61 298.34067),(62 301.36365),(63 304.01773),(64 302.57968),(65 302.95828),(66 304.1739),(67 304.1932),(68 303.705),(69 304.6035),(70 303.92407),(71 303.18106),(72 303.49893),(73 311.85345),(74 315.6419),(75 320.53168),(76 327.02875),(77 338.18073),(78 347.1299),(79 352.7574),
(1 136.54155),(2 173.49509),(3 197.24573),(4 211.46454),(5 222.08148),(6 227.8755),(7 235.16158),(8 240.03615),(9 245.7489),(10 251.38132),(11 256.54965),(12 261.11456),(13 267.58438),(14 269.9171),(15 273.1825),(16 279.88333),(17 282.9549),(18 286.42886),(19 286.93158),(20 287.33557),(21 291.61746),(22 296.22125),(23 296.91772),(24 294.24072),(25 296.23434),(26 297.525),(27 301.43704),(28 302.7446),(29 307.19382),(30 309.92676),(31 311.15503),(32 310.0991),(33 312.2833),(34 311.42657),(35 311.16818),(36 312.5683),(37 315.15338),(38 314.70782),(39 310.67245),(40 311.36307),(41 313.5584),(42 311.56552),(43 310.50305),(44 309.62747),(45 307.77914),(46 310.51016),(47 308.40085),(48 306.56937),(49 301.8413),(50 301.88025),(51 300.66995),(52 297.97186),(53 298.88818),(54 297.5557),(55 297.724),(56 294.02026),(57 293.60165),(58 296.413),(59 294.58334),(60 298.87158),(61 298.75946),(62 297.22354),(63 298.70648),(64 303.6667),(65 303.25238),(66 306.26614),(67 306.88397),(68 306.88428),(69 304.6995),(70 305.49503),(71 305.9679),(72 305.62714),(73 315.8968),(74 320.92117),(75 325.77017),(76 326.90393),(77 337.62814),(78 343.52805),(79 348.50662),
(1 136.07933),(2 172.72702),(3 194.76709),(4 206.3653),(5 216.6574),(6 221.54753),(7 228.10954),(8 233.9108),(9 238.53342),(10 244.84071),(11 253.60522),(12 257.61816),(13 262.19095),(14 266.35477),(15 271.56442),(16 275.56885),(17 280.8379),(18 281.59625),(19 285.0375),(20 286.33286),(21 288.90927),(22 291.5334),(23 293.50952),(24 293.5146),(25 294.38916),(26 294.14395),(27 299.30856),(28 298.7027),(29 298.5259),(30 301.12244),(31 300.47845),(32 302.13388),(33 306.30124),(34 304.1866),(35 305.7461),(36 307.91653),(37 308.10263),(38 305.9262),(39 304.9221),(40 304.4201),(41 304.0283),(42 301.66498),(43 305.60736),(44 303.22763),(45 302.7581),(46 302.6518),(47 299.20358),(48 298.47278),(49 292.09512),(50 293.57712),(51 293.844),(52 296.09824),(53 297.39648),(54 296.26187),(55 294.25873),(56 291.19577),(57 291.32828),(58 292.3686),(59 291.6672),(60 291.97375),(61 294.8502),(62 297.06003),(63 299.43423),(64 299.53998),(65 298.49463),(66 297.7921),(67 299.027),(68 298.2416),(69 296.6654),(70 295.26675),(71 294.07553),(72 298.11505),(73 303.12808),(74 308.3686),(75 311.23776),(76 315.30188),(77 322.63962),(78 329.57065),(79 333.47424),
(1 132.6929),(2 168.07271),(3 192.33084),(4 204.03322),(5 216.86078),(6 221.88718),(7 226.80931),(8 231.97374),(9 235.8503),(10 239.9182),(11 246.49965),(12 248.52173),(13 256.84286),(14 261.15588),(15 265.17264),(16 269.45575),(17 274.9409),(18 276.72498),(19 280.44476),(20 282.70096),(21 283.45145),(22 287.15518),(23 286.19492),(24 282.03424),(25 281.46027),(26 282.25873),(27 286.45438),(28 285.9519),(29 286.4848),(30 288.42847),(31 289.65976),(32 289.53763),(33 289.06378),(34 290.5478),(35 290.99252),(36 292.88184),(37 293.67587),(38 290.3239),(39 291.92755),(40 291.32837),(41 291.5474),(42 289.61896),(43 291.3606),(44 290.63528),(45 290.2109),(46 290.67615),(47 289.99396),(48 287.13043),(49 282.67203),(50 282.36545),(51 282.67374),(52 283.2614),(53 283.14746),(54 284.7044),(55 282.5305),(56 282.0912),(57 281.82925),(58 283.83304),(59 284.03677),(60 286.16382),(61 288.15854),(62 289.63184),(63 290.03284),(64 289.88986),(65 289.22418),(66 288.68085),(67 292.4202),(68 290.73874),(69 289.08044),(70 289.1304),(71 288.55048),(72 291.9051),(73 299.9676),(74 303.34338),(75 310.39832),(76 312.86768),(77 317.8093),(78 324.88123),(79 328.83966),
(1 129.09933),(2 163.63882),(3 187.50488),(4 199.4749),(5 210.98183),(6 217.31464),(7 222.2102),(8 225.4251),(9 230.44247),(10 236.17873),(11 240.18773),(12 241.70195),(13 246.5855),(14 249.38896),(15 253.23578),(16 257.4204),(17 261.77188),(18 262.29584),(19 264.94012),(20 266.76587),(21 267.89825),(22 272.2099),(23 271.87582),(24 273.58224),(25 274.4805),(26 276.24323),(27 279.76117),(28 280.6516),(29 281.67163),(30 283.4686),(31 284.6753),(32 285.1507),(33 285.8989),(34 285.0149),(35 286.52438),(36 288.0015),(37 287.0615),(38 289.31516),(39 288.37326),(40 288.91037),(41 288.37143),(42 287.13303),(43 286.2972),(44 285.20673),(45 286.452),(46 285.5952),(47 283.79205),(48 282.5831),(49 279.78372),(50 277.7855),(51 274.58362),(52 278.08792),(53 276.3921),(54 277.25833),(55 275.11313),(56 274.40152),(57 270.60217),(58 277.14703),(59 276.43408),(60 275.78873),(61 276.48602),(62 278.2262),(63 278.38266),(64 276.5707),(65 281.44595),(66 281.14542),(67 282.57867),(68 283.60794),(69 282.54797),(70 283.04263),(71 280.92874),(72 284.29984),(73 291.56226),(74 294.86157),(75 297.7916),(76 301.6053),(77 307.60904),(78 315.6894),(79 320.2621),
