1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162475.4),(2 219829.94),(3 204572.17),(4 459425.22),(5 647864.6),(6 740332.3),(7 1067885.5),(8 1342385.8),(9 1484606.5),(10 1882944.9),(11 2242201.5),(12 2464931.3),(13 2924699.8),(14 3360446.3),(15 3628804),(16 4125993.3),(17 4593215.5),(18 4853580),(19 5318245.5),(20 5754967.5),(21 5989396),(22 6428824),(23 6817549.5),(24 7036633.5),(25 7456931.5),(26 7846291.5),(27 8071112.5),(28 8586497),(29 9044455),(30 9328568),(31 9840908),(32 10282773),(33 10502262),(34 10982015),(35 11388491),(36 11583853),(37 11977357),(38 12363640),(39 12504488),(40 12901672),(41 13286977),(42 13429413),(43 13870021),(44 14316552),(45 14515421),(46 14949461),(47 15436869),(48 15710947),(49 16221421),(50 16692383),(51 16902688),(52 17333858),(53 17790670),(54 18020256),(55 18452952),(56 18916404),(57 19160934),(58 19735606),(59 20371642),(60 20780860),(61 21487446),(62 22212278),(63 22710082),(64 23492272),(65 24307514),(66 24863566),(67 25691920),(68 26542662),(69 27195190),(70 28078426),(71 28977432),(72 29676624),(73 30730582),(74 31748566),(75 32625326),(76 33795036),(77 34974636),(78 35979256),(79 37247932),
(1 42.84835),(2 53.28729),(3 60.154648),(4 63.873817),(5 65.961075),(6 68.73858),(7 71.64619),(8 73.4237),(9 74.0376),(10 74.72883),(11 76.52835),(12 78.6176),(13 80.535736),(14 81.54565),(15 82.97224),(16 84.373665),(17 84.756004),(18 85.287094),(19 84.944824),(20 84.83608),(21 85.691734),(22 85.394615),(23 85.06888),(24 84.24763),(25 84.80791),(26 84.66169),(27 85.04603),(28 84.624115),(29 83.59637),(30 83.40867),(31 82.085526),(32 81.60893),(33 82.33606),(34 82.34108),(35 81.88967),(36 82.9075),(37 83.15823),(38 83.869286),(39 84.69595),(40 84.891945),(41 85.036285),(42 85.77062),(43 86.58256),(44 86.0619),(45 85.886505),(46 86.785034),(47 87.590546),(48 87.453125),(49 87.40631),(50 88.102356),(51 87.96942),(52 88.34984),(53 88.362236),(54 88.78656),(55 88.35042),(56 89.04969),(57 88.78922),(58 89.85587),(59 90.1096),(60 89.7557),(61 90.04813),(62 90.33572),(63 90.63084),(64 91.293625),(65 92.08321),(66 92.36825),(67 93.49691),(68 93.35265),(69 93.78276),(70 95.51699),(71 95.11612),(72 95.84001),(73 96.71075),(74 97.842064),(75 97.95374),(76 98.99598),(77 98.212875),(78 97.44419),(79 97.40161),
(1 43.230648),(2 54.997097),(3 61.032543),(4 65.27816),(5 68.161835),(6 70.89144),(7 74.060974),(8 76.005196),(9 78.2079),(10 78.93768),(11 79.64784),(12 81.10644),(13 84.1023),(14 84.763),(15 86.767586),(16 87.05948),(17 87.89626),(18 88.48304),(19 88.471115),(20 88.96539),(21 88.878624),(22 88.27337),(23 88.78921),(24 87.39927),(25 87.17083),(26 86.97523),(27 87.208435),(28 87.2082),(29 86.702965),(30 86.61531),(31 86.50623),(32 85.894295),(33 85.77138),(34 85.02203),(35 84.98656),(36 85.762726),(37 85.75289),(38 85.833725),(39 87.1559),(40 87.488014),(41 87.881485),(42 87.98673),(43 88.42375),(44 88.877975),(45 89.601906),(46 90.30894),(47 90.74122),(48 91.174736),(49 91.89067),(50 91.100105),(51 91.06069),(52 90.69515),(53 90.6513),(54 90.84691),(55 91.49354),(56 91.85094),(57 90.995415),(58 90.94051),(59 92.3501),(60 92.02651),(61 92.0972),(62 91.975746),(63 93.05395),(64 93.27431),(65 92.083145),(66 91.53781),(67 91.28278),(68 91.82723),(69 91.95338),(70 92.19324),(71 93.04723),(72 93.60684),(73 94.34248),(74 94.36915),(75 94.960205),(76 95.76149),(77 95.34956),(78 95.40481),(79 95.229454),
(1 42.523468),(2 53.641586),(3 60.30536),(4 64.23584),(5 67.03758),(6 69.64125),(7 71.99446),(8 74.01812),(9 75.532455),(10 76.839455),(11 78.03669),(12 79.992195),(13 82.56996),(14 84.19434),(15 85.8073),(16 86.21089),(17 86.854614),(18 87.21392),(19 86.9881),(20 88.26121),(21 88.05155),(22 88.58803),(23 88.20542),(24 86.029854),(25 86.63515),(26 86.33745),(27 85.87729),(28 85.4646),(29 85.24183),(30 84.66471),(31 84.25276),(32 83.916115),(33 84.08989),(34 83.991005),(35 83.166214),(36 83.893715),(37 84.65268),(38 85.08024),(39 85.77059),(40 86.399025),(41 87.36451),(42 87.44467),(43 89.101265),(44 87.7365),(45 88.11837),(46 89.05967),(47 88.02277),(48 87.95427),(49 88.20027),(50 88.30221),(51 89.153015),(52 89.47657),(53 90.48623),(54 91.22795),(55 92.23098),(56 93.13332),(57 92.47904),(58 92.82746),(59 93.2528),(60 93.04516),(61 93.93642),(62 94.64004),(63 94.795654),(64 94.404526),(65 94.615135),(66 94.90166),(67 95.73652),(68 96.35207),(69 96.12042),(70 96.92287),(71 96.92923),(72 97.557846),(73 98.39753),(74 99.03893),(75 99.30631),(76 99.223434),(77 98.95335),(78 98.54941),(79 98.68118),
(1 42.578865),(2 53.400337),(3 60.214417),(4 64.20617),(5 67.8729),(6 71.30418),(7 74.46854),(8 75.74975),(9 77.63252),(10 79.22577),(11 81.190674),(12 82.58992),(13 85.55219),(14 87.16556),(15 88.510155),(16 89.85876),(17 90.4016),(18 90.53556),(19 91.064224),(20 90.9189),(21 90.44532),(22 90.810104),(23 90.51953),(24 89.58838),(25 90.32657),(26 89.34366),(27 89.44278),(28 88.61958),(29 87.80764),(30 87.52665),(31 86.39335),(32 86.33736),(33 86.20454),(34 86.53769),(35 86.22417),(36 85.540504),(37 86.84245),(38 86.79892),(39 87.93006),(40 87.94374),(41 88.49376),(42 89.16317),(43 89.55511),(44 90.496086),(45 90.50574),(46 90.81904),(47 90.65319),(48 89.97568),(49 90.22346),(50 90.70223),(51 91.403854),(52 91.15511),(53 92.36255),(54 92.453575),(55 92.93846),(56 93.52351),(57 94.0401),(58 94.68967),(59 95.110634),(60 94.819374),(61 95.15517),(62 95.66847),(63 96.836945),(64 97.441475),(65 97.19382),(66 97.343506),(67 97.976166),(68 97.78933),(69 98.31614),(70 99.07852),(71 99.58372),(72 99.83131),(73 99.73829),(74 99.64565),(75 99.62173),(76 99.99498),(77 100.46327),(78 100.72962),(79 99.67926),
(1 42.13377),(2 52.622746),(3 60.158),(4 64.23534),(5 67.57219),(6 71.18995),(7 74.03991),(8 75.67411),(9 77.667206),(10 79.48032),(11 80.611755),(12 83.481094),(13 85.235245),(14 87.05091),(15 88.63506),(16 88.808655),(17 89.48461),(18 90.160324),(19 89.42787),(20 90.34082),(21 88.5291),(22 89.03531),(23 88.09576),(24 87.34952),(25 87.1049),(26 87.20094),(27 87.030334),(28 86.29926),(29 85.781044),(30 85.552895),(31 84.63994),(32 84.03288),(33 83.86961),(34 83.76474),(35 83.8127),(36 85.00997),(37 84.66067),(38 84.68085),(39 85.33321),(40 85.36937),(41 86.51521),(42 87.72862),(43 87.266685),(44 87.597145),(45 87.88181),(46 88.147354),(47 89.42145),(48 88.62152),(49 89.08445),(50 88.15024),(51 88.636154),(52 89.02056),(53 88.85447),(54 88.455315),(55 89.29377),(56 88.47894),(57 87.9369),(58 88.64572),(59 88.54764),(60 88.188896),(61 88.16836),(62 87.68014),(63 87.85286),(64 88.244225),(65 87.914246),(66 88.630775),(67 89.2469),(68 89.531395),(69 90.00156),(70 90.31555),(71 90.84247),(72 91.62973),(73 93.00249),(74 93.3837),(75 92.99632),(76 93.33738),(77 93.59342),(78 93.796776),(79 94.20793),
(1 41.68784),(2 52.786304),(3 58.477974),(4 62.292904),(5 65.5818),(6 68.749306),(7 71.11776),(8 73.174614),(9 75.83417),(10 77.22465),(11 79.06801),(12 80.7505),(13 82.836945),(14 84.01969),(15 85.61392),(16 86.297516),(17 86.39886),(18 86.347374),(19 86.344574),(20 87.287735),(21 86.63827),(22 87.01248),(23 86.641075),(24 85.87838),(25 85.11978),(26 84.769264),(27 85.451706),(28 85.705414),(29 84.5258),(30 84.375534),(31 84.13171),(32 84.10105),(33 84.97136),(34 84.21693),(35 84.96831),(36 85.10334),(37 85.33953),(38 86.002495),(39 86.50126),(40 85.924835),(41 87.21543),(42 87.85978),(43 88.35745),(44 89.078926),(45 89.619774),(46 89.460724),(47 88.7273),(48 88.833084),(49 89.194595),(50 88.77605),(51 89.03704),(52 88.22603),(53 88.46063),(54 89.31243),(55 89.40192),(56 89.77985),(57 89.91844),(58 90.16505),(59 89.84407),(60 89.83552),(61 90.642006),(62 90.90427),(63 91.56575),(64 92.10336),(65 91.73277),(66 91.222595),(67 91.96493),(68 92.36215),(69 92.847015),(70 93.590004),(71 94.646675),(72 95.43211),(73 96.016785),(74 97.55703),(75 97.16419),(76 96.61475),(77 96.60124),(78 97.22352),(79 97.58087),
(1 41.75145),(2 52.074528),(3 57.60415),(4 60.939102),(5 64.0568),(6 66.327324),(7 68.901344),(8 71.24082),(9 73.37057),(10 75.34133),(11 76.53647),(12 77.93634),(13 79.3709),(14 81.8895),(15 83.12716),(16 83.93165),(17 84.44599),(18 85.14447),(19 84.58594),(20 85.31725),(21 85.88161),(22 86.371414),(23 85.44532),(24 84.58457),(25 84.525894),(26 83.86659),(27 84.64916),(28 84.481606),(29 83.778946),(30 83.62505),(31 83.615944),(32 82.32529),(33 83.44072),(34 82.53661),(35 82.74856),(36 83.32049),(37 83.574615),(38 83.86345),(39 84.17242),(40 84.0097),(41 85.46658),(42 85.89099),(43 86.36777),(44 86.96277),(45 87.84186),(46 88.85389),(47 88.85362),(48 88.0533),(49 88.30973),(50 87.80435),(51 88.06715),(52 88.34752),(53 88.07575),(54 87.55712),(55 87.58324),(56 88.52314),(57 88.41601),(58 90.056404),(59 89.920616),(60 89.70733),(61 89.69833),(62 90.86319),(63 91.42579),(64 91.24271),(65 92.76371),(66 93.08929),(67 93.42357),(68 94.02243),(69 94.85645),(70 95.55956),(71 95.237755),(72 96.164406),(73 96.7488),(74 97.23237),(75 96.639084),(76 96.47178),(77 96.81804),(78 96.559166),(79 96.197075),
(1 40.65331),(2 50.40401),(3 57.320976),(4 60.519466),(5 63.34532),(6 66.46166),(7 68.720535),(8 70.74826),(9 72.893936),(10 74.73453),(11 76.63716),(12 77.654755),(13 79.77112),(14 80.9737),(15 82.79321),(16 82.92859),(17 82.73367),(18 83.55624),(19 83.52996),(20 84.27026),(21 83.81537),(22 84.27084),(23 83.69533),(24 83.21946),(25 83.257645),(26 83.359505),(27 83.73155),(28 84.42515),(29 84.155205),(30 83.58184),(31 83.78922),(32 82.969505),(33 83.98548),(34 82.531555),(35 82.87434),(36 82.88412),(37 82.77664),(38 82.4999),(39 82.919235),(40 83.18236),(41 83.323555),(42 84.108765),(43 84.45811),(44 83.24883),(45 83.61586),(46 84.094154),(47 84.643486),(48 83.68363),(49 84.513725),(50 84.02456),(51 83.79549),(52 83.8249),(53 83.794334),(54 84.83549),(55 85.677734),(56 84.70177),(57 84.687546),(58 85.06731),(59 85.64958),(60 85.082344),(61 85.6634),(62 86.60432),(63 87.3671),(64 86.78133),(65 87.3568),(66 87.50183),(67 87.252365),(68 87.62959),(69 87.91002),(70 89.328224),(71 89.78062),(72 90.1866),(73 90.33221),(74 90.884964),(75 91.21001),(76 90.59983),(77 91.04037),(78 91.85255),(79 91.97296),
(1 40.836784),(2 50.98187),(3 56.80682),(4 60.030205),(5 63.16802),(6 65.90983),(7 67.977066),(8 69.91128),(9 71.2418),(10 72.49334),(11 74.0381),(12 75.264755),(13 77.35186),(14 79.32579),(15 80.930336),(16 81.32023),(17 80.93767),(18 81.87904),(19 81.3827),(20 82.18972),(21 82.47782),(22 82.4159),(23 82.59862),(24 82.34877),(25 81.89338),(26 81.27391),(27 81.09737),(28 81.096565),(29 80.89778),(30 80.12006),(31 79.70616),(32 80.054306),(33 80.27295),(34 79.58113),(35 80.45788),(36 79.91386),(37 79.8114),(38 80.47811),(39 81.11857),(40 81.44967),(41 82.34091),(42 82.23006),(43 82.5425),(44 83.05649),(45 82.85988),(46 83.35679),(47 83.509995),(48 83.43576),(49 84.01288),(50 83.69379),(51 84.606926),(52 84.55793),(53 84.55391),(54 84.62161),(55 84.381325),(56 84.86969),(57 85.15913),(58 86.50466),(59 85.562355),(60 85.76171),(61 85.15915),(62 86.66064),(63 87.10108),(64 87.54784),(65 87.955864),(66 88.57432),(67 88.80763),(68 89.33992),(69 90.04451),(70 91.35152),(71 92.49778),(72 93.434425),(73 94.568115),(74 94.35812),(75 93.75666),(76 92.83575),(77 92.70557),(78 93.397156),(79 92.40725),
(1 40.31683),(2 49.937862),(3 55.779675),(4 59.27225),(5 62.16362),(6 64.652306),(7 67.40274),(8 69.283745),(9 70.54371),(10 72.05831),(11 73.51234),(12 75.481316),(13 76.32802),(14 78.328865),(15 79.647964),(16 79.62262),(17 80.33374),(18 80.56616),(19 80.71227),(20 81.203384),(21 82.12592),(22 82.74475),(23 82.67618),(24 82.249054),(25 82.49944),(26 83.06685),(27 83.20474),(28 83.393074),(29 82.79692),(30 83.0943),(31 82.52305),(32 82.259514),(33 81.74355),(34 81.476746),(35 81.05255),(36 81.451744),(37 81.72755),(38 81.935715),(39 82.19418),(40 82.70212),(41 83.60475),(42 83.49098),(43 83.917564),(44 84.32649),(45 83.774055),(46 83.73902),(47 83.87314),(48 83.6742),(49 83.668785),(50 83.33077),(51 84.0601),(52 83.90351),(53 84.19508),(54 85.483864),(55 85.12252),(56 85.44941),(57 85.7868),(58 86.67004),(59 86.75486),(60 86.350266),(61 86.80139),(62 86.72542),(63 88.007835),(64 89.01281),(65 89.59396),(66 89.931206),(67 89.430275),(68 90.04291),(69 90.45117),(70 91.68472),(71 91.59525),(72 92.10685),(73 92.21975),(74 92.45837),(75 92.85688),(76 92.760254),(77 92.61337),(78 92.92036),(79 92.92716),
(1 40.442413),(2 50.09028),(3 55.561966),(4 59.206284),(5 62.027607),(6 64.671394),(7 66.43232),(8 67.75758),(9 68.68111),(10 70.50318),(11 72.013214),(12 73.194374),(13 75.34381),(14 76.38054),(15 77.61006),(16 77.622696),(17 77.52896),(18 78.15859),(19 78.059265),(20 78.66849),(21 78.91299),(22 78.881905),(23 78.99401),(24 78.71024),(25 79.07591),(26 78.4411),(27 78.39558),(28 78.1743),(29 78.62881),(30 78.797),(31 78.62693),(32 77.661354),(33 77.29787),(34 77.93208),(35 77.13087),(36 78.10819),(37 78.3991),(38 77.87263),(39 78.3625),(40 78.32541),(41 79.462395),(42 79.47652),(43 80.01223),(44 80.092285),(45 80.35333),(46 80.65085),(47 80.89261),(48 81.92078),(49 81.02468),(50 80.93936),(51 80.73432),(52 79.799194),(53 80.07078),(54 80.072685),(55 80.75853),(56 81.42969),(57 81.1116),(58 81.794586),(59 82.09136),(60 81.85963),(61 81.865166),(62 81.93028),(63 82.827965),(64 83.1163),(65 83.14786),(66 82.69524),(67 82.37952),(68 82.40787),(69 83.44866),(70 83.90254),(71 83.67005),(72 84.436325),(73 85.461365),(74 85.49994),(75 86.47015),(76 86.78258),(77 87.0847),(78 87.81905),(79 88.162735),
(1 40.137203),(2 50.219673),(3 56.254684),(4 59.443184),(5 61.27574),(6 63.93138),(7 66.436516),(8 68.678215),(9 69.81114),(10 71.50168),(11 72.74114),(12 74.00753),(13 75.310844),(14 76.41555),(15 77.805305),(16 77.60731),(17 78.29093),(18 79.87485),(19 79.78128),(20 80.13763),(21 80.48688),(22 80.53913),(23 81.13355),(24 81.02048),(25 80.60629),(26 80.6899),(27 81.56989),(28 81.909),(29 81.068),(30 80.90255),(31 80.54722),(32 79.79708),(33 79.896805),(34 79.75872),(35 80.28714),(36 81.16956),(37 81.8328),(38 81.19687),(39 82.162224),(40 82.991974),(41 83.606964),(42 83.99745),(43 85.17117),(44 85.001015),(45 85.54826),(46 85.05324),(47 85.558876),(48 85.337425),(49 84.26833),(50 84.16739),(51 84.98615),(52 84.48466),(53 85.46176),(54 85.01802),(55 85.65557),(56 86.79194),(57 86.30631),(58 87.27163),(59 87.037994),(60 87.08842),(61 87.7164),(62 87.66501),(63 88.83647),(64 89.31512),(65 89.04955),(66 89.13918),(67 89.835526),(68 89.39563),(69 89.22626),(70 89.912125),(71 90.14075),(72 91.06403),(73 91.49662),(74 91.7995),(75 90.77958),(76 91.741554),(77 90.71147),(78 91.41984),(79 91.035324),
(1 39.333385),(2 48.87145),(3 54.456238),(4 58.023533),(5 60.8296),(6 63.702503),(7 65.87855),(8 68.26348),(9 69.96173),(10 71.77072),(11 72.48595),(12 73.207886),(13 75.24973),(14 76.61429),(15 77.84119),(16 77.42023),(17 78.50964),(18 78.97007),(19 78.604095),(20 79.12056),(21 78.74997),(22 79.29356),(23 79.241516),(24 79.55136),(25 79.722626),(26 79.39979),(27 79.21184),(28 79.58497),(29 79.50004),(30 80.121796),(31 79.65139),(32 79.07148),(33 79.22988),(34 79.03265),(35 78.54884),(36 79.56907),(37 79.99215),(38 81.27763),(39 81.47076),(40 81.65726),(41 83.15594),(42 83.28923),(43 84.044556),(44 83.89148),(45 84.29393),(46 85.11184),(47 84.67148),(48 84.95551),(49 85.167145),(50 84.665665),(51 85.11061),(52 85.43049),(53 85.07191),(54 86.29318),(55 86.47213),(56 87.046394),(57 86.82427),(58 86.96802),(59 86.485466),(60 86.65674),(61 86.137955),(62 86.79764),(63 86.944214),(64 86.83025),(65 87.58277),(66 87.03728),(67 88.11111),(68 88.045784),(69 88.70189),(70 90.02649),(71 91.16928),(72 91.67717),(73 92.16498),(74 91.95864),(75 92.072556),(76 92.04982),(77 92.072075),(78 91.36311),(79 91.54014),
(1 39.05781),(2 48.53411),(3 54.379368),(4 57.668472),(5 60.820354),(6 63.834457),(7 66.29368),(8 68.490555),(9 69.89486),(10 72.20018),(11 74.041855),(12 75.05436),(13 77.05733),(14 77.65017),(15 79.20657),(16 79.5804),(17 79.80245),(18 80.5573),(19 80.75038),(20 80.43178),(21 80.32236),(22 80.583115),(23 80.80182),(24 81.06905),(25 80.90153),(26 79.68655),(27 80.22483),(28 80.88583),(29 81.18749),(30 81.02032),(31 81.3991),(32 80.747826),(33 80.40323),(34 81.00988),(35 80.70527),(36 80.503296),(37 80.22187),(38 80.45346),(39 81.485565),(40 81.50889),(41 82.26076),(42 82.9619),(43 83.11459),(44 83.05667),(45 82.97278),(46 83.22071),(47 83.446014),(48 83.901375),(49 83.7806),(50 84.11677),(51 83.45781),(52 82.872314),(53 82.688736),(54 82.96124),(55 82.05427),(56 82.0918),(57 82.035194),(58 82.31576),(59 82.3881),(60 81.84626),(61 81.06284),(62 81.974625),(63 82.18542),(64 82.275116),(65 82.80278),(66 82.22134),(67 82.49961),(68 82.91345),(69 83.145424),(70 84.266045),(71 84.55692),(72 85.026436),(73 85.13522),(74 84.747696),(75 85.34281),(76 85.87949),(77 85.71528),(78 86.117516),(79 86.55552),
(1 39.08158),(2 48.227108),(3 54.086895),(4 57.562546),(5 60.2494),(6 62.999233),(7 65.33479),(8 67.25132),(9 68.128914),(10 70.39144),(11 72.34242),(12 73.111595),(13 74.510475),(14 75.73466),(15 77.0093),(16 76.65495),(17 77.740036),(18 78.03501),(19 77.97894),(20 78.224594),(21 78.27108),(22 77.83803),(23 77.73556),(24 77.728615),(25 78.64772),(26 78.13504),(27 77.99775),(28 78.09553),(29 78.14259),(30 78.41927),(31 77.55136),(32 78.370575),(33 78.0299),(34 78.25326),(35 79.09076),(36 78.93306),(37 78.91069),(38 79.66716),(39 80.48378),(40 80.09726),(41 81.296844),(42 81.56986),(43 81.91502),(44 82.36654),(45 82.31193),(46 81.888916),(47 82.01781),(48 82.0855),(49 81.97092),(50 82.09687),(51 81.61166),(52 81.471565),(53 81.71708),(54 82.83109),(55 82.332306),(56 82.55046),(57 82.5375),(58 83.38776),(59 83.844345),(60 83.8334),(61 84.29578),(62 84.35809),(63 84.623085),(64 85.471085),(65 85.90594),(66 85.47597),(67 86.07344),(68 86.443115),(69 86.77336),(70 87.13608),(71 87.41753),(72 88.079414),(73 89.33653),(74 89.32664),(75 89.76357),(76 89.26886),(77 89.2503),(78 90.06791),(79 89.9434),
(1 38.682972),(2 47.44007),(3 53.761585),(4 57.58848),(5 60.45703),(6 63.196716),(7 66.37059),(8 67.86969),(9 69.61016),(10 71.61476),(11 72.763115),(12 73.3448),(13 75.953415),(14 76.85011),(15 78.918365),(16 79.108475),(17 78.89617),(18 79.70225),(19 79.78158),(20 79.84152),(21 79.878),(22 80.01154),(23 79.90484),(24 79.93365),(25 80.250694),(26 79.79723),(27 80.420105),(28 80.73163),(29 80.61632),(30 79.939476),(31 80.33321),(32 81.54219),(33 82.425224),(34 81.89449),(35 82.43046),(36 82.133835),(37 82.76404),(38 83.38586),(39 84.557625),(40 84.530106),(41 84.960655),(42 84.623),(43 85.16872),(44 85.1813),(45 84.762596),(46 84.851746),(47 85.34503),(48 85.03742),(49 84.03396),(50 83.99195),(51 84.01326),(52 83.36577),(53 83.69781),(54 83.58664),(55 84.34634),(56 84.45934),(57 84.67011),(58 84.32693),(59 85.27826),(60 84.64054),(61 84.85114),(62 86.19291),(63 87.078964),(64 86.7562),(65 86.85326),(66 87.08514),(67 87.45957),(68 87.53996),(69 87.87843),(70 88.65437),(71 89.94328),(72 91.114334),(73 91.34999),(74 91.654785),(75 91.98078),(76 92.58422),(77 91.92993),(78 92.41042),(79 92.98165),
(1 38.643433),(2 48.32657),(3 55.15017),(4 58.247593),(5 61.42715),(6 63.865803),(7 66.283646),(8 67.65009),(9 68.710785),(10 70.86354),(11 71.9361),(12 72.952675),(13 74.66217),(14 74.98308),(15 76.79012),(16 76.62014),(17 76.626724),(18 77.36369),(19 77.213326),(20 77.16422),(21 77.192154),(22 76.66926),(23 77.603516),(24 77.619095),(25 78.12814),(26 77.37242),(27 77.36869),(28 77.723885),(29 77.95762),(30 77.66791),(31 77.43832),(32 77.19134),(33 78.02412),(34 78.02603),(35 78.4873),(36 78.71446),(37 79.229095),(38 79.199936),(39 79.285515),(40 79.336334),(41 79.6854),(42 79.80897),(43 80.25759),(44 79.87373),(45 80.222824),(46 80.18071),(47 80.1582),(48 80.104485),(49 79.14605),(50 79.13374),(51 79.106705),(52 78.620094),(53 79.22918),(54 79.553),(55 79.04135),(56 79.31754),(57 78.89758),(58 79.70168),(59 79.00586),(60 78.15663),(61 78.42885),(62 79.11514),(63 80.25473),(64 80.814186),(65 81.81214),(66 81.79008),(67 81.55358),(68 81.79114),(69 81.913826),(70 81.64972),(71 83.13231),(72 83.84264),(73 84.00662),(74 84.13904),(75 85.60481),(76 84.816986),(77 84.812965),(78 84.84515),(79 85.03496),
(1 37.869904),(2 46.838215),(3 52.476913),(4 55.52032),(5 58.811863),(6 61.86538),(7 63.71808),(8 65.711754),(9 67.67773),(10 68.78289),(11 69.31482),(12 69.76117),(13 71.668076),(14 72.768135),(15 74.69711),(16 74.538506),(17 74.54381),(18 75.0082),(19 75.681145),(20 75.14344),(21 76.00953),(22 76.89259),(23 77.31255),(24 76.55751),(25 76.514915),(26 75.96635),(27 77.105034),(28 77.15094),(29 77.36062),(30 77.59895),(31 77.11178),(32 77.30786),(33 77.04987),(34 77.38037),(35 77.501205),(36 77.755135),(37 78.638336),(38 78.403366),(39 78.57783),(40 79.41703),(41 80.0057),(42 79.749504),(43 80.38126),(44 80.69546),(45 80.90167),(46 81.38386),(47 81.048965),(48 80.605446),(49 80.244705),(50 80.38089),(51 80.503624),(52 80.41504),(53 81.08546),(54 80.93995),(55 79.75512),(56 80.9451),(57 81.4517),(58 82.16356),(59 81.85883),(60 81.75037),(61 81.82393),(62 82.47217),(63 83.17672),(64 82.2236),(65 82.99112),(66 83.63285),(67 83.99453),(68 83.9202),(69 84.19011),(70 84.385605),(71 85.5275),(72 85.89894),(73 86.38217),(74 86.33904),(75 86.43633),(76 86.68607),(77 86.340836),(78 85.894455),(79 86.48435),
