1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 7576.91),(2 21768.705),(3 45630.387),(4 70960.73),(5 101285.48),(6 136511.03),(7 175540.95),(8 225951.8),(9 283540.72),(10 340751.16),(11 406329.5),(12 473646.75),(13 564699.3),(14 656580.44),(15 763811),(16 865850.56),(17 975373.8),(18 1082824),(19 1205350.1),(20 1322107.9),(21 1444901),(22 1558679.9),(23 1671198.5),(24 1774918.9),(25 1886094),(26 1995419.9),(27 2123185),(28 2246086.8),(29 2354830.8),(30 2455114.8),(31 2521281.8),(32 2576751),(33 2657502.3),(34 2730145.3),(35 2812722),(36 2890453.8),(37 2971611.3),(38 3042280.8),(39 3128059),(40 3197452.8),(41 3285604.8),(42 3362763),(43 3464036.8),(44 3580076.3),(45 3699278.8),(46 3825633.3),(47 3978969.3),(48 4150686.8),(49 4361102),(50 4546998),(51 4787552),(52 4995018.5),(53 5295973.5),(54 5562700.5),(55 5843246.5),(56 6115394.5),(57 6396952.5),(58 6689878),(59 6991916),(60 7298752),(61 7667769.5),(62 8066513.5),(63 8469143),(64 8839437),(65 9209713),(66 9549711),(67 9873103),(68 10157612),(69 10467191),(70 10796734),(71 11149065),(72 11486380),(73 11827972),(74 12150493),(75 12474912),(76 12736947),(77 12977875),(78 13210663),(79 13426781),
(1 74.53424),(2 94.84453),(3 106.931206),(4 114.0296),(5 118.458435),(6 124.12002),(7 127.92834),(8 132.28929),(9 134.59589),(10 138.03851),(11 140.77449),(12 143.17122),(13 144.90227),(14 146.94827),(15 149.94133),(16 151.8875),(17 154.05579),(18 155.19711),(19 156.85611),(20 158.43141),(21 160.24222),(22 163.12595),(23 165.27934),(24 168.51743),(25 170.29239),(26 173.09125),(27 175.47462),(28 177.42825),(29 177.95728),(30 179.01756),(31 180.53717),(32 181.59541),(33 182.0087),(34 182.7798),(35 183.93483),(36 185.56767),(37 185.42017),(38 186.14868),(39 187.60777),(40 188.36945),(41 188.60371),(42 189.69667),(43 190.25876),(44 192.19994),(45 191.73161),(46 193.9055),(47 195.40605),(48 197.38498),(49 198.10568),(50 199.18547),(51 199.40399),(52 201.68333),(53 202.43874),(54 202.57654),(55 202.8908),(56 203.29654),(57 201.9221),(58 203.886),(59 203.54153),(60 203.58817),(61 204.00069),(62 205.07478),(63 205.07407),(64 205.53566),(65 206.53073),(66 208.1873),(67 207.8971),(68 207.3629),(69 206.98918),(70 208.28188),(71 209.40399),(72 208.46074),(73 209.89603),(74 209.7396),(75 209.99423),(76 210.34088),(77 209.89928),(78 209.76204),(79 211.47931),
(1 73.69482),(2 93.39757),(3 106.52556),(4 112.94728),(5 117.38937),(6 122.36406),(7 126.98682),(8 129.21826),(9 132.57909),(10 135.22595),(11 137.7698),(12 141.4277),(13 140.72025),(14 141.41624),(15 145.88591),(16 146.85847),(17 149.66383),(18 151.379),(19 153.68793),(20 154.98885),(21 156.2571),(22 157.616),(23 159.12404),(24 160.81123),(25 164.07928),(26 166.94003),(27 168.9214),(28 170.44576),(29 171.17236),(30 173.45285),(31 174.64207),(32 176.32497),(33 177.32796),(34 178.00758),(35 178.47052),(36 179.96556),(37 179.46664),(38 182.43965),(39 182.50484),(40 183.29216),(41 184.35983),(42 185.56413),(43 185.5798),(44 186.48343),(45 186.6855),(46 187.5025),(47 189.0201),(48 190.55568),(49 192.49976),(50 193.34554),(51 194.53099),(52 194.36813),(53 193.71309),(54 193.84358),(55 195.28558),(56 195.57428),(57 195.50482),(58 196.48746),(59 197.08168),(60 198.38077),(61 198.98067),(62 200.58714),(63 200.99677),(64 200.31975),(65 200.95348),(66 202.20746),(67 203.35162),(68 203.55254),(69 202.67642),(70 205.68124),(71 205.43451),(72 205.84962),(73 205.46204),(74 204.92288),(75 206.7476),(76 205.77328),(77 203.98067),(78 204.58257),(79 204.47597),
(1 73.1561),(2 92.00943),(3 104.802315),(4 111.63301),(5 116.94812),(6 122.40656),(7 125.89144),(8 129.67578),(9 132.18741),(10 135.24725),(11 137.92021),(12 140.3151),(13 141.3662),(14 144.88847),(15 149.18494),(16 150.06973),(17 151.39026),(18 154.20026),(19 156.55862),(20 158.91121),(21 161.05385),(22 163.99414),(23 165.16644),(24 166.11615),(25 167.67302),(26 170.12834),(27 171.86353),(28 172.20644),(29 174.50687),(30 175.6934),(31 178.33078),(32 180.37083),(33 181.17177),(34 182.0033),(35 182.67802),(36 183.56158),(37 184.23184),(38 185.76208),(39 185.3706),(40 185.80762),(41 187.26088),(42 187.09442),(43 188.29877),(44 188.84904),(45 190.06285),(46 192.31644),(47 192.54372),(48 194.56544),(49 196.74075),(50 196.28877),(51 196.94559),(52 196.26031),(53 197.98907),(54 197.96964),(55 199.3144),(56 199.48152),(57 200.19716),(58 202.00464),(59 203.1534),(60 204.33911),(61 205.0799),(62 206.24834),(63 206.74983),(64 207.10905),(65 207.83742),(66 208.7514),(67 209.36458),(68 208.61629),(69 208.44728),(70 206.96402),(71 208.36942),(72 209.99187),(73 210.03654),(74 210.30223),(75 211.26897),(76 210.88388),(77 212.56503),(78 213.30037),(79 212.15515),
(1 71.577095),(2 90.49339),(3 103.04017),(4 109.080894),(5 114.19819),(6 119.63007),(7 124.36695),(8 126.938095),(9 130.2176),(10 132.25693),(11 135.81996),(12 138.12338),(13 139.05125),(14 141.6713),(15 144.56767),(16 145.02928),(17 146.7463),(18 148.98203),(19 152.00555),(20 153.861),(21 156.45973),(22 157.73883),(23 158.84012),(24 160.72328),(25 161.69652),(26 162.15033),(27 163.39992),(28 165.06197),(29 166.97287),(30 168.84491),(31 171.68294),(32 173.57481),(33 174.15039),(34 174.7955),(35 175.46686),(36 177.4755),(37 179.37964),(38 179.7107),(39 180.93315),(40 180.49574),(41 181.12756),(42 181.46304),(43 181.84897),(44 184.51843),(45 184.40924),(46 186.71529),(47 187.90761),(48 188.65431),(49 190.73265),(50 189.7593),(51 192.42255),(52 192.50742),(53 193.28743),(54 195.00098),(55 195.9478),(56 196.33983),(57 196.34792),(58 197.74382),(59 197.52148),(60 199.3664),(61 199.271),(62 200.31508),(63 202.02242),(64 202.11664),(65 202.12671),(66 204.5715),(67 205.28998),(68 204.72397),(69 205.43393),(70 205.91199),(71 206.92998),(72 206.7778),(73 207.85744),(74 207.95992),(75 209.8649),(76 208.78658),(77 209.27199),(78 209.27211),(79 206.61115),
(1 72.38249),(2 90.87069),(3 102.12974),(4 108.98003),(5 115.081726),(6 119.848206),(7 123.23555),(8 127.168625),(9 131.14479),(10 133.61006),(11 137.01096),(12 140.0987),(13 140.59238),(14 141.96695),(15 146.4294),(16 147.16267),(17 149.06053),(18 150.18245),(19 152.02814),(20 152.84647),(21 154.75677),(22 155.40672),(23 157.55833),(24 159.52475),(25 160.95174),(26 162.73299),(27 164.89687),(28 166.08357),(29 169.0229),(30 170.65057),(31 173.3562),(32 174.3208),(33 175.80385),(34 178.24092),(35 179.70506),(36 179.21962),(37 180.88556),(38 182.81041),(39 183.1335),(40 185.62776),(41 185.91592),(42 185.74309),(43 186.79128),(44 186.8141),(45 188.31534),(46 188.9721),(47 190.41167),(48 190.9028),(49 191.82257),(50 192.79694),(51 191.65636),(52 192.67412),(53 193.94576),(54 195.02348),(55 196.83678),(56 197.69926),(57 198.6184),(58 199.67381),(59 201.89618),(60 200.40186),(61 200.34747),(62 201.7892),(63 203.72061),(64 203.22536),(65 205.26698),(66 207.16461),(67 207.47691),(68 207.46991),(69 208.60202),(70 208.59631),(71 208.88171),(72 208.9732),(73 208.9734),(74 209.79955),(75 211.5219),(76 210.00009),(77 209.89903),(78 209.92113),(79 210.5587),
(1 71.20373),(2 88.43407),(3 99.834175),(4 107.541435),(5 112.50511),(6 118.38062),(7 121.44933),(8 124.67857),(9 127.52766),(10 129.62077),(11 132.81747),(12 135.33368),(13 136.69644),(14 138.10526),(15 140.78918),(16 142.11687),(17 143.50473),(18 145.18262),(19 148.59126),(20 150.32303),(21 151.73128),(22 151.59535),(23 154.21333),(24 156.24518),(25 156.82565),(26 159.76204),(27 160.77843),(28 163.38028),(29 165.9467),(30 166.36461),(31 168.86943),(32 170.65015),(33 172.12126),(34 173.41328),(35 173.68864),(36 175.095),(37 175.3164),(38 178.2481),(39 179.88326),(40 181.46582),(41 180.86981),(42 180.91933),(43 182.48096),(44 184.3236),(45 186.51323),(46 187.24545),(47 190.36998),(48 192.9337),(49 193.39656),(50 193.90088),(51 196.31335),(52 195.95801),(53 197.67332),(54 198.41832),(55 199.75221),(56 199.89186),(57 200.35219),(58 201.39262),(59 203.56143),(60 203.2023),(61 205.40723),(62 206.80806),(63 208.65479),(64 208.29486),(65 207.71063),(66 209.45518),(67 210.2268),(68 210.29597),(69 210.57573),(70 211.68243),(71 210.96638),(72 210.03261),(73 210.36522),(74 211.504),(75 212.85674),(76 213.25647),(77 214.65742),(78 213.87772),(79 214.37425),
(1 70.68245),(2 88.7088),(3 100.4803),(4 107.220856),(5 111.66327),(6 116.29767),(7 121.151764),(8 125.09231),(9 128.54385),(10 131.6162),(11 134.25806),(12 136.28662),(13 137.9665),(14 139.49245),(15 143.53377),(16 144.95055),(17 147.5138),(18 148.59976),(19 149.55228),(20 152.28056),(21 155.09511),(22 154.7068),(23 157.78284),(24 159.98907),(25 161.72743),(26 162.72229),(27 165.90771),(28 167.73776),(29 170.00421),(30 172.4206),(31 174.15108),(32 175.32283),(33 175.63358),(34 176.61658),(35 178.5622),(36 176.5658),(37 178.70793),(38 180.81133),(39 181.6849),(40 182.70674),(41 180.34132),(42 181.08865),(43 182.2027),(44 181.88953),(45 184.51094),(46 184.68187),(47 187.23979),(48 189.15971),(49 190.13687),(50 191.64647),(51 193.52032),(52 194.05281),(53 196.0449),(54 196.72269),(55 195.34013),(56 197.10587),(57 197.65152),(58 199.54668),(59 199.31859),(60 198.94539),(61 198.28027),(62 200.22505),(63 202.10583),(64 202.5479),(65 203.46767),(66 204.68028),(67 205.38437),(68 204.84206),(69 204.93486),(70 206.15645),(71 206.08682),(72 207.44096),(73 207.92836),(74 207.14326),(75 208.43849),(76 208.03232),(77 209.2822),(78 210.02832),(79 209.79657),
(1 69.827545),(2 86.97113),(3 100.410645),(4 106.92136),(5 111.977844),(6 116.15944),(7 120.830666),(8 124.23507),(9 128.29558),(10 131.58093),(11 133.67789),(12 135.90393),(13 137.87439),(14 140.24191),(15 142.5385),(16 143.8552),(17 147.59546),(18 149.616),(19 150.30789),(20 153.60333),(21 156.3067),(22 156.47823),(23 158.76848),(24 159.80002),(25 162.29327),(26 164.36513),(27 164.96956),(28 165.6101),(29 166.39484),(30 169.61755),(31 171.9303),(32 171.54927),(33 172.78732),(34 174.72937),(35 175.75893),(36 175.3621),(37 176.15367),(38 178.71144),(39 177.50943),(40 179.8036),(41 178.63953),(42 179.34319),(43 180.85988),(44 180.61317),(45 182.68604),(46 183.68272),(47 185.28296),(48 186.6732),(49 187.63203),(50 189.02057),(51 190.80002),(52 191.46602),(53 194.10695),(54 195.75522),(55 195.48576),(56 195.57301),(57 195.88142),(58 195.65007),(59 196.47018),(60 196.40004),(61 196.33241),(62 198.36568),(63 198.70665),(64 199.23436),(65 200.28891),(66 200.5546),(67 201.6528),(68 201.47046),(69 201.58356),(70 202.79666),(71 203.02452),(72 202.66643),(73 201.86807),(74 201.92416),(75 202.70767),(76 202.97057),(77 202.59633),(78 204.61896),(79 204.2755),
(1 70.24915),(2 87.36254),(3 98.53893),(4 105.4969),(5 111.23579),(6 115.79546),(7 119.57981),(8 123.72637),(9 129.1003),(10 131.30405),(11 133.66426),(12 136.43823),(13 139.2763),(14 141.4405),(15 144.96727),(16 145.84479),(17 147.86658),(18 148.55278),(19 152.20802),(20 153.61539),(21 155.02711),(22 156.35648),(23 160.55986),(24 162.61324),(25 164.3101),(26 166.63904),(27 167.51378),(28 169.65375),(29 171.14864),(30 172.69604),(31 174.3409),(32 175.1062),(33 174.10011),(34 176.4135),(35 178.20825),(36 178.99913),(37 178.6327),(38 179.31302),(39 180.343),(40 180.56725),(41 181.38512),(42 181.37157),(43 184.44913),(44 184.44653),(45 186.47356),(46 188.57303),(47 189.8874),(48 190.58289),(49 193.31229),(50 194.8509),(51 196.8664),(52 196.20052),(53 198.76418),(54 200.34059),(55 200.33257),(56 202.21837),(57 203.36365),(58 203.77356),(59 203.48796),(60 204.98372),(61 205.12325),(62 205.76767),(63 207.74857),(64 208.61311),(65 209.77943),(66 211.10527),(67 211.31116),(68 210.77367),(69 210.49689),(70 212.35979),(71 211.8376),(72 211.7187),(73 211.57683),(74 212.60959),(75 214.27896),(76 215.02792),(77 214.42245),(78 216.14845),(79 217.02037),
(1 69.60825),(2 87.976456),(3 100.392204),(4 107.31994),(5 111.83113),(6 116.0357),(7 120.17436),(8 124.3782),(9 126.4925),(10 129.27458),(11 131.92326),(12 133.93689),(13 135.94981),(14 137.14603),(15 142.08794),(16 143.871),(17 146.16971),(18 146.98294),(19 148.87498),(20 150.72375),(21 152.65656),(22 154.57538),(23 157.26591),(24 158.09714),(25 158.79694),(26 160.17186),(27 163.0891),(28 164.60954),(29 166.17511),(30 168.19946),(31 171.31326),(32 171.80878),(33 173.3417),(34 173.71887),(35 176.4256),(36 176.21321),(37 177.40427),(38 179.49457),(39 180.51332),(40 180.9527),(41 183.88295),(42 185.90704),(43 186.30278),(44 187.88548),(45 188.84119),(46 190.37828),(47 192.62958),(48 192.2261),(49 194.07748),(50 195.49641),(51 198.40642),(52 197.07188),(53 198.06743),(54 199.43309),(55 200.70131),(56 202.27986),(57 203.23329),(58 203.91963),(59 204.42084),(60 204.25586),(61 205.12807),(62 205.15538),(63 205.14134),(64 206.67488),(65 207.27628),(66 209.10797),(67 208.96944),(68 208.48146),(69 208.55309),(70 210.03268),(71 210.07011),(72 210.01682),(73 209.06212),(74 209.35895),(75 209.8581),(76 208.90242),(77 209.3001),(78 209.75806),(79 210.74297),
(1 68.60117),(2 85.8914),(3 97.86351),(4 104.45388),(5 109.94484),(6 114.77341),(7 116.548775),(8 120.987595),(9 124.12108),(10 126.649086),(11 128.79062),(12 130.98453),(13 132.66405),(14 134.93245),(15 138.79248),(16 140.67484),(17 144.22551),(18 145.60095),(19 147.87613),(20 149.06569),(21 151.57442),(22 153.29865),(23 155.84999),(24 155.79347),(25 156.63052),(26 157.84406),(27 159.77348),(28 163.06802),(29 164.32007),(30 165.56277),(31 167.61581),(32 168.59009),(33 168.60571),(34 170.17044),(35 170.59845),(36 171.05055),(37 171.24695),(38 172.6318),(39 173.24973),(40 174.06938),(41 176.21312),(42 177.05455),(43 178.13933),(44 179.87556),(45 181.25241),(46 183.53937),(47 184.82861),(48 186.72127),(49 188.71535),(50 189.95062),(51 191.82578),(52 192.2484),(53 192.9004),(54 193.20511),(55 194.12077),(56 194.75935),(57 196.66397),(58 197.90518),(59 198.50201),(60 198.84465),(61 201.19777),(62 202.16324),(63 204.78705),(64 204.41714),(65 205.05928),(66 205.8603),(67 206.70456),(68 207.1881),(69 206.76003),(70 207.61743),(71 208.1326),(72 205.20085),(73 205.03505),(74 204.55304),(75 205.68082),(76 205.41032),(77 204.06177),(78 203.72577),(79 204.6752),
(1 68.225876),(2 86.13536),(3 97.61554),(4 103.92735),(5 110.54081),(6 114.7986),(7 117.656944),(8 122.12044),(9 125.215675),(10 128.29199),(11 131.84497),(12 135.1126),(13 136.01192),(14 138.35199),(15 142.24876),(16 143.71848),(17 146.47824),(18 147.55496),(19 150.41028),(20 154.13733),(21 156.04578),(22 156.57307),(23 158.44322),(24 158.84326),(25 161.16849),(26 161.47124),(27 164.41835),(28 166.51959),(29 167.27293),(30 170.95691),(31 173.89087),(32 176.44106),(33 176.6775),(34 179.339),(35 179.3647),(36 181.17767),(37 182.359),(38 184.29498),(39 185.43802),(40 187.0765),(41 188.14645),(42 189.00443),(43 189.79292),(44 190.11063),(45 191.12663),(46 192.96379),(47 194.69795),(48 195.32912),(49 195.50229),(50 196.66512),(51 198.54329),(52 198.65875),(53 198.54033),(54 201.35457),(55 202.48459),(56 204.04306),(57 204.4266),(58 204.92754),(59 204.67578),(60 205.7914),(61 205.92271),(62 206.3528),(63 207.1362),(64 206.22678),(65 208.0477),(66 209.31049),(67 209.40936),(68 210.50595),(69 209.8912),(70 209.90115),(71 209.6689),(72 208.2889),(73 209.08563),(74 209.40681),(75 210.04402),(76 209.64035),(77 208.12672),(78 207.84636),(79 207.65277),
(1 67.733246),(2 85.925606),(3 96.56655),(4 103.099884),(5 108.11988),(6 113.290596),(7 116.126076),(8 120.85767),(9 122.7821),(10 125.724144),(11 127.96801),(12 131.5022),(13 131.87949),(14 133.88765),(15 138.2927),(16 139.33482),(17 142.33629),(18 143.89801),(19 145.88614),(20 147.32114),(21 148.8511),(22 150.49898),(23 152.03151),(24 153.8298),(25 155.97992),(26 159.20496),(27 161.35703),(28 162.29268),(29 162.19125),(30 163.44402),(31 167.11017),(32 167.16473),(33 168.87529),(34 170.03093),(35 170.20645),(36 172.44086),(37 173.33524),(38 174.71356),(39 173.80742),(40 175.91797),(41 177.46777),(42 178.11536),(43 180.46172),(44 181.54146),(45 182.02995),(46 183.33504),(47 185.98622),(48 186.62677),(49 187.55757),(50 189.54248),(51 191.18477),(52 192.23088),(53 194.13165),(54 195.54013),(55 196.77057),(56 197.64436),(57 199.51103),(58 199.97589),(59 201.12762),(60 200.85982),(61 202.01317),(62 203.22),(63 204.10762),(64 204.67088),(65 205.15405),(66 206.00998),(67 207.684),(68 207.79643),(69 209.82164),(70 209.89568),(71 209.76677),(72 207.26547),(73 206.86415),(74 207.48315),(75 208.11919),(76 207.6879),(77 207.31706),(78 207.3465),(79 206.90018),
(1 67.25227),(2 85.60316),(3 97.354),(4 103.306656),(5 109.22587),(6 113.38013),(7 115.9976),(8 121.24556),(9 123.82834),(10 127.187836),(11 128.73978),(12 130.83275),(13 132.41927),(14 133.80916),(15 136.80743),(16 138.73749),(17 142.01062),(18 143.73328),(19 145.2956),(20 146.5513),(21 148.55498),(22 150.90186),(23 153.55438),(24 153.8377),(25 155.70549),(26 157.69987),(27 161.05344),(28 162.29736),(29 164.58574),(30 165.6667),(31 169.16751),(32 169.14914),(33 171.42168),(34 172.35027),(35 172.87422),(36 173.71812),(37 175.74353),(38 176.72047),(39 178.1796),(40 179.36275),(41 180.77455),(42 180.66011),(43 182.67508),(44 182.6506),(45 183.29054),(46 184.73238),(47 187.14047),(48 187.97731),(49 190.45679),(50 191.87283),(51 194.19028),(52 194.6071),(53 195.09431),(54 195.84067),(55 198.2172),(56 199.18428),(57 199.85028),(58 199.29672),(59 200.28682),(60 200.14317),(61 201.01193),(62 203.3284),(63 203.16286),(64 204.10823),(65 205.05554),(66 205.79616),(67 206.14616),(68 206.90695),(69 206.26141),(70 206.53659),(71 207.58519),(72 205.6285),(73 205.59833),(74 206.82562),(75 207.90598),(76 206.21301),(77 206.35518),(78 206.3937),(79 206.15471),
(1 66.822296),(2 84.542435),(3 96.44585),(4 102.22176),(5 106.95352),(6 112.27241),(7 114.90434),(8 119.0005),(9 121.698975),(10 124.42451),(11 126.23855),(12 128.39938),(13 130.84421),(14 131.22476),(15 134.583),(16 136.6992),(17 138.96939),(18 140.37007),(19 140.74744),(20 143.07813),(21 146.54248),(22 147.76326),(23 149.8763),(24 150.74274),(25 152.49445),(26 154.93169),(27 156.5139),(28 158.19768),(29 158.80243),(30 159.68948),(31 161.36555),(32 162.80235),(33 164.26282),(34 165.04268),(35 166.28131),(36 166.94669),(37 167.59084),(38 169.5374),(39 171.64096),(40 172.54431),(41 173.77347),(42 175.01567),(43 175.44948),(44 177.23642),(45 177.53374),(46 178.39651),(47 179.70763),(48 179.8038),(49 180.64284),(50 182.89296),(51 183.52913),(52 183.74506),(53 185.52243),(54 185.72964),(55 187.33868),(56 187.59657),(57 188.2125),(58 188.39494),(59 187.76147),(60 188.0813),(61 187.66646),(62 188.86848),(63 190.76546),(64 190.78244),(65 193.40262),(66 193.84557),(67 195.937),(68 195.43784),(69 196.23427),(70 196.70297),(71 197.25552),(72 196.42697),(73 197.22864),(74 198.07443),(75 198.23051),(76 197.20644),(77 198.73477),(78 199.21886),(79 200.78255),
(1 66.665695),(2 83.97371),(3 94.92525),(4 101.66336),(5 107.03316),(6 111.80281),(7 115.30936),(8 119.76633),(9 121.9392),(10 124.270805),(11 126.706436),(12 129.53082),(13 131.79666),(14 133.50378),(15 137.04373),(16 138.85205),(17 140.32605),(18 141.28374),(19 142.44324),(20 144.34299),(21 147.70178),(22 149.35512),(23 152.92496),(24 153.2036),(25 155.51073),(26 157.97961),(27 161.1853),(28 161.4329),(29 163.34433),(30 163.77437),(31 167.5982),(32 170.11786),(33 170.20885),(34 171.386),(35 173.38695),(36 175.61516),(37 176.67738),(38 178.46506),(39 178.6092),(40 178.98526),(41 181.3511),(42 181.68204),(43 182.8561),(44 184.39449),(45 184.98924),(46 185.83177),(47 187.07697),(48 188.51614),(49 187.98149),(50 189.94833),(51 191.85716),(52 192.66295),(53 192.96864),(54 193.31754),(55 194.10077),(56 195.30629),(57 197.06842),(58 197.40797),(59 196.72739),(60 197.50687),(61 197.9145),(62 198.2169),(63 200.26996),(64 200.20445),(65 201.8045),(66 201.65378),(67 201.6413),(68 200.3534),(69 200.21623),(70 201.44565),(71 202.34381),(72 201.1312),(73 201.7505),(74 201.50891),(75 203.18616),(76 202.40889),(77 202.80174),(78 202.88689),(79 203.28511),
(1 66.16071),(2 83.579285),(3 95.37116),(4 101.64229),(5 106.52416),(6 110.420395),(7 114.18732),(8 117.81591),(9 121.22214),(10 123.90842),(11 125.85728),(12 128.45073),(13 130.26459),(14 131.7851),(15 135.17558),(16 135.41354),(17 137.919),(18 138.95377),(19 141.24373),(20 143.36919),(21 146.4955),(22 146.50694),(23 149.10991),(24 149.91917),(25 151.52151),(26 153.61374),(27 157.31662),(28 157.10826),(29 158.60968),(30 159.70667),(31 160.95059),(32 162.4692),(33 163.40128),(34 163.1939),(35 164.11935),(36 165.03844),(37 166.71217),(38 168.7451),(39 171.10558),(40 172.34944),(41 173.25833),(42 175.66359),(43 175.61711),(44 177.0446),(45 177.37646),(46 178.24602),(47 179.10483),(48 179.89384),(49 182.11668),(50 182.13434),(51 182.8147),(52 184.41861),(53 184.61151),(54 186.8962),(55 186.14319),(56 186.92001),(57 187.1852),(58 187.60292),(59 188.39252),(60 189.65839),(61 187.43373),(62 189.4413),(63 189.03394),(64 189.91563),(65 190.2252),(66 190.68),(67 191.50768),(68 192.49521),(69 191.62936),(70 191.95583),(71 193.2492),(72 193.38039),(73 194.41614),(74 193.79022),(75 194.93729),(76 194.38524),(77 195.43243),(78 195.21999),(79 195.77696),
