1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 109537.125),(2 184759.67),(3 234285.69),(4 470150.25),(5 694329),(6 894616.06),(7 1249308.9),(8 1610425.9),(9 1960377.6),(10 2440182),(11 2963679.3),(12 3465028.8),(13 4144183),(14 4804487.5),(15 5502202.5),(16 6272343.5),(17 7173466),(18 8039616.5),(19 9002304),(20 10060220),(21 11267048),(22 12297125),(23 13575949),(24 14678688),(25 15713355),(26 16861072),(27 17950386),(28 18942672),(29 20211108),(30 21220906),(31 22225596),(32 23350454),(33 24367024),(34 25275094),(35 26360010),(36 27598390),(37 28527218),(38 29719270),(39 30834992),(40 31793582),(41 32944262),(42 33929356),(43 34785740),(44 35717696),(45 36610436),(46 37364410),(47 38396704),(48 39329204),(49 40180704),(50 41204430),(51 42333372),(52 43227348),(53 44552770),(54 45795730),(55 47069504),(56 48560640),(57 49937364),(58 51178228),(59 52639840),(60 54076076),(61 55304492),(62 56729068),(63 58125188),(64 59258924),(65 60740204),(66 62207892),(67 63367100),(68 64837372),(69 66306068),(70 67547990),(71 69073000),(72 70463930),(73 71765816),(74 73246810),(75 74747170),(76 75782480),(77 77112696),(78 78385860),(79 79357800),
(1 121.11694),(2 159.35655),(3 188.43854),(4 214.11214),(5 230.09837),(6 239.96631),(7 240.6687),(8 237.09273),(9 231.04013),(10 226.95473),(11 226.25378),(12 230.99228),(13 236.93642),(14 244.13895),(15 248.46881),(16 254.6647),(17 255.89842),(18 255.16652),(19 254.7623),(20 252.90125),(21 250.01031),(22 248.14499),(23 248.9089),(24 250.08438),(25 250.63336),(26 250.58197),(27 253.33655),(28 254.5761),(29 254.70473),(30 253.50108),(31 250.90157),(32 248.25162),(33 248.9391),(34 249.17964),(35 249.85837),(36 248.86388),(37 246.52573),(38 248.98329),(39 246.44777),(40 244.9283),(41 243.86592),(42 241.45026),(43 240.66841),(44 242.22928),(45 242.05817),(46 244.20294),(47 244.86412),(48 244.23042),(49 244.97116),(50 242.44753),(51 240.85301),(52 240.48264),(53 241.83865),(54 240.70895),(55 240.6659),(56 240.77925),(57 242.01016),(58 243.15468),(59 244.30405),(60 244.60295),(61 245.63527),(62 246.27391),(63 247.36798),(64 250.1205),(65 252.63158),(66 254.98175),(67 254.92195),(68 258.46143),(69 257.05557),(70 257.51746),(71 255.94102),(72 257.01877),(73 252.89685),(74 252.34021),(75 249.62183),(76 246.80739),(77 248.05884),(78 247.81326),(79 252.06058),
(1 120.33509),(2 156.89003),(3 186.22412),(4 210.60283),(5 223.76677),(6 234.01797),(7 233.137),(8 229.3118),(9 223.16092),(10 218.8659),(11 218.12097),(12 221.64082),(13 229.07068),(14 235.46619),(15 242.99814),(16 246.4126),(17 249.29126),(18 247.67732),(19 245.8594),(20 243.80789),(21 242.50769),(22 243.78198),(23 244.55939),(24 244.39378),(25 245.32127),(26 245.22224),(27 250.05426),(28 248.68456),(29 248.64363),(30 250.06683),(31 250.77037),(32 247.49525),(33 247.44977),(34 251.02637),(35 250.24016),(36 249.49043),(37 248.5794),(38 247.65576),(39 246.5292),(40 243.65254),(41 240.36499),(42 238.88986),(43 239.6129),(44 240.66246),(45 242.38814),(46 244.09007),(47 244.73119),(48 246.54965),(49 247.5324),(50 244.55956),(51 244.23021),(52 242.99814),(53 246.40172),(54 244.68916),(55 243.54655),(56 243.28668),(57 244.72055),(58 243.41776),(59 242.3738),(60 243.51236),(61 242.74948),(62 245.39471),(63 248.3838),(64 249.10878),(65 251.91412),(66 249.92793),(67 250.63533),(68 252.32011),(69 250.86388),(70 249.89905),(71 249.99986),(72 251.52997),(73 248.36568),(74 247.30353),(75 248.82191),(76 247.10446),(77 247.79413),(78 248.2242),(79 251.23778),
(1 117.8494),(2 154.98392),(3 185.8684),(4 209.44202),(5 223.21106),(6 228.98679),(7 231.23755),(8 225.33922),(9 221.24026),(10 213.42345),(11 210.37436),(12 213.85985),(13 218.86992),(14 224.18233),(15 232.62135),(16 238.73907),(17 240.62952),(18 242.11824),(19 240.80995),(20 238.56465),(21 237.00854),(22 237.40663),(23 236.82378),(24 237.19849),(25 236.61987),(26 237.79614),(27 241.71323),(28 242.68474),(29 243.55745),(30 245.5788),(31 245.27762),(32 248.39632),(33 248.90926),(34 251.58476),(35 252.27486),(36 249.99745),(37 246.33478),(38 244.68254),(39 243.46349),(40 239.98805),(41 237.02003),(42 234.3517),(43 233.33736),(44 234.35358),(45 235.20895),(46 236.48198),(47 236.52623),(48 236.84552),(49 237.3061),(50 235.26721),(51 232.87592),(52 230.563),(53 230.8917),(54 230.95383),(55 229.7525),(56 228.6261),(57 229.69695),(58 232.44319),(59 233.2523),(60 235.00717),(61 234.5128),(62 238.27725),(63 238.3409),(64 238.27672),(65 240.1233),(66 242.3862),(67 239.73833),(68 240.06586),(69 238.93074),(70 240.56583),(71 243.76866),(72 246.2755),(73 246.74055),(74 247.6275),(75 248.10269),(76 246.04306),(77 245.39827),(78 244.36633),(79 248.35443),
(1 116.82891),(2 151.95087),(3 178.68787),(4 202.11292),(5 215.60197),(6 221.99359),(7 222.45338),(8 220.25874),(9 216.24321),(10 210.1165),(11 207.21776),(12 211.22293),(13 216.87987),(14 223.61888),(15 232.9889),(16 239.47772),(17 244.3511),(18 244.46687),(19 241.04628),(20 235.66861),(21 234.54756),(22 235.59335),(23 235.37646),(24 237.74628),(25 238.84987),(26 240.97267),(27 243.42462),(28 245.43216),(29 247.17397),(30 249.32202),(31 249.93929),(32 251.99945),(33 251.00114),(34 252.40753),(35 250.55548),(36 248.497),(37 245.03026),(38 241.3091),(39 239.60675),(40 235.79904),(41 234.21545),(42 235.73804),(43 235.07864),(44 237.54475),(45 241.72772),(46 241.13518),(47 239.9165),(48 240.15813),(49 238.54655),(50 234.64091),(51 233.70747),(52 231.95723),(53 231.85579),(54 232.18277),(55 232.5868),(56 234.63194),(57 234.94936),(58 237.00998),(59 235.32275),(60 236.39212),(61 238.29315),(62 239.92973),(63 238.19281),(64 240.49323),(65 240.62866),(66 241.34525),(67 239.95206),(68 240.80455),(69 240.5201),(70 239.48262),(71 240.51848),(72 240.90091),(73 241.26541),(74 238.32004),(75 240.31078),(76 238.79332),(77 236.42928),(78 236.92386),(79 237.8731),
(1 115.628494),(2 152.82689),(3 182.71043),(4 205.33821),(5 218.16333),(6 225.21077),(7 222.69595),(8 221.20015),(9 212.93452),(10 206.67564),(11 203.63911),(12 206.42749),(13 213.24086),(14 219.22635),(15 228.67928),(16 235.77747),(17 240.59492),(18 241.60753),(19 238.51115),(20 234.61345),(21 229.76215),(22 228.38243),(23 227.54022),(24 226.8716),(25 230.00879),(26 230.62106),(27 235.02335),(28 237.04184),(29 238.95189),(30 241.54716),(31 239.25656),(32 241.57217),(33 239.71864),(34 240.407),(35 238.70406),(36 239.77745),(37 239.92656),(38 237.34225),(39 235.24895),(40 231.92729),(41 228.65234),(42 229.87033),(43 229.74585),(44 229.65799),(45 231.63748),(46 232.15979),(47 234.9787),(48 232.6217),(49 231.15068),(50 227.63411),(51 227.88673),(52 224.97464),(53 227.017),(54 229.77814),(55 229.84523),(56 232.19962),(57 234.42673),(58 233.3801),(59 235.22485),(60 235.93338),(61 233.88712),(62 236.03918),(63 236.53801),(64 236.05537),(65 236.47743),(66 239.36493),(67 242.0197),(68 242.41566),(69 241.25525),(70 244.21396),(71 246.77522),(72 245.71883),(73 244.38548),(74 241.94835),(75 239.0379),(76 235.80669),(77 234.01962),(78 235.28348),(79 235.56343),
(1 114.32769),(2 151.6628),(3 178.91342),(4 199.46523),(5 211.49213),(6 218.54),(7 217.55196),(8 213.85336),(9 207.64674),(10 203.66942),(11 202.22102),(12 204.5755),(13 211.85347),(14 219.87242),(15 230.12367),(16 237.26184),(17 242.50726),(18 242.70439),(19 240.33725),(20 236.62427),(21 234.45642),(22 233.75372),(23 232.67532),(24 234.08328),(25 235.4823),(26 238.3676),(27 241.0693),(28 242.6495),(29 243.00931),(30 244.50443),(31 243.63531),(32 241.80751),(33 241.59964),(34 243.03287),(35 242.31654),(36 240.214),(37 243.00194),(38 242.66994),(39 241.57002),(40 239.47841),(41 236.73273),(42 236.11748),(43 234.98875),(44 235.63974),(45 236.91176),(46 238.90541),(47 239.49586),(48 240.98747),(49 242.55063),(50 239.8838),(51 239.52205),(52 236.98515),(53 237.04518),(54 235.16917),(55 233.49586),(56 235.26155),(57 236.58536),(58 237.82845),(59 236.58055),(60 238.64452),(61 237.58005),(62 236.6408),(63 236.27162),(64 238.1704),(65 237.56609),(66 238.55891),(67 239.56339),(68 238.81453),(69 237.52402),(70 240.57707),(71 239.19025),(72 241.60597),(73 237.86833),(74 235.80956),(75 236.33284),(76 234.03387),(77 231.74132),(78 231.84634),(79 234.21352),
(1 110.411385),(2 144.91473),(3 171.77747),(4 190.8853),(5 205.37704),(6 213.20166),(7 213.14041),(8 212.48994),(9 208.01295),(10 202.27303),(11 197.66727),(12 201.42976),(13 208.12163),(14 216.49765),(15 224.4527),(16 233.63953),(17 236.45251),(18 237.99187),(19 236.288),(20 234.14626),(21 232.81992),(22 232.09964),(23 234.02487),(24 234.58154),(25 237.36098),(26 239.32845),(27 241.4275),(28 242.94315),(29 241.70148),(30 241.11684),(31 239.28578),(32 237.6916),(33 237.7597),(34 237.71227),(35 237.30273),(36 233.7343),(37 232.21954),(38 231.2052),(39 229.93958),(40 229.1834),(41 227.78021),(42 226.72803),(43 226.01442),(44 224.18382),(45 226.73676),(46 228.7768),(47 228.81583),(48 228.95341),(49 231.24054),(50 229.52661),(51 231.87447),(52 233.05272),(53 235.88364),(54 234.8699),(55 233.76616),(56 232.27573),(57 232.37401),(58 230.32071),(59 231.85417),(60 231.057),(61 228.74779),(62 231.1839),(63 229.50688),(64 231.77315),(65 234.44075),(66 234.6534),(67 235.57416),(68 235.22217),(69 233.31474),(70 231.43639),(71 231.08548),(72 230.85046),(73 227.65617),(74 226.9431),(75 227.70033),(76 224.96219),(77 225.23688),(78 225.50182),(79 225.65422),
(1 112.426346),(2 147.53815),(3 174.8677),(4 196.76935),(5 207.41368),(6 213.13074),(7 212.28494),(8 208.3002),(9 202.86563),(10 196.38255),(11 192.34015),(12 193.01712),(13 201.19841),(14 207.9958),(15 215.57376),(16 219.61705),(17 221.57272),(18 222.5958),(19 221.7665),(20 215.76047),(21 213.14148),(22 211.91315),(23 212.61581),(24 214.46666),(25 217.03127),(26 221.07553),(27 222.7093),(28 223.25507),(29 223.66551),(30 226.08102),(31 227.61572),(32 227.63416),(33 229.48859),(34 227.8507),(35 228.35855),(36 230.59277),(37 231.11296),(38 231.50032),(39 230.26984),(40 229.70198),(41 228.1611),(42 225.32216),(43 225.35252),(44 226.0129),(45 226.8719),(46 229.16771),(47 227.9898),(48 229.32848),(49 227.70586),(50 231.03653),(51 231.5884),(52 232.56303),(53 232.38449),(54 234.5537),(55 233.42809),(56 230.88574),(57 229.7019),(58 229.48148),(59 230.84491),(60 231.07838),(61 232.06375),(62 232.07959),(63 230.45532),(64 231.2421),(65 235.8176),(66 237.47438),(67 237.14171),(68 236.58972),(69 233.2448),(70 233.77176),(71 233.6588),(72 231.56908),(73 229.18028),(74 228.41153),(75 226.45532),(76 224.9421),(77 224.25159),(78 222.67307),(79 224.107),
(1 106.899826),(2 140.30785),(3 165.84897),(4 183.62823),(5 196.28612),(6 203.59132),(7 204.68144),(8 204.7383),(9 201.89876),(10 195.73433),(11 190.953),(12 191.28178),(13 199.30432),(14 205.48555),(15 212.8117),(16 216.86725),(17 220.59225),(18 221.22763),(19 219.9324),(20 216.61342),(21 216.87863),(22 216.75865),(23 218.85727),(24 219.91719),(25 219.19814),(26 224.26382),(27 226.05984),(28 226.08614),(29 225.92076),(30 226.26485),(31 225.41104),(32 225.2159),(33 225.07167),(34 224.84604),(35 224.70268),(36 223.3611),(37 222.10536),(38 223.1684),(39 220.7907),(40 220.1562),(41 218.89613),(42 218.7805),(43 219.94363),(44 220.74475),(45 222.37268),(46 223.87001),(47 222.36226),(48 221.58034),(49 222.2992),(50 222.61354),(51 220.90479),(52 220.23137),(53 222.00116),(54 220.45946),(55 219.87325),(56 219.6595),(57 218.09741),(58 219.30621),(59 220.53845),(60 221.45013),(61 222.4243),(62 220.85556),(63 223.61162),(64 221.87286),(65 224.40176),(66 224.4095),(67 222.82913),(68 222.85544),(69 221.96983),(70 221.05663),(71 220.44116),(72 219.56235),(73 217.94435),(74 218.57648),(75 217.4341),(76 216.09468),(77 217.92561),(78 216.92221),(79 217.70949),
(1 107.51624),(2 141.74777),(3 170.68091),(4 191.47607),(5 204.62695),(6 213.10086),(7 210.95857),(8 207.5909),(9 201.85425),(10 195.92342),(11 192.96776),(12 195.83849),(13 202.56976),(14 210.78688),(15 220.50961),(16 226.83923),(17 231.52599),(18 234.1989),(19 230.75974),(20 224.15804),(21 220.22113),(22 218.04738),(23 217.455),(24 217.94382),(25 219.86572),(26 221.44041),(27 224.93384),(28 226.9968),(29 228.1537),(30 230.46953),(31 229.75217),(32 227.1334),(33 227.34265),(34 227.26698),(35 228.4826),(36 227.69049),(37 227.20238),(38 226.44936),(39 224.00163),(40 223.7755),(41 220.75235),(42 221.22156),(43 222.9517),(44 222.09773),(45 224.91893),(46 224.80717),(47 224.52234),(48 222.90201),(49 224.26706),(50 226.19841),(51 226.27922),(52 226.16278),(53 226.1174),(54 224.7713),(55 226.10999),(56 227.48079),(57 227.93431),(58 228.43256),(59 228.16957),(60 229.0466),(61 230.76964),(62 232.07593),(63 231.76268),(64 232.02177),(65 233.76698),(66 232.89003),(67 231.6266),(68 232.4261),(69 230.50728),(70 231.02216),(71 233.78249),(72 232.44978),(73 230.69168),(74 231.65373),(75 231.60004),(76 229.83029),(77 228.34012),(78 229.4598),(79 230.50072),
(1 106.16087),(2 138.8721),(3 163.97044),(4 183.05663),(5 196.50058),(6 202.53952),(7 201.54639),(8 197.36035),(9 191.23187),(10 183.90079),(11 182.01222),(12 183.62193),(13 189.15979),(14 196.62761),(15 204.17435),(16 209.18831),(17 214.74832),(18 215.82596),(19 216.10014),(20 213.69061),(21 211.83725),(22 209.87521),(23 209.5656),(24 208.66827),(25 213.07654),(26 214.65602),(27 217.5713),(28 218.50238),(29 220.56604),(30 223.79498),(31 224.63182),(32 225.81483),(33 227.41106),(34 225.97717),(35 224.81352),(36 224.12584),(37 224.75015),(38 223.6561),(39 223.74785),(40 223.51096),(41 220.87251),(42 221.15659),(43 221.67154),(44 221.12534),(45 221.07109),(46 221.60529),(47 218.68835),(48 216.67377),(49 215.87181),(50 214.72623),(51 213.59991),(52 212.62386),(53 214.38635),(54 215.76451),(55 215.33292),(56 217.07591),(57 217.0244),(58 216.46889),(59 219.68501),(60 220.06111),(61 220.45761),(62 220.98781),(63 220.52818),(64 219.11641),(65 222.30737),(66 219.21167),(67 220.4307),(68 222.05594),(69 221.84874),(70 222.22697),(71 221.8561),(72 223.9375),(73 222.59172),(74 221.06384),(75 220.3677),(76 218.698),(77 217.41582),(78 217.32149),(79 218.64813),
(1 105.48096),(2 138.77646),(3 165.24896),(4 185.40141),(5 197.25569),(6 203.18037),(7 204.12048),(8 202.65106),(9 198.77505),(10 191.07881),(11 188.9094),(12 188.20175),(13 192.69283),(14 199.65158),(15 208.53569),(16 214.60231),(17 218.12936),(18 219.48433),(19 219.71564),(20 217.67949),(21 214.41399),(22 213.13817),(23 213.92209),(24 211.68074),(25 214.88654),(26 214.60098),(27 218.3292),(28 217.59999),(29 220.03656),(30 219.34175),(31 218.46196),(32 218.0181),(33 217.60493),(34 217.98853),(35 217.81001),(36 217.70793),(37 217.16179),(38 216.17975),(39 215.59395),(40 213.80904),(41 210.49785),(42 209.10158),(43 208.98204),(44 206.23923),(45 208.81718),(46 208.8072),(47 209.91106),(48 211.21344),(49 214.03535),(50 214.24979),(51 214.1999),(52 214.42264),(53 217.5453),(54 216.9472),(55 215.51953),(56 214.93513),(57 215.90735),(58 216.40813),(59 218.49461),(60 217.97823),(61 218.85178),(62 221.58754),(63 221.82745),(64 221.95422),(65 221.46465),(66 221.35934),(67 220.98157),(68 221.82277),(69 221.4798),(70 221.16707),(71 221.29858),(72 220.36513),(73 219.46527),(74 220.63748),(75 219.08566),(76 218.04404),(77 215.0308),(78 217.37013),(79 218.99416),
(1 104.150566),(2 138.22113),(3 164.94519),(4 185.53032),(5 196.37125),(6 202.30774),(7 202.83107),(8 201.32376),(9 196.5604),(10 190.50996),(11 189.2176),(12 188.8465),(13 192.14417),(14 198.36516),(15 205.08316),(16 209.57948),(17 212.18239),(18 214.49342),(19 214.93336),(20 212.68782),(21 211.12035),(22 211.63889),(23 209.56145),(24 208.9579),(25 211.60344),(26 211.63637),(27 215.99284),(28 216.48212),(29 217.16722),(30 217.88206),(31 216.05269),(32 214.29636),(33 213.91489),(34 213.52711),(35 215.48991),(36 216.39714),(37 218.09076),(38 218.12695),(39 215.95871),(40 216.66933),(41 214.56348),(42 212.73676),(43 212.52174),(44 210.36134),(45 213.42577),(46 215.61154),(47 216.12302),(48 218.266),(49 219.86711),(50 219.26497),(51 216.38705),(52 215.68304),(53 216.28091),(54 216.07661),(55 215.924),(56 214.8176),(57 213.98212),(58 215.68872),(59 217.30626),(60 218.1396),(61 217.97784),(62 218.68335),(63 220.1057),(64 220.39134),(65 220.66632),(66 221.6536),(67 221.304),(68 222.96753),(69 223.36574),(70 222.70816),(71 221.41685),(72 220.65874),(73 220.21288),(74 219.39992),(75 217.32738),(76 217.37483),(77 216.8994),(78 215.9965),(79 218.48213),
(1 100.37502),(2 132.03044),(3 156.7044),(4 174.93095),(5 187.1214),(6 194.02843),(7 193.02129),(8 189.93251),(9 185.62712),(10 178.84836),(11 175.99284),(12 176.94077),(13 181.31877),(14 187.05939),(15 193.51732),(16 198.3674),(17 203.30347),(18 205.01143),(19 205.8409),(20 203.32071),(21 204.00293),(22 204.85246),(23 204.9554),(24 204.24146),(25 206.25763),(26 207.6395),(27 207.61726),(28 210.42265),(29 210.96176),(30 211.77368),(31 212.28094),(32 213.18726),(33 213.55865),(34 214.73279),(35 212.8923),(36 214.54988),(37 215.54855),(38 215.77432),(39 213.88158),(40 212.91774),(41 212.11177),(42 211.52829),(43 213.20665),(44 211.80608),(45 215.31125),(46 216.54102),(47 214.46283),(48 216.5537),(49 216.30148),(50 214.64612),(51 214.01524),(52 214.31906),(53 212.8635),(54 211.64615),(55 210.64479),(56 210.61534),(57 209.59378),(58 210.14546),(59 209.28969),(60 209.91423),(61 209.47614),(62 208.50734),(63 208.31454),(64 207.64394),(65 207.64133),(66 209.35976),(67 208.75824),(68 207.62407),(69 206.67882),(70 207.71367),(71 207.0471),(72 207.28406),(73 205.95111),(74 206.01451),(75 205.16148),(76 203.6094),(77 203.17645),(78 204.13377),(79 206.51329),
(1 101.05351),(2 134.51503),(3 159.50243),(4 177.84326),(5 193.01135),(6 199.57912),(7 197.74268),(8 194.85727),(9 190.43413),(10 186.13644),(11 184.29709),(12 186.89548),(13 189.67934),(14 196.03593),(15 201.53052),(16 206.99858),(17 210.41351),(18 212.26222),(19 213.23381),(20 212.00568),(21 212.62167),(22 212.51163),(23 213.14565),(24 212.55559),(25 213.98485),(26 213.0384),(27 214.58101),(28 216.32535),(29 214.69981),(30 218.01064),(31 217.77142),(32 216.13469),(33 216.62877),(34 218.36346),(35 219.12843),(36 220.72183),(37 220.04735),(38 217.81013),(39 217.30315),(40 214.86801),(41 212.9803),(42 212.30345),(43 213.97488),(44 212.8767),(45 213.89905),(46 215.82805),(47 214.79855),(48 215.32233),(49 216.10547),(50 214.58864),(51 214.15508),(52 212.48354),(53 211.96199),(54 212.77158),(55 213.03036),(56 215.37991),(57 216.24081),(58 216.86792),(59 218.99437),(60 218.67223),(61 220.99663),(62 219.34198),(63 219.78284),(64 218.53801),(65 221.5191),(66 219.3229),(67 220.39499),(68 220.04494),(69 217.34602),(70 217.40659),(71 217.91164),(72 216.26277),(73 217.15686),(74 216.07861),(75 216.14153),(76 215.72426),(77 215.20642),(78 214.86612),(79 215.40323),
(1 98.4851),(2 131.09492),(3 156.89136),(4 174.52843),(5 186.60376),(6 191.56712),(7 189.40512),(8 188.11742),(9 181.93439),(10 177.00824),(11 174.82164),(12 176.46204),(13 177.97124),(14 183.56482),(15 189.37962),(16 193.7958),(17 196.74078),(18 196.72688),(19 198.37637),(20 197.53665),(21 199.34099),(22 198.56277),(23 199.8741),(24 199.78508),(25 204.58342),(26 205.895),(27 207.96161),(28 207.82031),(29 207.25954),(30 206.218),(31 205.99963),(32 204.21683),(33 205.5201),(34 207.08138),(35 207.55334),(36 209.18668),(37 207.79565),(38 207.46683),(39 205.37361),(40 203.00128),(41 202.04614),(42 199.62338),(43 200.12706),(44 199.41734),(45 199.94397),(46 201.75224),(47 200.72128),(48 201.68582),(49 200.80615),(50 200.81898),(51 200.81543),(52 197.56955),(53 199.30464),(54 197.8479),(55 198.50307),(56 200.79424),(57 199.59122),(58 201.47913),(59 202.43839),(60 203.97527),(61 204.51497),(62 204.61508),(63 206.64932),(64 207.78532),(65 206.54472),(66 207.29408),(67 206.87985),(68 206.98842),(69 205.18967),(70 207.59894),(71 207.95383),(72 207.2368),(73 207.95547),(74 207.59656),(75 207.14827),(76 204.39536),(77 206.09976),(78 207.05229),(79 207.06567),
(1 98.247284),(2 131.97588),(3 156.57977),(4 174.97792),(5 186.67671),(6 193.11615),(7 191.57527),(8 190.09431),(9 183.23141),(10 177.09897),(11 174.98602),(12 176.80154),(13 176.25873),(14 181.80447),(15 187.48524),(16 192.31213),(17 195.71994),(18 197.59229),(19 197.36398),(20 195.98265),(21 193.61046),(22 195.03986),(23 195.03642),(24 195.47379),(25 198.43184),(26 199.49069),(27 200.02834),(28 200.7389),(29 200.52594),(30 200.91504),(31 200.11395),(32 201.82733),(33 201.81523),(34 203.06691),(35 203.8697),(36 204.02916),(37 205.02972),(38 204.98277),(39 202.81343),(40 201.33679),(41 200.70435),(42 200.00014),(43 201.77649),(44 203.27464),(45 203.57231),(46 205.89227),(47 206.0811),(48 206.34996),(49 204.74228),(50 202.5279),(51 200.3626),(52 200.75925),(53 200.89223),(54 200.20221),(55 199.84029),(56 200.41078),(57 201.29875),(58 201.98093),(59 204.36334),(60 205.77542),(61 204.79395),(62 206.93796),(63 207.69531),(64 208.9466),(65 208.62845),(66 206.98666),(67 206.96979),(68 208.5642),(69 208.95009),(70 209.24765),(71 211.57106),(72 212.86478),(73 212.42941),(74 213.00473),(75 211.56561),(76 210.85666),(77 210.11304),(78 210.18848),(79 212.7508),
(1 98.83239),(2 131.67657),(3 155.46446),(4 173.5574),(5 186.03876),(6 190.96133),(7 188.83308),(8 186.9552),(9 181.25908),(10 179.29039),(11 177.28865),(12 177.0574),(13 177.72635),(14 183.28268),(15 189.10403),(16 194.54097),(17 199.13084),(18 202.15201),(19 203.97327),(20 202.23828),(21 202.82158),(22 202.625),(23 200.71664),(24 199.11731),(25 200.60928),(26 201.41455),(27 202.13646),(28 204.11682),(29 203.18787),(30 204.15929),(31 203.75409),(32 205.6399),(33 205.4876),(34 206.11334),(35 205.93484),(36 205.38602),(37 203.4628),(38 202.84122),(39 201.11436),(40 201.4747),(41 200.98778),(42 199.5768),(43 199.87364),(44 197.63316),(45 199.35468),(46 201.33557),(47 201.55977),(48 201.87968),(49 202.24464),(50 201.47275),(51 201.03365),(52 199.9336),(53 200.31947),(54 196.94676),(55 197.4644),(56 196.21196),(57 196.44923),(58 197.95615),(59 198.50853),(60 199.95695),(61 201.53987),(62 201.93532),(63 205.94386),(64 203.53613),(65 204.29005),(66 205.22305),(67 201.51035),(68 203.41982),(69 202.62355),(70 203.01082),(71 203.52155),(72 203.38634),(73 204.71333),(74 204.86745),(75 203.87367),(76 204.11372),(77 203.17244),(78 203.95131),(79 206.456),
