1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 660339),(2 2712842.3),(3 6521639.5),(4 11929675),(5 19062098),(6 28296762),(7 38665596),(8 54218644),(9 69772650),(10 87531050),(11 108959520),(12 132710340),(13 158302720),(14 189194190),(15 217097490),(16 242432400),(17 269395300),(18 293977900),(19 320609630),(20 349465060),(21 376750850),(22 403612160),(23 426110980),(24 442579550),(25 454132900),(26 462339680),(27 465957630),(28 466828640),(29 463416220),(30 460495070),(31 452660770),(32 444924400),(33 433544450),(34 420228260),(35 403857920),(36 386235870),(37 369127400),(38 349552400),(39 331201800),(40 310614500),(41 288773600),(42 268475870),(43 249064430),(44 230936780),(45 214585780),(46 199638850),(47 186224510),(48 173718130),(49 162516450),(50 153589900),(51 145584030),(52 139465740),(53 134020440),(54 129045570),(55 124918460),(56 121588490),(57 118777060),(58 116272024),(59 114734360),(60 113670550),(61 113413096),(62 113610240),(63 114241630),(64 115705976),(65 116996770),(66 118966070),(67 121853910),(68 125399850),(69 129456030),(70 135034380),(71 140490270),(72 148083310),(73 156706610),(74 166531020),(75 175779060),(76 185382000),(77 195348030),(78 207973460),(79 220096130),
(1 80.70306),(2 88.27898),(3 97.10204),(4 102.77169),(5 108.95953),(6 112.25157),(7 116.01101),(8 118.781654),(9 122.84421),(10 125.42116),(11 128.71774),(12 131.84526),(13 134.41129),(14 134.5227),(15 136.76347),(16 137.29025),(17 138.26758),(18 138.98354),(19 140.52742),(20 141.7326),(21 140.85204),(22 142.04991),(23 142.66063),(24 141.46724),(25 142.50172),(26 142.76088),(27 142.34167),(28 142.31244),(29 141.47043),(30 144.68015),(31 145.70526),(32 147.20198),(33 149.54747),(34 151.8787),(35 153.22717),(36 153.29485),(37 154.21071),(38 157.10938),(39 157.14946),(40 157.29243),(41 158.27754),(42 159.85472),(43 158.34401),(44 157.8322),(45 158.39035),(46 158.15833),(47 157.15933),(48 156.80821),(49 154.35422),(50 155.32329),(51 155.36017),(52 152.81618),(53 153.63768),(54 152.54741),(55 154.41885),(56 154.14644),(57 155.39532),(58 157.0905),(59 158.0781),(60 156.50673),(61 158.10876),(62 157.01915),(63 157.11073),(64 158.26604),(65 158.69064),(66 159.58012),(67 159.57927),(68 160.62318),(69 158.42427),(70 161.30002),(71 161.39091),(72 164.74274),(73 164.87457),(74 162.96422),(75 163.79588),(76 163.5664),(77 164.1912),(78 164.00826),(79 164.48662),
(1 77.55745),(2 85.96282),(3 93.86092),(4 99.76052),(5 104.7659),(6 109.291725),(7 113.45925),(8 116.496284),(9 119.95997),(10 121.83541),(11 123.81826),(12 125.42652),(13 127.4689),(14 129.44511),(15 132.2595),(16 133.4142),(17 134.10959),(18 133.87589),(19 135.1045),(20 134.95395),(21 134.8478),(22 136.38658),(23 136.63284),(24 135.7105),(25 137.05582),(26 135.82506),(27 136.48126),(28 136.55995),(29 135.63724),(30 136.16858),(31 138.0318),(32 138.4772),(33 140.80934),(34 142.96547),(35 142.38478),(36 144.19939),(37 143.70761),(38 145.35313),(39 144.64978),(40 144.47649),(41 145.66576),(42 147.01993),(43 146.27472),(44 145.94154),(45 146.45322),(46 147.37425),(47 147.57652),(48 146.76411),(49 145.87953),(50 145.8438),(51 144.87979),(52 142.77336),(53 145.50504),(54 145.02205),(55 146.91989),(56 145.93578),(57 146.20584),(58 147.67094),(59 146.74107),(60 147.73016),(61 148.60675),(62 146.77248),(63 147.66954),(64 147.98152),(65 147.10663),(66 150.19617),(67 149.2854),(68 150.85269),(69 150.66339),(70 152.93571),(71 152.46025),(72 155.30038),(73 153.6241),(74 154.53677),(75 154.48735),(76 154.20416),(77 154.58398),(78 155.1614),(79 154.5264),
(1 77.591774),(2 86.84546),(3 94.266685),(4 101.0114),(5 105.808685),(6 110.76365),(7 114.36023),(8 120.30175),(9 124.57409),(10 128.02986),(11 129.80339),(12 131.78247),(13 135.67555),(14 137.4777),(15 139.59193),(16 140.79834),(17 143.48837),(18 144.43799),(19 144.59378),(20 147.43156),(21 146.9389),(22 147.84184),(23 147.20688),(24 146.30852),(25 148.5577),(26 149.16545),(27 150.82153),(28 152.34161),(29 152.56436),(30 152.69289),(31 154.57831),(32 156.81976),(33 158.74635),(34 161.92238),(35 161.97758),(36 161.4908),(37 162.87701),(38 163.72964),(39 162.98764),(40 163.73706),(41 164.42259),(42 163.95453),(43 163.67865),(44 161.6702),(45 161.99165),(46 161.40576),(47 160.47322),(48 158.39957),(49 155.86714),(50 154.25322),(51 154.10786),(52 151.83003),(53 154.77007),(54 152.13371),(55 152.81802),(56 151.94234),(57 154.83914),(58 154.33272),(59 153.18372),(60 153.0162),(61 154.83739),(62 153.48573),(63 154.848),(64 156.36809),(65 154.9755),(66 155.84929),(67 156.75989),(68 155.80167),(69 153.98665),(70 156.44673),(71 156.86723),(72 158.33118),(73 158.66745),(74 159.7403),(75 160.3636),(76 159.7435),(77 159.58157),(78 159.2778),(79 158.9338),
(1 75.81761),(2 84.30198),(3 91.5063),(4 97.83933),(5 103.24769),(6 108.42613),(7 110.00975),(8 114.510704),(9 118.51023),(10 120.3102),(11 123.029945),(12 124.42687),(13 127.34423),(14 128.64833),(15 133.11276),(16 131.54463),(17 135.1683),(18 134.46864),(19 135.11565),(20 135.21713),(21 135.32639),(22 136.43492),(23 136.09262),(24 135.97986),(25 137.32976),(26 138.95377),(27 137.8768),(28 138.12881),(29 138.27983),(30 139.33788),(31 141.10313),(32 141.01672),(33 144.3698),(34 146.85042),(35 145.42406),(36 146.41899),(37 148.60408),(38 149.23509),(39 149.94673),(40 149.8425),(41 151.53726),(42 150.54143),(43 149.78375),(44 149.90787),(45 150.47089),(46 150.78311),(47 150.21432),(48 148.04422),(49 148.47285),(50 146.70808),(51 148.2282),(52 145.9764),(53 147.41484),(54 146.42511),(55 145.79843),(56 147.98889),(57 147.60777),(58 147.42842),(59 147.26102),(60 147.78188),(61 149.16202),(62 148.33765),(63 148.26599),(64 150.13144),(65 150.4081),(66 151.32964),(67 151.55656),(68 151.64522),(69 153.16061),(70 154.17947),(71 153.54245),(72 155.21141),(73 156.20625),(74 156.497),(75 155.64903),(76 155.61378),(77 153.69495),(78 155.38597),(79 154.12573),
(1 77.40422),(2 85.02289),(3 90.816154),(4 99.53905),(5 102.986755),(6 106.72215),(7 109.7887),(8 113.6606),(9 117.487595),(10 119.49078),(11 121.72394),(12 124.2832),(13 126.34157),(14 126.16813),(15 129.45242),(16 128.87585),(17 131.5952),(18 132.05603),(19 132.28488),(20 133.90973),(21 134.40186),(22 134.68736),(23 134.7481),(24 134.10916),(25 133.60342),(26 134.4041),(27 133.64389),(28 135.22762),(29 134.51932),(30 134.43275),(31 137.09647),(32 136.68974),(33 139.82095),(34 141.44576),(35 143.07765),(36 143.95316),(37 146.58301),(38 148.09991),(39 146.82724),(40 146.86958),(41 149.9219),(42 148.28378),(43 148.61067),(44 148.92795),(45 148.34354),(46 147.77844),(47 148.84161),(48 147.42014),(49 146.0568),(50 146.46536),(51 146.91977),(52 145.04236),(53 147.4317),(54 146.70157),(55 146.09067),(56 147.78674),(57 146.94211),(58 147.91165),(59 147.79066),(60 147.92252),(61 147.10356),(62 146.24811),(63 147.01413),(64 149.15364),(65 148.79892),(66 150.1279),(67 148.94307),(68 150.95634),(69 151.16895),(70 151.75867),(71 151.94766),(72 153.8024),(73 153.207),(74 154.93515),(75 154.05743),(76 154.72762),(77 154.2815),(78 154.96634),(79 156.64565),
(1 76.00441),(2 84.715645),(3 90.31298),(4 98.409004),(5 103.02493),(6 105.62242),(7 108.65846),(8 115.21998),(9 117.15866),(10 120.688644),(11 124.57821),(12 125.11133),(13 129.19301),(14 131.21022),(15 133.41837),(16 136.5087),(17 137.38911),(18 137.54909),(19 138.05876),(20 141.50285),(21 142.10553),(22 142.35365),(23 142.84435),(24 142.41788),(25 142.97955),(26 144.78224),(27 145.72995),(28 145.94545),(29 147.203),(30 147.61783),(31 148.83647),(32 149.13683),(33 151.32697),(34 153.11185),(35 153.99683),(36 153.632),(37 153.61093),(38 156.34183),(39 154.50122),(40 154.62123),(41 156.06133),(42 154.32956),(43 153.86504),(44 152.63234),(45 150.82707),(46 150.86882),(47 150.99696),(48 147.9349),(49 146.63116),(50 145.01285),(51 145.3678),(52 143.43994),(53 143.05026),(54 142.3422),(55 143.76212),(56 143.09949),(57 142.85013),(58 144.71584),(59 144.31985),(60 143.60103),(61 144.82973),(62 145.43143),(63 144.75679),(64 147.17075),(65 145.07791),(66 145.85034),(67 146.17033),(68 146.24794),(69 145.69257),(70 146.18854),(71 147.28738),(72 147.39873),(73 147.44975),(74 148.34546),(75 149.4239),(76 149.89874),(77 149.18797),(78 149.74179),(79 149.35846),
(1 76.304665),(2 84.57064),(3 89.19434),(4 98.52498),(5 101.80454),(6 103.801834),(7 107.84856),(8 112.50184),(9 114.78645),(10 117.52879),(11 119.46035),(12 122.14203),(13 126.18155),(14 127.8031),(15 128.867),(16 130.99776),(17 132.22826),(18 131.8852),(19 133.21667),(20 132.43683),(21 134.25893),(22 134.38087),(23 135.19893),(24 135.5997),(25 135.81018),(26 135.48415),(27 135.98346),(28 136.42032),(29 137.54794),(30 138.61536),(31 139.62683),(32 141.9516),(33 143.47578),(34 145.49889),(35 147.26335),(36 148.20665),(37 149.45285),(38 151.43349),(39 150.65918),(40 150.42352),(41 153.12587),(42 151.6286),(43 151.36415),(44 150.7114),(45 150.24362),(46 150.83769),(47 150.50322),(48 148.39786),(49 148.15811),(50 147.44417),(51 146.6522),(52 146.46576),(53 145.82753),(54 145.02345),(55 147.55583),(56 145.54141),(57 145.49083),(58 147.48145),(59 146.6642),(60 149.05106),(61 147.38454),(62 149.15497),(63 149.1848),(64 152.248),(65 149.5849),(66 151.28696),(67 150.82146),(68 150.57443),(69 151.56963),(70 151.56242),(71 151.74129),(72 153.88086),(73 154.687),(74 156.3067),(75 156.5279),(76 155.64148),(77 155.39091),(78 157.07782),(79 155.8159),
(1 77.964005),(2 84.15874),(3 91.607796),(4 97.992),(5 102.37024),(6 105.68156),(7 110.811874),(8 114.218254),(9 116.95106),(10 118.60218),(11 122.730064),(12 123.77601),(13 126.59557),(14 127.08724),(15 129.70863),(16 131.24931),(17 132.98964),(18 133.1373),(19 132.98006),(20 134.78809),(21 136.42679),(22 135.52756),(23 135.91068),(24 134.74968),(25 136.5126),(26 137.90047),(27 137.33018),(28 138.2596),(29 137.51949),(30 136.7436),(31 139.47165),(32 140.21915),(33 141.95207),(34 145.20168),(35 144.8104),(36 146.17007),(37 145.94159),(38 147.58493),(39 146.46617),(40 147.67247),(41 148.19402),(42 148.04515),(43 148.29533),(44 147.3388),(45 146.8779),(46 146.804),(47 147.3442),(48 145.53992),(49 145.27118),(50 143.8183),(51 146.14204),(52 145.0928),(53 143.99652),(54 142.98341),(55 143.45258),(56 142.08743),(57 143.61664),(58 143.66576),(59 141.14714),(60 142.66975),(61 142.24197),(62 143.62706),(63 145.01976),(64 147.1133),(65 145.87965),(66 147.44716),(67 148.30704),(68 146.8013),(69 146.67685),(70 147.78377),(71 149.57779),(72 150.15009),(73 152.33478),(74 152.84586),(75 153.2713),(76 152.91025),(77 153.57991),(78 154.17844),(79 154.31488),
(1 76.32581),(2 82.75778),(3 89.977066),(4 97.49229),(5 101.08345),(6 104.25459),(7 108.91932),(8 113.6336),(9 114.7069),(10 117.43924),(11 119.914894),(12 120.64687),(13 124.485146),(14 126.25411),(15 127.78059),(16 130.01733),(17 132.11311),(18 132.93211),(19 134.17003),(20 135.38316),(21 136.59842),(22 136.9714),(23 139.32878),(24 140.65703),(25 141.75734),(26 143.13527),(27 144.10666),(28 145.03258),(29 144.41534),(30 146.5192),(31 146.9996),(32 149.07597),(33 150.38988),(34 153.6855),(35 154.4998),(36 155.59659),(37 155.8361),(38 156.3655),(39 155.91823),(40 157.37894),(41 158.30042),(42 157.77603),(43 156.09683),(44 155.42009),(45 154.5348),(46 151.97269),(47 151.55836),(48 150.87653),(49 149.94012),(50 147.81422),(51 147.86372),(52 147.93684),(53 145.50394),(54 146.26071),(55 146.01506),(56 144.61136),(57 146.52621),(58 146.66922),(59 144.87721),(60 146.30237),(61 144.9302),(62 144.48834),(63 144.72476),(64 146.16457),(65 144.75317),(66 148.3662),(67 148.37956),(68 148.25972),(69 146.91786),(70 147.0676),(71 148.25887),(72 148.86453),(73 149.54027),(74 150.61755),(75 150.07855),(76 149.81546),(77 149.4594),(78 148.93124),(79 149.17381),
(1 75.10903),(2 82.87147),(3 88.23638),(4 94.20567),(5 99.33777),(6 102.39917),(7 106.52736),(8 110.6054),(9 112.51966),(10 115.80907),(11 117.57962),(12 119.88323),(13 122.47366),(14 124.409515),(15 126.31445),(16 126.73931),(17 129.4333),(18 131.35062),(19 131.1528),(20 132.55566),(21 133.38411),(22 133.90147),(23 134.73125),(24 134.9562),(25 135.79248),(26 137.13066),(27 136.98773),(28 136.51897),(29 136.69058),(30 137.41936),(31 139.68777),(32 140.12602),(33 142.31763),(34 143.26897),(35 143.86646),(36 144.70476),(37 145.67117),(38 147.35858),(39 146.65309),(40 146.58109),(41 148.3476),(42 147.17065),(43 145.37782),(44 144.859),(45 144.19038),(46 144.15527),(47 145.28128),(48 144.20766),(49 144.38051),(50 143.31438),(51 142.01546),(52 141.3548),(53 141.68953),(54 142.49121),(55 141.62433),(56 142.64766),(57 143.77962),(58 143.24924),(59 143.97069),(60 145.61945),(61 144.69817),(62 145.49957),(63 145.70076),(64 146.73195),(65 146.65909),(66 148.55803),(67 149.59834),(68 150.52124),(69 149.87779),(70 150.56607),(71 151.6881),(72 152.62994),(73 153.79782),(74 155.44061),(75 154.27557),(76 154.69698),(77 155.31717),(78 154.49602),(79 153.71165),
(1 73.48765),(2 80.60839),(3 86.927925),(4 93.89439),(5 97.27292),(6 100.69709),(7 103.77346),(8 108.14895),(9 108.9544),(10 113.12932),(11 115.02208),(12 117.40589),(13 119.53666),(14 121.17274),(15 123.08372),(16 123.84159),(17 125.72735),(18 125.99406),(19 126.10112),(20 128.25978),(21 127.279045),(22 127.71016),(23 125.9276),(24 127.49415),(25 128.3363),(26 129.31563),(27 128.40445),(28 128.13261),(29 129.74858),(30 130.09543),(31 131.6989),(32 131.46037),(33 134.74275),(34 136.7429),(35 137.39279),(36 137.69208),(37 140.01935),(38 139.26357),(39 140.56682),(40 141.42114),(41 141.62663),(42 142.3021),(43 142.2062),(44 142.28476),(45 142.15076),(46 140.63574),(47 141.3398),(48 138.72235),(49 138.87178),(50 137.81766),(51 136.53021),(52 136.66176),(53 136.31587),(54 137.06801),(55 136.98601),(56 138.00462),(57 139.03471),(58 137.8116),(59 139.02948),(60 139.40002),(61 138.68457),(62 139.14694),(63 137.55623),(64 138.67331),(65 139.27277),(66 140.40767),(67 141.07042),(68 140.77496),(69 141.4393),(70 142.37228),(71 143.46588),(72 144.4285),(73 144.90366),(74 145.67456),(75 145.99002),(76 147.64206),(77 146.4307),(78 146.01126),(79 145.44946),
(1 73.73065),(2 80.633575),(3 87.10458),(4 94.460754),(5 100.09308),(6 102.78842),(7 107.624756),(8 109.832565),(9 112.0011),(10 116.34959),(11 120.11729),(12 120.741714),(13 124.045235),(14 125.273026),(15 127.35534),(16 128.9582),(17 131.57109),(18 131.44083),(19 131.81647),(20 133.74672),(21 133.55444),(22 134.56776),(23 135.5408),(24 137.82185),(25 139.4265),(26 141.21768),(27 142.23933),(28 143.65697),(29 145.90254),(30 145.94753),(31 147.84258),(32 148.52402),(33 152.71497),(34 154.81035),(35 154.63202),(36 155.03944),(37 156.93314),(38 156.60675),(39 156.9542),(40 156.56262),(41 155.9903),(42 155.51787),(43 152.9144),(44 151.90645),(45 150.96638),(46 150.31189),(47 148.85294),(48 146.73308),(49 145.42812),(50 145.01802),(51 143.7565),(52 142.76913),(53 141.54892),(54 140.42314),(55 139.83224),(56 141.25655),(57 141.76437),(58 141.1365),(59 142.16473),(60 142.96156),(61 143.18546),(62 145.10658),(63 144.2142),(64 146.88274),(65 146.14873),(66 146.67523),(67 148.47578),(68 146.61813),(69 146.61243),(70 148.30183),(71 147.92677),(72 148.55891),(73 148.69664),(74 148.10718),(75 148.92012),(76 150.01926),(77 150.4508),(78 149.81075),(79 147.68265),
(1 71.75879),(2 79.30642),(3 85.93148),(4 92.305626),(5 97.43731),(6 99.91329),(7 103.62775),(8 107.394775),(9 109.70744),(10 113.441315),(11 115.406944),(12 117.44353),(13 119.46241),(14 122.78664),(15 124.71485),(16 126.357765),(17 127.889175),(18 127.78947),(19 129.32062),(20 130.28294),(21 130.42667),(22 130.63104),(23 130.90665),(24 131.1701),(25 130.12306),(26 131.49255),(27 131.37895),(28 131.84326),(29 133.91731),(30 133.4269),(31 135.05803),(32 135.19647),(33 138.95708),(34 141.04799),(35 141.05153),(36 141.9807),(37 142.66522),(38 142.99449),(39 143.0487),(40 143.41672),(41 143.50809),(42 143.36569),(43 142.41766),(44 141.5957),(45 141.10727),(46 141.12733),(47 142.38353),(48 141.46301),(49 140.59583),(50 140.47018),(51 140.63481),(52 139.68312),(53 140.08833),(54 138.87497),(55 139.24919),(56 138.96704),(57 140.57393),(58 141.2284),(59 140.48058),(60 144.3561),(61 141.65675),(62 143.82784),(63 142.979),(64 145.24956),(65 145.66472),(66 147.34338),(67 148.58765),(68 148.60646),(69 149.8532),(70 150.53888),(71 150.33147),(72 151.35753),(73 152.57256),(74 152.93842),(75 152.65257),(76 153.90968),(77 153.52415),(78 152.37712),(79 151.29611),
(1 70.302864),(2 77.48128),(3 85.011406),(4 90.48774),(5 94.92752),(6 97.83601),(7 101.02546),(8 104.43491),(9 107.09941),(10 110.92617),(11 112.60798),(12 114.493286),(13 116.58785),(14 118.79737),(15 120.28779),(16 120.82338),(17 123.76817),(18 122.484024),(19 122.99323),(20 123.62615),(21 123.35),(22 123.76985),(23 124.11452),(24 125.34227),(25 125.82167),(26 126.159355),(27 126.00266),(28 125.830315),(29 126.338005),(30 127.54319),(31 128.84024),(32 129.43622),(33 132.11076),(34 132.81467),(35 133.82849),(36 134.90495),(37 135.3038),(38 135.31238),(39 135.34244),(40 136.72554),(41 137.52309),(42 137.23895),(43 137.08786),(44 136.64316),(45 137.44846),(46 137.77638),(47 137.28699),(48 136.19551),(49 135.59785),(50 135.14384),(51 136.41757),(52 134.99615),(53 136.54808),(54 136.80925),(55 137.03487),(56 137.26183),(57 137.6574),(58 139.74377),(59 139.14204),(60 140.05287),(61 139.60574),(62 138.54869),(63 139.00046),(64 141.71281),(65 142.04755),(66 142.48546),(67 143.40387),(68 144.39551),(69 144.08794),(70 144.92294),(71 145.58801),(72 149.36723),(73 149.1684),(74 148.36299),(75 148.92236),(76 148.87212),(77 149.62346),(78 149.74878),(79 148.17046),
(1 69.65248),(2 77.27194),(3 83.22459),(4 89.3627),(5 93.24533),(6 97.34611),(7 99.770226),(8 103.52675),(9 105.88529),(10 109.207275),(11 109.89928),(12 113.20797),(13 114.77725),(14 116.50572),(15 120.22297),(16 122.23615),(17 123.35587),(18 124.08487),(19 126.2967),(20 127.421524),(21 128.6112),(22 129.20058),(23 131.31549),(24 131.957),(25 132.62657),(26 134.05972),(27 136.2038),(28 136.36221),(29 137.0052),(30 138.17874),(31 139.06575),(32 140.90762),(33 141.51785),(34 145.05942),(35 145.16821),(36 145.42038),(37 145.39682),(38 145.71458),(39 145.35286),(40 145.37306),(41 145.84277),(42 144.56717),(43 143.33327),(44 142.93034),(45 141.96773),(46 140.38985),(47 140.79175),(48 138.82654),(49 138.18483),(50 137.13162),(51 135.6926),(52 134.47482),(53 135.43733),(54 135.61775),(55 135.42813),(56 134.67235),(57 134.62825),(58 135.4908),(59 134.17406),(60 135.42688),(61 135.10063),(62 133.48073),(63 132.66478),(64 133.23694),(65 133.69934),(66 133.7589),(67 133.76456),(68 134.31892),(69 134.65953),(70 135.15834),(71 134.30017),(72 136.82767),(73 137.70392),(74 137.3963),(75 138.25882),(76 136.57639),(77 136.64368),(78 137.10039),(79 137.44519),
(1 71.12129),(2 77.69048),(3 83.341995),(4 89.723724),(5 93.903595),(6 97.63505),(7 100.99987),(8 104.50724),(9 107.18984),(10 110.39922),(11 111.827705),(12 116.12282),(13 118.11222),(14 118.29355),(15 121.58459),(16 122.72346),(17 125.07782),(18 125.8004),(19 126.6691),(20 127.782425),(21 128.0586),(22 127.008705),(23 128.28194),(24 129.2569),(25 130.71472),(26 130.72926),(27 130.80052),(28 131.55457),(29 132.0886),(30 133.54684),(31 134.11409),(32 135.04773),(33 136.19383),(34 138.70168),(35 139.98523),(36 141.15114),(37 140.80507),(38 143.06532),(39 141.96378),(40 142.41985),(41 142.86476),(42 141.60776),(43 140.4451),(44 142.0421),(45 140.81017),(46 141.85567),(47 141.23218),(48 140.49557),(49 140.83376),(50 139.11116),(51 138.9145),(52 137.98315),(53 139.00478),(54 138.45872),(55 139.22264),(56 138.80312),(57 139.79083),(58 142.20003),(59 140.47166),(60 140.99498),(61 141.51813),(62 140.81076),(63 142.67569),(64 143.6479),(65 142.33601),(66 143.13733),(67 143.95673),(68 145.05829),(69 144.735),(70 145.235),(71 145.22409),(72 149.16125),(73 148.14899),(74 149.12593),(75 149.20192),(76 147.68877),(77 149.17992),(78 150.44774),(79 148.80782),
(1 72.22329),(2 78.36884),(3 84.875275),(4 91.997765),(5 93.96444),(6 98.40541),(7 101.54452),(8 105.48834),(9 109.4304),(10 111.64303),(11 111.84472),(12 115.9638),(13 117.871414),(14 118.465935),(15 122.458145),(16 122.35318),(17 123.051575),(18 123.034256),(19 124.4045),(20 124.72318),(21 124.553154),(22 122.33516),(23 124.27444),(24 124.55424),(25 124.17502),(26 125.42971),(27 125.77076),(28 126.709724),(29 126.70542),(30 127.98282),(31 127.12199),(32 127.75028),(33 129.7969),(34 132.24408),(35 132.90817),(36 134.13716),(37 134.22122),(38 134.68825),(39 133.85341),(40 133.85185),(41 135.0146),(42 133.57188),(43 133.95396),(44 135.19022),(45 132.2197),(46 133.28728),(47 133.63315),(48 131.94104),(49 132.2992),(50 131.23973),(51 131.35966),(52 130.4939),(53 131.84677),(54 131.2268),(55 131.85522),(56 132.87657),(57 131.58891),(58 133.50253),(59 133.52962),(60 132.03386),(61 133.38089),(62 133.87723),(63 136.40047),(64 137.70078),(65 136.19276),(66 138.98222),(67 138.67133),(68 140.30324),(69 140.5909),(70 141.23518),(71 141.13281),(72 142.61375),(73 143.79794),(74 143.65036),(75 144.63547),(76 143.36046),(77 142.78549),(78 143.20863),(79 143.00287),
(1 71.45676),(2 76.871895),(3 83.166214),(4 90.28012),(5 92.80521),(6 95.86365),(7 100.24018),(8 102.516266),(9 105.78974),(10 109.536415),(11 109.75504),(12 114.090294),(13 115.87395),(14 117.673836),(15 120.462524),(16 122.14016),(17 124.16856),(18 125.457146),(19 126.946815),(20 127.825226),(21 127.89754),(22 128.43777),(23 129.5954),(24 129.33475),(25 131.18309),(26 133.62),(27 136.04854),(28 135.43935),(29 136.26527),(30 137.16582),(31 138.91064),(32 139.14395),(33 140.56345),(34 142.37971),(35 143.35468),(36 144.38026),(37 144.56581),(38 146.2496),(39 144.96161),(40 144.06194),(41 144.2541),(42 143.15424),(43 142.72972),(44 142.21884),(45 141.86113),(46 140.67912),(47 140.53004),(48 138.88892),(49 138.26382),(50 136.78804),(51 135.90555),(52 134.51477),(53 135.42542),(54 135.15161),(55 136.08192),(56 134.85504),(57 134.87831),(58 137.46718),(59 135.97375),(60 134.48917),(61 137.3408),(62 136.52695),(63 139.54347),(64 139.79657),(65 139.05377),(66 141.60905),(67 140.69762),(68 141.08852),(69 140.37349),(70 139.79926),(71 140.738),(72 141.82745),(73 144.53482),(74 143.62575),(75 143.19728),(76 141.943),(77 142.6826),(78 144.84758),(79 141.98044),
