1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 140023.63),(2 412909.75),(3 879992.2),(4 1410987.4),(5 2101296.8),(6 2736349.3),(7 3481004.8),(8 4196453.5),(9 5052018),(10 5842146),(11 6721536),(12 7547444),(13 8470875),(14 9274825),(15 10231351),(16 11063889),(17 11993848),(18 12834764),(19 13705401),(20 14511744),(21 15405236),(22 16224680),(23 17189586),(24 17872590),(25 18682750),(26 19339662),(27 20211034),(28 20925634),(29 21863784),(30 22563584),(31 23446158),(32 24070656),(33 25004670),(34 25734250),(35 26806870),(36 27881970),(37 29142442),(38 30333360),(39 31744170),(40 33101776),(41 34696430),(42 36219372),(43 38112904),(44 39794468),(45 41483090),(46 42989190),(47 44435956),(48 45768240),(49 47237948),(50 48092692),(51 49067564),(52 49711424),(53 50494660),(54 51018164),(55 51699216),(56 52231964),(57 52599724),(58 52787180),(59 53011730),(60 53127500),(61 53283740),(62 53476064),(63 53629924),(64 53799296),(65 53931340),(66 54192308),(67 54431060),(68 54621876),(69 54710996),(70 54670016),(71 54840852),(72 54998676),(73 55304524),(74 55771908),(75 56749268),(76 57465380),(77 58212524),(78 59092052),(79 59915228),
(1 102.836426),(2 119.08803),(3 126.15881),(4 133.67061),(5 138.02185),(6 142.46124),(7 146.1233),(8 151.06667),(9 151.26773),(10 154.2834),(11 150.2835),(12 153.83672),(13 154.04556),(14 157.36281),(15 153.48439),(16 155.60631),(17 154.74306),(18 156.28659),(19 155.37595),(20 158.25679),(21 155.09486),(22 159.3898),(23 159.11258),(24 160.2341),(25 160.5708),(26 164.06575),(27 160.32005),(28 162.96997),(29 162.12036),(30 163.53522),(31 162.49142),(32 163.71002),(33 161.71884),(34 163.58376),(35 159.588),(36 162.06935),(37 160.47714),(38 162.25104),(39 163.91458),(40 165.24092),(41 163.33614),(42 165.466),(43 164.3689),(44 165.27716),(45 165.62828),(46 169.36664),(47 165.16643),(48 168.2254),(49 165.89813),(50 169.02719),(51 166.53792),(52 168.07649),(53 165.922),(54 166.29988),(55 165.02182),(56 166.7682),(57 163.58807),(58 167.51874),(59 165.00195),(60 168.63496),(61 165.89903),(62 168.73877),(63 168.27295),(64 170.06898),(65 167.47511),(66 168.83337),(67 166.69984),(68 167.71927),(69 165.8238),(70 166.92198),(71 166.704),(72 170.6603),(73 171.92583),(74 171.10338),(75 173.95271),(76 176.72766),(77 177.71275),(78 183.60889),(79 177.2368),
(1 99.526924),(2 115.974495),(3 123.92631),(4 130.15538),(5 134.12218),(6 138.28395),(7 141.19116),(8 146.16785),(9 144.85262),(10 149.4016),(11 146.03017),(12 149.67964),(13 149.51672),(14 152.34218),(15 150.18695),(16 151.59634),(17 151.22295),(18 154.70726),(19 152.48535),(20 154.65845),(21 153.53113),(22 156.46725),(23 155.7264),(24 158.16138),(25 160.28505),(26 162.56476),(27 160.93619),(28 162.4951),(29 161.63293),(30 164.10124),(31 163.28511),(32 163.66699),(33 162.0924),(34 163.23688),(35 159.14728),(36 162.55368),(37 158.241),(38 161.3681),(39 160.19557),(40 160.92867),(41 159.01587),(42 162.07138),(43 161.2674),(44 162.26869),(45 161.62619),(46 163.6395),(47 162.58171),(48 163.86496),(49 161.1748),(50 162.59178),(51 159.63406),(52 161.79695),(53 159.16772),(54 161.16013),(55 159.53336),(56 161.94728),(57 160.2682),(58 163.3461),(59 160.63638),(60 163.59544),(61 161.45473),(62 165.18909),(63 162.63298),(64 163.79955),(65 162.4361),(66 162.2721),(67 160.62004),(68 162.28851),(69 161.816),(70 162.60825),(71 160.55927),(72 164.06697),(73 162.89046),(74 167.85884),(75 167.8605),(76 169.46573),(77 169.13066),(78 173.65538),(79 169.10313),
(1 100.20557),(2 115.72573),(3 122.25095),(4 130.25798),(5 131.29709),(6 137.61517),(7 139.44244),(8 144.49103),(9 144.03152),(10 147.04744),(11 145.27036),(12 147.70834),(13 147.55655),(14 149.38374),(15 148.01396),(16 149.39389),(17 148.28181),(18 150.67967),(19 150.05861),(20 152.89691),(21 151.14223),(22 153.10818),(23 154.9548),(24 157.22404),(25 158.05612),(26 160.12251),(27 157.56346),(28 160.16055),(29 157.50891),(30 160.45659),(31 158.86792),(32 160.34572),(33 157.68823),(34 159.45319),(35 156.48528),(36 157.17137),(37 156.45334),(38 159.81155),(39 159.20898),(40 160.25914),(41 159.79726),(42 162.05339),(43 160.61798),(44 164.89297),(45 162.7445),(46 165.05785),(47 160.5399),(48 164.18095),(49 162.03767),(50 163.9798),(51 160.69157),(52 160.92964),(53 158.92639),(54 161.44736),(55 159.29678),(56 160.75404),(57 158.14879),(58 160.41647),(59 160.34561),(60 163.39442),(61 161.54648),(62 165.20914),(63 161.90994),(64 164.60037),(65 161.17284),(66 160.9726),(67 157.45464),(68 158.94989),(69 157.81058),(70 158.52727),(71 156.68217),(72 159.37949),(73 157.65456),(74 162.38333),(75 165.58214),(76 165.85985),(77 169.337),(78 173.94429),(79 171.65955),
(1 99.83884),(2 116.19753),(3 124.72078),(4 132.27342),(5 134.18106),(6 139.57275),(7 143.06177),(8 147.76244),(9 147.36916),(10 150.60326),(11 149.78783),(12 153.06241),(13 152.8353),(14 156.94473),(15 156.33179),(16 156.46667),(17 155.29993),(18 157.29517),(19 156.23447),(20 157.70471),(21 154.75525),(22 157.52527),(23 157.20374),(24 159.47644),(25 159.87762),(26 163.55325),(27 160.76118),(28 161.77972),(29 160.041),(30 163.46175),(31 161.10641),(32 162.24464),(33 159.75504),(34 161.74059),(35 158.83752),(36 160.79294),(37 160.3746),(38 163.50563),(39 162.64246),(40 165.53711),(41 163.52443),(42 165.7121),(43 164.12251),(44 167.59625),(45 166.05168),(46 168.0347),(47 166.27011),(48 168.5918),(49 167.7952),(50 168.58994),(51 165.92912),(52 167.8955),(53 165.55843),(54 167.19275),(55 165.3388),(56 167.14095),(57 164.76726),(58 168.25162),(59 166.33461),(60 169.50903),(61 166.8935),(62 171.47415),(63 168.11497),(64 169.23921),(65 165.73218),(66 166.33646),(67 163.30313),(68 167.35678),(69 165.13342),(70 167.38412),(71 166.4644),(72 169.9689),(73 169.67427),(74 172.57498),(75 171.46155),(76 173.32912),(77 174.83606),(78 179.03517),(79 174.6968),
(1 98.691475),(2 114.93768),(3 120.65079),(4 127.22363),(5 129.92674),(6 134.82869),(7 137.86252),(8 140.96106),(9 141.90857),(10 144.21863),(11 143.66515),(12 147.04175),(13 146.80861),(14 150.03677),(15 147.74127),(16 150.09837),(17 146.86716),(18 149.48279),(19 147.92636),(20 149.08798),(21 149.1222),(22 150.4123),(23 149.99355),(24 151.43317),(25 153.8636),(26 155.8987),(27 153.57219),(28 155.09535),(29 153.16422),(30 155.95685),(31 154.31532),(32 155.14397),(33 153.44916),(34 154.39174),(35 152.01662),(36 152.13686),(37 152.07666),(38 152.84972),(39 153.96727),(40 154.63039),(41 152.752),(42 156.58253),(43 156.21077),(44 159.18404),(45 156.86339),(46 159.90924),(47 158.02335),(48 160.62003),(49 158.98102),(50 160.40999),(51 158.75694),(52 158.64436),(53 156.944),(54 157.19762),(55 155.19981),(56 156.58517),(57 156.7547),(58 160.02734),(59 158.4112),(60 160.4382),(61 160.45618),(62 165.55458),(63 162.4304),(64 162.82028),(65 162.10066),(66 163.40462),(67 161.78333),(68 161.6875),(69 161.22478),(70 163.40027),(71 160.35216),(72 163.9876),(73 162.46606),(74 165.8106),(75 166.97148),(76 169.20546),(77 169.45273),(78 173.04234),(79 170.46117),
(1 98.846214),(2 114.8991),(3 123.646614),(4 131.04298),(5 134.20306),(6 136.58537),(7 139.44788),(8 142.66104),(9 143.85803),(10 147.89633),(11 146.47888),(12 149.63327),(13 149.08316),(14 154.13647),(15 152.5335),(16 153.46378),(17 152.51257),(18 155.4698),(19 152.83966),(20 154.11598),(21 152.62325),(22 155.45755),(23 153.53119),(24 157.66281),(25 157.15797),(26 158.78178),(27 158.35625),(28 159.60448),(29 158.25633),(30 161.24338),(31 158.33873),(32 159.08752),(33 156.82268),(34 160.41693),(35 158.11536),(36 159.334),(37 158.16063),(38 160.02016),(39 159.04599),(40 162.50095),(41 160.14394),(42 164.04648),(43 163.32921),(44 167.06201),(45 164.76889),(46 167.03752),(47 165.01497),(48 168.50102),(49 165.54565),(50 169.98535),(51 166.06197),(52 166.42873),(53 164.12521),(54 164.45888),(55 162.78406),(56 161.87527),(57 162.87178),(58 165.17754),(59 165.025),(60 167.23866),(61 165.07724),(62 168.70682),(63 164.85393),(64 166.64893),(65 163.16896),(66 161.292),(67 160.76212),(68 161.8257),(69 159.6291),(70 163.09262),(71 159.22849),(72 162.85417),(73 161.25084),(74 164.83357),(75 166.0934),(76 167.09926),(77 169.92099),(78 175.65608),(79 171.89514),
(1 96.62565),(2 111.81175),(3 119.973885),(4 126.94748),(5 130.77274),(6 135.55975),(7 137.27531),(8 141.6047),(9 141.64622),(10 144.97597),(11 144.92212),(12 145.95143),(13 146.642),(14 149.62482),(15 148.98247),(16 152.525),(17 150.3758),(18 153.06776),(19 149.82027),(20 152.98764),(21 148.72885),(22 153.32306),(23 151.89906),(24 155.0013),(25 158.0289),(26 160.3289),(27 158.72078),(28 161.7107),(29 160.50752),(30 162.36377),(31 159.95232),(32 162.25339),(33 160.47987),(34 161.42612),(35 159.53973),(36 159.42975),(37 158.34422),(38 160.2985),(39 160.49777),(40 161.16885),(41 160.0722),(42 164.31845),(43 160.72021),(44 164.83202),(45 160.29317),(46 163.96277),(47 160.29745),(48 162.5952),(49 161.61789),(50 162.90802),(51 159.4426),(52 160.76268),(53 160.32385),(54 160.78743),(55 159.47319),(56 160.08542),(57 157.61777),(58 161.77667),(59 159.82439),(60 162.27551),(61 161.38991),(62 165.45238),(63 162.76924),(64 162.61185),(65 159.69463),(66 161.00325),(67 158.20047),(68 158.55032),(69 157.0256),(70 161.25934),(71 160.83556),(72 164.14444),(73 162.78665),(74 163.6915),(75 165.08296),(76 165.86134),(77 169.28528),(78 173.77658),(79 167.93849),
(1 98.16992),(2 113.17992),(3 121.134575),(4 128.19203),(5 131.7072),(6 137.0623),(7 139.62836),(8 145.08887),(9 145.96553),(10 149.84479),(11 147.31046),(12 150.4342),(13 148.58089),(14 152.69208),(15 150.09947),(16 151.85114),(17 150.94688),(18 151.88527),(19 150.82181),(20 153.5797),(21 150.91573),(22 153.12384),(23 154.53017),(24 156.87183),(25 157.41277),(26 160.40674),(27 159.34312),(28 161.36502),(29 161.20882),(30 162.32172),(31 159.55495),(32 161.4434),(33 158.45108),(34 159.26053),(35 158.37206),(36 158.48431),(37 156.55827),(38 156.92352),(39 158.12105),(40 158.77287),(41 157.95135),(42 160.21819),(43 158.66776),(44 161.09082),(45 160.49196),(46 165.65672),(47 161.4089),(48 163.85548),(49 160.82014),(50 163.21568),(51 160.23413),(52 160.39203),(53 160.05476),(54 161.07825),(55 159.4131),(56 160.4184),(57 158.34814),(58 161.53127),(59 160.62683),(60 163.15414),(61 162.65971),(62 166.03851),(63 162.5667),(64 163.85298),(65 162.5391),(66 162.42395),(67 159.8716),(68 161.08069),(69 158.10548),(70 160.37895),(71 157.50279),(72 160.38281),(73 158.47008),(74 162.29315),(75 163.65103),(76 164.40582),(77 166.75655),(78 167.73991),(79 166.82025),
(1 96.79549),(2 112.660645),(3 120.95372),(4 127.80248),(5 130.98094),(6 135.83685),(7 137.988),(8 142.41725),(9 143.94759),(10 146.16026),(11 144.84462),(12 147.80064),(13 147.92578),(14 151.13954),(15 149.85985),(16 151.31726),(17 149.73158),(18 152.03896),(19 150.78964),(20 152.49136),(21 149.74329),(22 152.24687),(23 152.06363),(24 155.66077),(25 155.54251),(26 158.56972),(27 154.98863),(28 157.50763),(29 156.43524),(30 158.3219),(31 157.0129),(32 158.19185),(33 155.74242),(34 157.10355),(35 155.05779),(36 155.80934),(37 153.74828),(38 155.15604),(39 155.96582),(40 157.3176),(41 154.94629),(42 158.22842),(43 157.15752),(44 161.36868),(45 158.7795),(46 160.89922),(47 159.32822),(48 160.52336),(49 158.44466),(50 160.1096),(51 156.49255),(52 157.8816),(53 158.91394),(54 159.14125),(55 157.2382),(56 158.14835),(57 157.26021),(58 160.77686),(59 159.5341),(60 162.74005),(61 161.2632),(62 161.4897),(63 160.57602),(64 162.40932),(65 159.90936),(66 162.2822),(67 159.58362),(68 160.92116),(69 158.39296),(70 161.14464),(71 158.38272),(72 160.46638),(73 159.74048),(74 162.4664),(75 164.58076),(76 165.9329),(77 168.8215),(78 172.00348),(79 167.8313),
(1 95.07771),(2 109.35827),(3 117.54719),(4 122.89748),(5 127.1407),(6 128.51208),(7 132.58118),(8 136.33179),(9 137.20006),(10 141.09897),(11 140.77103),(12 142.31497),(13 141.97438),(14 144.10458),(15 143.15),(16 146.17316),(17 143.8518),(18 146.10074),(19 145.52855),(20 145.89769),(21 145.40553),(22 148.1686),(23 147.51926),(24 152.18411),(25 152.599),(26 153.66043),(27 154.20563),(28 157.85782),(29 156.95155),(30 158.35739),(31 156.55934),(32 157.88228),(33 155.2997),(34 159.39288),(35 156.84012),(36 157.54756),(37 155.29639),(38 157.50432),(39 157.15143),(40 159.14674),(41 159.02052),(42 159.94604),(43 158.37025),(44 161.27263),(45 160.17117),(46 162.48125),(47 161.52058),(48 163.50429),(49 162.6227),(50 164.34004),(51 160.88329),(52 161.55812),(53 160.4701),(54 161.75287),(55 159.65854),(56 160.49524),(57 159.48682),(58 162.66438),(59 160.88284),(60 162.51952),(61 163.07132),(62 164.3785),(63 162.88736),(64 164.18785),(65 160.59042),(66 160.32596),(67 158.83025),(68 159.59778),(69 159.19717),(70 160.40381),(71 160.64459),(72 163.37611),(73 163.7881),(74 166.64395),(75 163.11485),(76 164.323),(77 165.19377),(78 172.70021),(79 167.9249),
(1 94.52428),(2 110.970856),(3 120.108025),(4 124.55534),(5 128.50015),(6 133.04451),(7 135.30289),(8 139.48773),(9 139.90263),(10 143.64632),(11 143.36324),(12 146.63687),(13 146.51898),(14 148.08437),(15 146.39336),(16 148.21219),(17 147.13063),(18 148.97787),(19 148.02603),(20 150.08002),(21 147.92737),(22 150.87128),(23 149.76047),(24 153.35344),(25 152.62323),(26 153.51971),(27 152.3787),(28 156.41884),(29 155.29639),(30 153.98883),(31 152.97224),(32 152.25002),(33 150.73639),(34 154.52632),(35 152.084),(36 153.19788),(37 152.20148),(38 152.91263),(39 152.25435),(40 154.14313),(41 151.67154),(42 155.3942),(43 153.3484),(44 157.65236),(45 155.4105),(46 157.01219),(47 156.77724),(48 158.46957),(49 156.07765),(50 158.47308),(51 155.01883),(52 156.52356),(53 156.5325),(54 156.86703),(55 157.16168),(56 156.03426),(57 154.72966),(58 156.05995),(59 155.87085),(60 159.22308),(61 158.55238),(62 160.91145),(63 157.71535),(64 159.3163),(65 155.64104),(66 157.63351),(67 154.98404),(68 157.68033),(69 154.78784),(70 157.83752),(71 157.29922),(72 159.24347),(73 158.85019),(74 161.50525),(75 163.29494),(76 164.64413),(77 164.22995),(78 169.9578),(79 168.99075),
(1 94.28321),(2 108.62404),(3 118.47522),(4 123.44551),(5 127.56502),(6 130.85704),(7 133.68188),(8 137.92522),(9 138.39488),(10 141.24197),(11 141.69926),(12 144.8482),(13 145.2095),(14 147.3696),(15 145.42416),(16 147.93526),(17 146.52872),(18 147.28702),(19 148.12384),(20 148.60286),(21 147.63438),(22 148.35446),(23 147.62875),(24 151.65147),(25 150.84781),(26 152.00706),(27 151.7007),(28 152.8914),(29 152.59982),(30 152.6289),(31 152.34041),(32 155.31143),(33 154.31516),(34 156.46797),(35 153.37122),(36 156.04068),(37 154.105),(38 155.13042),(39 154.37433),(40 157.54118),(41 155.8248),(42 157.91588),(43 156.67122),(44 160.35501),(45 158.729),(46 160.9563),(47 159.14),(48 163.07852),(49 159.74217),(50 161.76868),(51 160.66853),(52 160.23767),(53 159.9826),(54 159.62509),(55 157.53984),(56 159.13196),(57 158.44086),(58 160.53922),(59 159.0867),(60 160.90388),(61 161.39006),(62 163.56985),(63 161.43977),(64 160.63472),(65 158.23901),(66 160.32092),(67 155.60674),(68 157.83282),(69 154.4775),(70 156.81879),(71 157.19331),(72 158.94374),(73 156.72913),(74 160.37256),(75 160.75415),(76 163.80934),(77 163.68037),(78 168.23845),(79 165.51646),
(1 93.89795),(2 109.16541),(3 117.53863),(4 123.4267),(5 127.91784),(6 133.29405),(7 134.732),(8 138.54059),(9 139.17018),(10 142.34407),(11 143.06265),(12 147.26018),(13 145.50694),(14 146.94875),(15 143.3121),(16 147.88683),(17 145.04495),(18 147.76013),(19 146.99255),(20 147.04617),(21 148.50961),(22 151.48413),(23 149.14037),(24 152.96313),(25 153.25165),(26 154.53069),(27 153.68533),(28 155.39969),(29 154.49338),(30 155.37505),(31 153.85768),(32 155.51186),(33 153.31209),(34 155.03049),(35 152.68866),(36 155.13078),(37 151.97328),(38 154.13612),(39 153.11908),(40 155.87067),(41 153.55402),(42 156.74449),(43 158.19695),(44 160.58478),(45 158.03589),(46 161.9282),(47 159.31117),(48 162.76254),(49 160.74979),(50 162.90215),(51 160.62277),(52 160.68796),(53 159.08424),(54 161.5125),(55 159.66568),(56 160.55122),(57 158.78038),(58 161.55423),(59 159.62373),(60 162.90044),(61 162.23615),(62 162.87732),(63 161.98927),(64 161.92801),(65 160.93484),(66 162.35748),(67 158.21048),(68 158.77202),(69 157.76666),(70 161.45921),(71 159.07568),(72 161.37833),(73 160.40977),(74 163.57034),(75 164.83833),(76 166.07336),(77 169.21422),(78 173.20949),(79 170.38907),
(1 95.064255),(2 112.591705),(3 120.17774),(4 125.79927),(5 129.02757),(6 133.71092),(7 135.19942),(8 138.71808),(9 139.3048),(10 141.02837),(11 140.28758),(12 144.25835),(13 144.53426),(14 148.94493),(15 146.361),(16 150.49425),(17 148.30685),(18 150.93326),(19 147.43178),(20 148.41002),(21 147.92297),(22 150.19202),(23 149.18153),(24 153.44),(25 153.38617),(26 154.94913),(27 154.03583),(28 156.02979),(29 155.17787),(30 155.85751),(31 155.15804),(32 156.36917),(33 154.36862),(34 157.57607),(35 155.35147),(36 157.32117),(37 153.69661),(38 155.63573),(39 152.6728),(40 153.71548),(41 153.17981),(42 154.8661),(43 154.62425),(44 158.4325),(45 155.54027),(46 157.9519),(47 156.4876),(48 159.14049),(49 157.39104),(50 160.21524),(51 156.63533),(52 158.33823),(53 155.82022),(54 158.17052),(55 156.2019),(56 156.51039),(57 155.61499),(58 158.88411),(59 156.78505),(60 160.54617),(61 157.79301),(62 160.41713),(63 157.24834),(64 157.575),(65 155.99474),(66 157.2186),(67 154.2095),(68 156.61478),(69 154.58844),(70 158.04086),(71 158.98647),(72 162.02313),(73 161.59769),(74 163.92235),(75 165.03374),(76 166.90883),(77 167.43503),(78 171.70753),(79 168.37411),
(1 92.83314),(2 106.71306),(3 115.25471),(4 121.019066),(5 126.18957),(6 130.56975),(7 133.44667),(8 136.71323),(9 137.37337),(10 140.53358),(11 138.2665),(12 140.42764),(13 141.35431),(14 144.7243),(15 142.50504),(16 146.128),(17 144.41667),(18 147.61049),(19 144.72005),(20 145.4708),(21 143.89783),(22 145.70738),(23 146.30705),(24 148.27516),(25 150.16344),(26 151.33739),(27 148.147),(28 150.18448),(29 148.65366),(30 150.4787),(31 150.8699),(32 153.08385),(33 151.59004),(34 151.61252),(35 149.59476),(36 151.26077),(37 149.29756),(38 150.59453),(39 148.34499),(40 149.90607),(41 149.35121),(42 151.40407),(43 150.73083),(44 153.41006),(45 152.93411),(46 155.85458),(47 154.7123),(48 156.87828),(49 154.5754),(50 155.92557),(51 153.53317),(52 155.06859),(53 154.2846),(54 156.10146),(55 153.80852),(56 155.30911),(57 152.52965),(58 153.53636),(59 153.91339),(60 155.88121),(61 154.43181),(62 156.42116),(63 157.22777),(64 156.84401),(65 155.0547),(66 154.29579),(67 151.9004),(68 152.63806),(69 151.0902),(70 154.62051),(71 153.58842),(72 156.84778),(73 156.74934),(74 159.027),(75 158.9695),(76 161.48604),(77 163.00087),(78 168.2766),(79 164.58559),
(1 93.15132),(2 108.88684),(3 116.06146),(4 121.87458),(5 126.75839),(6 130.92737),(7 132.56657),(8 137.51303),(9 137.86307),(10 140.34264),(11 141.3167),(12 143.78044),(13 141.54008),(14 144.342),(15 143.49979),(16 144.95084),(17 144.17404),(18 147.06483),(19 144.60622),(20 144.35208),(21 142.63916),(22 145.61046),(23 146.4589),(24 149.14667),(25 149.72318),(26 150.92343),(27 149.86275),(28 152.48541),(29 151.75641),(30 152.14227),(31 151.35057),(32 153.08736),(33 151.78183),(34 151.82265),(35 151.46124),(36 151.13239),(37 149.14365),(38 151.62518),(39 149.6112),(40 151.8901),(41 151.4823),(42 152.99226),(43 151.82655),(44 153.2951),(45 153.00299),(46 154.68733),(47 152.09192),(48 155.67607),(49 153.91779),(50 156.25781),(51 153.10252),(52 155.1532),(53 154.30031),(54 154.33948),(55 153.2258),(56 153.55136),(57 152.38147),(58 154.87221),(59 154.20003),(60 157.48195),(61 154.88171),(62 159.16734),(63 157.36745),(64 156.54482),(65 154.05502),(66 154.5997),(67 151.63622),(68 155.48317),(69 153.40038),(70 156.8902),(71 156.74008),(72 159.19366),(73 159.24197),(74 161.93385),(75 162.91437),(76 165.04953),(77 165.43428),(78 171.41994),(79 166.17755),
(1 93.57239),(2 107.61237),(3 115.56939),(4 121.34858),(5 125.98953),(6 128.6642),(7 131.16237),(8 134.24765),(9 135.88591),(10 138.70526),(11 137.26901),(12 141.11685),(13 140.479),(14 143.08366),(15 140.25722),(16 142.54033),(17 142.26671),(18 144.47523),(19 142.35321),(20 144.63902),(21 142.12566),(22 144.18004),(23 144.85692),(24 146.70828),(25 149.47989),(26 149.9407),(27 148.87177),(28 151.79729),(29 150.44371),(30 150.83562),(31 149.9918),(32 149.57664),(33 149.80988),(34 150.5151),(35 149.76266),(36 151.01807),(37 148.37492),(38 150.4036),(39 148.7679),(40 149.86337),(41 148.78778),(42 153.05902),(43 152.63304),(44 154.37903),(45 153.46815),(46 155.929),(47 153.14839),(48 157.5824),(49 154.11292),(50 157.15779),(51 152.8399),(52 153.91904),(53 153.9339),(54 154.78586),(55 152.82881),(56 152.74245),(57 150.14375),(58 151.32637),(59 150.71475),(60 152.12013),(61 150.77422),(62 152.81519),(63 150.88016),(64 151.99567),(65 150.79443),(66 152.70544),(67 149.51392),(68 152.11996),(69 150.36592),(70 151.65186),(71 151.7111),(72 154.87329),(73 153.30086),(74 156.71121),(75 157.54083),(76 159.42307),(77 160.16942),(78 163.15944),(79 160.51793),
(1 92.72128),(2 107.67042),(3 116.31843),(4 122.67602),(5 126.18004),(6 131.05731),(7 132.1354),(8 136.3472),(9 137.56503),(10 139.9863),(11 139.54799),(12 143.6306),(13 143.03127),(14 145.40591),(15 143.4502),(16 146.9809),(17 145.32164),(18 148.49251),(19 147.53935),(20 147.60466),(21 148.30212),(22 149.13718),(23 150.3038),(24 152.4419),(25 153.39493),(26 154.10774),(27 152.99255),(28 155.84114),(29 152.98224),(30 153.79065),(31 152.36641),(32 154.51872),(33 152.061),(34 153.73788),(35 152.40987),(36 153.2109),(37 150.88634),(38 155.19955),(39 152.93861),(40 154.51324),(41 153.49374),(42 156.37186),(43 155.85333),(44 158.44212),(45 156.8642),(46 158.09819),(47 155.25815),(48 159.06033),(49 154.66942),(50 159.75293),(51 156.03484),(52 158.79085),(53 154.64116),(54 155.79819),(55 155.05975),(56 154.8322),(57 154.16034),(58 157.0198),(59 154.74838),(60 157.54616),(61 156.9594),(62 157.40375),(63 155.6972),(64 158.389),(65 153.94304),(66 154.50075),(67 151.39531),(68 155.53249),(69 153.19328),(70 155.94405),(71 153.5809),(72 155.35788),(73 156.53966),(74 158.92003),(75 161.34775),(76 163.0098),(77 163.78491),(78 168.36002),(79 163.2919),
