1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 934331),(2 3399325.8),(3 6779381.5),(4 10915295),(5 14980859),(6 19390922),(7 24626480),(8 30959010),(9 36624588),(10 42914996),(11 50214836),(12 57695820),(13 66651216),(14 77024540),(15 88849350),(16 101740570),(17 116321820),(18 132424650),(19 150271220),(20 171421860),(21 192618580),(22 215808780),(23 240600560),(24 268444930),(25 296219800),(26 327058660),(27 361136400),(28 396444000),(29 436098800),(30 477660830),(31 526369020),(32 575657300),(33 622363800),(34 669862850),(35 723319900),(36 780985340),(37 843523650),(38 923744000),(39 991995100),(40 1065444540),(41 1137119100),(42 1195614500),(43 1252114800),(44 1306491300),(45 1358361100),(46 1401851100),(47 1439444000),(48 1472427000),(49 1502527500),(50 1522940400),(51 1534792800),(52 1538640400),(53 1529918600),(54 1520148500),(55 1501846900),(56 1472495500),(57 1432908200),(58 1380343400),(59 1317054800),(60 1246063500),(61 1172811400),(62 1095611100),(63 1023531200),(64 952371460),(65 882137400),(66 812536100),(67 745055400),(68 679530600),(69 617849400),(70 557922750),(71 501143970),(72 447156600),(73 396457820),(74 350761470),(75 307576930),(76 268676830),(77 235143440),(78 207132860),(79 185836030),
(1 137.73466),(2 158.53911),(3 176.92458),(4 178.46077),(5 192.19672),(6 193.82956),(7 189.86723),(8 189.74763),(9 194.13344),(10 201.57831),(11 200.62831),(12 206.08571),(13 209.26768),(14 210.17438),(15 209.27318),(16 214.31769),(17 212.86644),(18 209.78345),(19 217.29897),(20 212.89563),(21 218.52957),(22 212.06172),(23 216.5416),(24 219.34671),(25 214.76093),(26 215.49992),(27 212.87189),(28 213.89848),(29 211.96388),(30 211.1625),(31 207.85266),(32 206.79294),(33 204.54321),(34 205.07936),(35 204.45142),(36 206.08615),(37 207.85617),(38 208.03375),(39 211.48839),(40 212.91275),(41 211.25299),(42 212.23853),(43 211.93057),(44 212.56602),(45 215.23958),(46 216.84447),(47 219.67531),(48 221.59685),(49 220.23244),(50 218.78236),(51 218.2642),(52 219.8541),(53 218.31438),(54 223.67729),(55 220.83963),(56 224.42195),(57 224.48886),(58 223.52882),(59 222.10507),(60 221.86673),(61 223.92961),(62 221.29317),(63 220.73874),(64 219.24088),(65 217.7113),(66 217.78203),(67 218.06807),(68 216.53545),(69 213.5904),(70 212.72437),(71 213.1951),(72 212.58563),(73 212.71417),(74 216.60164),(75 213.4028),(76 215.44919),(77 214.49709),(78 209.40178),(79 207.82396),
(1 137.11662),(2 153.723),(3 175.79808),(4 175.86452),(5 186.99815),(6 190.70486),(7 187.80312),(8 187.89384),(9 190.66866),(10 197.14474),(11 197.37079),(12 203.1941),(13 205.54726),(14 210.2733),(15 210.1543),(16 210.1261),(17 210.65433),(18 210.341),(19 215.18495),(20 211.35463),(21 215.23946),(22 212.99596),(23 211.77727),(24 211.49315),(25 209.26317),(26 210.4729),(27 208.3054),(28 208.49007),(29 205.86003),(30 202.92357),(31 199.92397),(32 198.52301),(33 199.03693),(34 199.23296),(35 196.51663),(36 195.5016),(37 195.50217),(38 192.71346),(39 197.0678),(40 196.3075),(41 198.94687),(42 200.98222),(43 202.81454),(44 201.91145),(45 202.60176),(46 203.8072),(47 205.97458),(48 206.19962),(49 208.11484),(50 207.61998),(51 208.9396),(52 209.9915),(53 210.67113),(54 212.421),(55 211.37888),(56 214.84946),(57 215.692),(58 217.30573),(59 218.61842),(60 219.02055),(61 219.52292),(62 218.871),(63 215.57887),(64 215.92967),(65 215.57028),(66 214.02393),(67 213.89516),(68 214.57547),(69 213.16055),(70 211.77495),(71 210.6483),(72 211.70595),(73 211.94643),(74 215.28148),(75 214.47847),(76 215.62413),(77 216.73352),(78 210.54765),(79 208.61908),
(1 133.4098),(2 148.49416),(3 170.15993),(4 173.42418),(5 179.07114),(6 186.49292),(7 184.49997),(8 184.08795),(9 186.14282),(10 193.18713),(11 191.76064),(12 197.32536),(13 200.26648),(14 208.79065),(15 204.80765),(16 205.16508),(17 204.66573),(18 203.03516),(19 205.37756),(20 203.7186),(21 207.18245),(22 207.06303),(23 206.20024),(24 206.97868),(25 204.90048),(26 206.06406),(27 202.5742),(28 202.17596),(29 199.25513),(30 199.26228),(31 196.27254),(32 197.81532),(33 198.7463),(34 197.30421),(35 195.04796),(36 195.00294),(37 193.91588),(38 195.03413),(39 196.84105),(40 194.89264),(41 199.74213),(42 200.71275),(43 202.38376),(44 201.11992),(45 201.59615),(46 203.04909),(47 204.74023),(48 205.34868),(49 205.04285),(50 205.99695),(51 206.85344),(52 207.64339),(53 209.4217),(54 210.98204),(55 212.6654),(56 214.05519),(57 216.49153),(58 218.61885),(59 217.81297),(60 219.5106),(61 219.56708),(62 218.78238),(63 215.0176),(64 214.42303),(65 215.31723),(66 214.40787),(67 215.15851),(68 213.73657),(69 213.83229),(70 213.11479),(71 211.61375),(72 211.86264),(73 209.57486),(74 212.99284),(75 211.33455),(76 208.45601),(77 209.9486),(78 204.68906),(79 202.75494),
(1 135.43599),(2 149.14821),(3 171.44417),(4 180.39644),(5 182.35902),(6 191.70833),(7 187.50177),(8 187.61473),(9 187.87413),(10 194.15172),(11 191.89937),(12 198.62982),(13 202.20033),(14 210.98076),(15 208.1474),(16 205.22708),(17 208.74454),(18 208.1222),(19 209.79597),(20 212.96187),(21 211.07933),(22 212.43405),(23 210.95474),(24 214.1081),(25 215.85022),(26 217.53004),(27 213.262),(28 213.5532),(29 214.59644),(30 214.187),(31 212.85532),(32 210.67082),(33 209.62656),(34 210.34413),(35 208.30267),(36 208.79149),(37 210.66887),(38 213.60742),(39 212.06493),(40 213.57025),(41 215.53334),(42 217.14177),(43 216.48717),(44 217.5773),(45 220.01297),(46 222.04227),(47 221.18254),(48 222.9143),(49 222.88351),(50 222.59439),(51 222.0193),(52 223.0777),(53 225.50958),(54 224.62852),(55 225.2178),(56 222.0369),(57 226.1518),(58 224.44095),(59 223.58025),(60 224.86751),(61 222.90208),(62 223.62134),(63 221.31561),(64 222.33705),(65 222.92525),(66 219.57771),(67 219.0345),(68 220.58414),(69 218.16893),(70 217.20215),(71 217.92397),(72 217.80754),(73 219.13672),(74 221.39653),(75 217.90898),(76 214.75294),(77 217.1889),(78 214.73566),(79 211.96936),
(1 129.0248),(2 145.10577),(3 162.29167),(4 175.03024),(5 177.10497),(6 185.53508),(7 183.86049),(8 183.2356),(9 185.73544),(10 191.29298),(11 189.90276),(12 193.91301),(13 197.89305),(14 201.2919),(15 201.06584),(16 195.02286),(17 199.04349),(18 198.36928),(19 195.27966),(20 200.75719),(21 196.75795),(22 202.70232),(23 200.10065),(24 203.11928),(25 205.97954),(26 203.37923),(27 199.55748),(28 198.98929),(29 198.82132),(30 195.89165),(31 193.36948),(32 192.58691),(33 193.93037),(34 194.73517),(35 192.02533),(36 191.01115),(37 190.25061),(38 191.44952),(39 191.99927),(40 192.12103),(41 194.33429),(42 196.12695),(43 197.67586),(44 197.0023),(45 199.83525),(46 200.4128),(47 200.85172),(48 203.4682),(49 202.31186),(50 204.73654),(51 206.05884),(52 208.05559),(53 210.45732),(54 210.4799),(55 209.4317),(56 210.22311),(57 214.6298),(58 214.14459),(59 216.79817),(60 216.93758),(61 218.84836),(62 218.96109),(63 214.7801),(64 213.05135),(65 213.7293),(66 211.12813),(67 212.30922),(68 210.59511),(69 209.89641),(70 209.02351),(71 208.72818),(72 206.1994),(73 207.29402),(74 210.10934),(75 207.5333),(76 205.13855),(77 206.27505),(78 204.87338),(79 199.81062),
(1 126.844505),(2 145.79465),(3 159.84671),(4 169.68454),(5 176.79463),(6 181.46118),(7 178.5945),(8 183.33376),(9 186.15694),(10 191.49657),(11 191.89705),(12 191.6158),(13 198.12163),(14 198.89262),(15 201.6645),(16 198.58257),(17 203.16782),(18 208.63222),(19 200.08827),(20 203.07695),(21 200.77512),(22 205.71088),(23 203.218),(24 203.83754),(25 204.83215),(26 202.14227),(27 201.2511),(28 202.00653),(29 201.55959),(30 199.40598),(31 199.82983),(32 199.89104),(33 198.72235),(34 194.88838),(35 193.17546),(36 191.52289),(37 189.89302),(38 194.49701),(39 194.78154),(40 192.78961),(41 197.17334),(42 199.29053),(43 200.04434),(44 197.61668),(45 203.61638),(46 204.03137),(47 206.01227),(48 207.18578),(49 205.33357),(50 206.43391),(51 206.49573),(52 206.32626),(53 210.04787),(54 212.27545),(55 213.75409),(56 214.38286),(57 217.65259),(58 217.86868),(59 219.94725),(60 219.66821),(61 221.33127),(62 220.27443),(63 217.78334),(64 218.28294),(65 219.26729),(66 216.46849),(67 214.93515),(68 215.35313),(69 214.50563),(70 214.1262),(71 213.08636),(72 212.29556),(73 214.05765),(74 215.05948),(75 211.76494),(76 208.16327),(77 209.23033),(78 208.35043),(79 203.40997),
(1 121.270195),(2 139.37738),(3 154.91298),(4 162.0351),(5 171.4356),(6 173.54523),(7 173.04063),(8 180.26865),(9 182.10141),(10 184.5028),(11 186.04927),(12 182.21107),(13 193.01465),(14 191.5499),(15 197.19722),(16 189.80882),(17 195.73428),(18 198.3488),(19 194.2041),(20 198.31496),(21 199.23198),(22 201.50203),(23 200.2753),(24 199.13907),(25 201.41916),(26 202.28423),(27 199.29239),(28 200.21585),(29 198.64908),(30 199.47345),(31 200.20967),(32 196.65019),(33 196.53033),(34 194.60683),(35 196.7925),(36 196.92741),(37 197.13414),(38 198.01048),(39 196.02347),(40 199.10376),(41 197.86098),(42 199.9174),(43 199.78593),(44 199.89647),(45 200.94542),(46 201.12056),(47 204.067),(48 204.76715),(49 204.49234),(50 205.61246),(51 203.53941),(52 203.51376),(53 205.1938),(54 207.46812),(55 208.03542),(56 207.54831),(57 209.71107),(58 208.35751),(59 207.95345),(60 208.1506),(61 208.5603),(62 208.35356),(63 205.74467),(64 207.57912),(65 208.98251),(66 206.53883),(67 203.80225),(68 203.00522),(69 202.43875),(70 201.2588),(71 201.531),(72 199.46318),(73 200.67908),(74 201.47107),(75 200.02336),(76 197.87138),(77 200.14471),(78 199.48752),(79 194.82759),
(1 123.4633),(2 140.6624),(3 155.9705),(4 161.18285),(5 172.28389),(6 171.42809),(7 172.42055),(8 181.76866),(9 183.58353),(10 184.02055),(11 189.052),(12 183.33748),(13 191.1246),(14 188.19664),(15 194.01035),(16 185.60355),(17 194.58228),(18 194.6986),(19 195.45279),(20 197.54794),(21 199.68425),(22 198.06245),(23 198.95338),(24 193.72957),(25 197.03615),(26 199.31412),(27 194.63463),(28 193.2126),(29 191.07442),(30 191.51027),(31 189.7462),(32 189.6956),(33 190.51549),(34 188.92212),(35 186.85716),(36 185.75552),(37 184.00021),(38 185.95511),(39 185.32948),(40 186.75778),(41 186.90082),(42 189.2618),(43 189.37033),(44 188.78252),(45 193.9499),(46 193.9091),(47 195.34717),(48 195.43651),(49 199.41595),(50 199.19072),(51 198.69347),(52 200.07593),(53 202.35637),(54 203.77707),(55 204.77098),(56 207.20375),(57 209.44873),(58 212.92232),(59 212.50238),(60 213.08769),(61 215.09457),(62 213.77264),(63 211.64919),(64 211.47957),(65 212.37059),(66 208.81126),(67 207.42703),(68 205.97977),(69 206.53156),(70 204.67612),(71 203.76944),(72 203.3053),(73 204.69533),(74 206.7969),(75 204.6768),(76 201.46587),(77 202.55031),(78 202.45508),(79 195.80122),
(1 124.5931),(2 141.49913),(3 157.7179),(4 162.78897),(5 175.37158),(6 171.4997),(7 175.5798),(8 182.96483),(9 183.4495),(10 182.699),(11 188.33492),(12 185.54501),(13 191.37738),(14 185.08113),(15 186.8704),(16 184.2424),(17 188.6374),(18 187.4087),(19 191.26503),(20 190.24971),(21 193.45288),(22 191.34096),(23 194.26859),(24 186.82735),(25 191.67375),(26 194.43466),(27 192.05717),(28 192.9624),(29 189.07741),(30 188.99475),(31 191.89326),(32 190.97147),(33 191.23802),(34 188.5922),(35 187.12549),(36 184.03531),(37 184.2417),(38 187.86577),(39 188.61377),(40 188.00859),(41 190.79892),(42 194.04567),(43 192.62715),(44 192.3869),(45 192.1528),(46 192.69797),(47 192.81102),(48 194.6792),(49 194.98207),(50 197.90422),(51 198.11536),(52 198.98128),(53 201.25525),(54 199.88615),(55 200.15204),(56 201.56436),(57 202.01059),(58 203.90846),(59 206.46153),(60 207.76659),(61 209.24303),(62 209.2198),(63 204.71158),(64 207.44745),(65 207.18898),(66 204.92418),(67 203.03899),(68 202.8855),(69 202.48119),(70 201.55879),(71 202.00604),(72 199.78082),(73 199.78665),(74 200.4443),(75 199.79323),(76 196.0943),(77 197.0046),(78 198.11153),(79 194.80818),
(1 122.54261),(2 137.93028),(3 153.86903),(4 160.28687),(5 169.67076),(6 162.30344),(7 170.22798),(8 174.13019),(9 178.13858),(10 180.21461),(11 186.0099),(12 186.32124),(13 191.9332),(14 183.50253),(15 182.42726),(16 189.85785),(17 189.54741),(18 186.70836),(19 195.16197),(20 195.47926),(21 197.39609),(22 195.38986),(23 198.73036),(24 190.87804),(25 196.71498),(26 197.92502),(27 198.40047),(28 198.01001),(29 198.70201),(30 197.03386),(31 196.83731),(32 191.95102),(33 192.86935),(34 193.45522),(35 192.0272),(36 189.475),(37 190.28867),(38 192.27354),(39 193.16888),(40 193.8218),(41 193.64066),(42 193.98724),(43 194.83453),(44 195.94345),(45 196.37527),(46 200.27823),(47 200.14053),(48 202.65714),(49 201.39236),(50 202.81163),(51 200.27524),(52 200.82506),(53 204.64665),(54 205.72267),(55 206.29626),(56 208.2937),(57 206.66458),(58 209.02072),(59 206.37373),(60 208.21927),(61 208.10867),(62 208.19722),(63 207.54388),(64 207.98695),(65 209.04417),(66 206.73216),(67 204.21597),(68 202.8108),(69 204.26416),(70 202.60477),(71 202.4114),(72 199.14731),(73 199.64174),(74 200.34291),(75 199.4745),(76 194.94246),(77 196.06746),(78 194.95691),(79 190.7854),
(1 123.80128),(2 139.60812),(3 152.3505),(4 161.55652),(5 170.7183),(6 163.33037),(7 173.36717),(8 173.08467),(9 176.52075),(10 176.27496),(11 181.9366),(12 183.41435),(13 194.53601),(14 184.0091),(15 181.43584),(16 188.98804),(17 183.75864),(18 178.41371),(19 188.03981),(20 189.25223),(21 189.37538),(22 193.27177),(23 197.0012),(24 190.55663),(25 194.22946),(26 194.08049),(27 195.58597),(28 191.8724),(29 190.04088),(30 188.61716),(31 189.15889),(32 189.64847),(33 189.0698),(34 187.09767),(35 186.00876),(36 181.41673),(37 181.28903),(38 180.84708),(39 183.52118),(40 183.43993),(41 186.41005),(42 186.69943),(43 185.66882),(44 185.49673),(45 186.66046),(46 187.14703),(47 186.48267),(48 188.72095),(49 190.6233),(50 189.78287),(51 190.92108),(52 189.95706),(53 190.30608),(54 191.11603),(55 191.10977),(56 193.59708),(57 192.88342),(58 194.77492),(59 195.26178),(60 196.83752),(61 198.58315),(62 198.37279),(63 195.07837),(64 195.80042),(65 197.23491),(66 195.44496),(67 193.87515),(68 194.59161),(69 194.1661),(70 195.85616),(71 196.43188),(72 192.96344),(73 193.84148),(74 196.31425),(75 196.42114),(76 192.16866),(77 195.0589),(78 194.73874),(79 192.6788),
(1 120.515564),(2 134.73373),(3 146.051),(4 158.2504),(5 162.1038),(6 160.24622),(7 167.97389),(8 166.50626),(9 170.0844),(10 168.1282),(11 172.63689),(12 175.73444),(13 185.98688),(14 176.42607),(15 171.57079),(16 181.50285),(17 179.54822),(18 175.7913),(19 182.12703),(20 184.64198),(21 185.0339),(22 187.7241),(23 193.22421),(24 189.08972),(25 188.54881),(26 186.91791),(27 189.92615),(28 188.49738),(29 184.96591),(30 185.23872),(31 186.98532),(32 190.54684),(33 185.4688),(34 186.20146),(35 181.76768),(36 181.8731),(37 179.6725),(38 180.18118),(39 182.22049),(40 178.51309),(41 181.96294),(42 182.51114),(43 185.46075),(44 184.4632),(45 185.78351),(46 185.7107),(47 186.93102),(48 188.64474),(49 190.48897),(50 192.2186),(51 192.76239),(52 193.28914),(53 193.96812),(54 196.81001),(55 197.95645),(56 201.33093),(57 199.64203),(58 201.38518),(59 201.51611),(60 203.77364),(61 205.83311),(62 205.91602),(63 202.5385),(64 203.0829),(65 204.5875),(66 201.23969),(67 198.27573),(68 199.36963),(69 198.1891),(70 198.49538),(71 196.43776),(72 193.59738),(73 193.62659),(74 196.52997),(75 195.35599),(76 191.77391),(77 192.7079),(78 192.40376),(79 187.54301),
(1 119.898415),(2 138.97873),(3 147.12561),(4 160.61899),(5 163.46904),(6 166.50941),(7 172.23462),(8 172.9719),(9 177.72646),(10 176.969),(11 181.28954),(12 184.1461),(13 192.22487),(14 182.65886),(15 179.93852),(16 190.0586),(17 186.7769),(18 185.81976),(19 187.77892),(20 191.7816),(21 190.28339),(22 191.81358),(23 195.91249),(24 193.45946),(25 194.73106),(26 194.12007),(27 198.26561),(28 196.50644),(29 194.77235),(30 193.82933),(31 198.08662),(32 194.77441),(33 192.74538),(34 193.39198),(35 191.09161),(36 192.12703),(37 192.75246),(38 195.1388),(39 194.37576),(40 195.14569),(41 193.2465),(42 193.42262),(43 194.37744),(44 193.31561),(45 194.78717),(46 195.31746),(47 196.69269),(48 194.8289),(49 196.41675),(50 195.3098),(51 197.08589),(52 194.10916),(53 195.37317),(54 197.03224),(55 197.43268),(56 196.38422),(57 196.09926),(58 195.85968),(59 196.08409),(60 196.28676),(61 199.03946),(62 197.36826),(63 195.2438),(64 193.31746),(65 194.85062),(66 193.20642),(67 193.21895),(68 193.87839),(69 191.49126),(70 193.38948),(71 195.10588),(72 191.19771),(73 192.45218),(74 193.47618),(75 194.93925),(76 189.9951),(77 190.1717),(78 191.09102),(79 188.38177),
(1 114.532715),(2 133.77641),(3 140.34737),(4 153.48705),(5 156.91066),(6 159.91055),(7 162.80489),(8 163.21141),(9 166.88074),(10 167.01868),(11 172.10812),(12 175.64879),(13 180.48083),(14 172.36636),(15 170.7311),(16 178.61339),(17 180.79648),(18 179.29712),(19 179.77908),(20 182.74182),(21 183.49971),(22 181.9515),(23 185.17941),(24 183.77171),(25 186.67197),(26 185.32391),(27 187.96259),(28 187.90627),(29 185.58475),(30 181.77158),(31 186.52112),(32 187.98961),(33 184.544),(34 182.98315),(35 181.00104),(36 181.3074),(37 180.63206),(38 179.63469),(39 181.85179),(40 179.82521),(41 182.63983),(42 183.00485),(43 182.23181),(44 179.96953),(45 182.53383),(46 183.78423),(47 185.88245),(48 185.00447),(49 185.23326),(50 188.58907),(51 188.03932),(52 187.06976),(53 186.51706),(54 189.22543),(55 190.88531),(56 192.5803),(57 193.57498),(58 195.78694),(59 197.05785),(60 195.78566),(61 200.84929),(62 199.68144),(63 195.45735),(64 196.6705),(65 195.6054),(66 193.87135),(67 191.98956),(68 191.49214),(69 190.92657),(70 191.22559),(71 191.80261),(72 189.29018),(73 189.16656),(74 191.56642),(75 192.47177),(76 187.51704),(77 185.76553),(78 186.62688),(79 181.42937),
(1 107.220924),(2 126.645836),(3 132.68932),(4 143.64903),(5 149.64929),(6 154.33969),(7 158.01382),(8 160.01836),(9 161.06554),(10 160.87563),(11 163.77356),(12 168.11317),(13 175.06078),(14 168.38933),(15 168.04668),(16 169.60025),(17 175.35588),(18 169.974),(19 171.5598),(20 176.37468),(21 176.42184),(22 176.53218),(23 179.06726),(24 176.88124),(25 177.17592),(26 174.69766),(27 176.48885),(28 177.65831),(29 175.39848),(30 170.34697),(31 172.93187),(32 174.46765),(33 173.26086),(34 171.45422),(35 167.6549),(36 168.8448),(37 168.42514),(38 168.3506),(39 171.34627),(40 170.55876),(41 172.41016),(42 174.58879),(43 174.39908),(44 174.13301),(45 175.80072),(46 177.4427),(47 178.47264),(48 178.59917),(49 178.73946),(50 181.3906),(51 182.3122),(52 183.08862),(53 180.57713),(54 181.66953),(55 182.67537),(56 184.98032),(57 185.79477),(58 187.10655),(59 190.59425),(60 189.12634),(61 193.14523),(62 190.53569),(63 185.2087),(64 184.62062),(65 185.67273),(66 184.89307),(67 182.15793),(68 180.71204),(69 182.92613),(70 184.57173),(71 184.35446),(72 183.93956),(73 181.66173),(74 183.62149),(75 184.80637),(76 179.62),(77 179.25938),(78 181.2796),(79 177.94872),
(1 106.814644),(2 126.88857),(3 133.69398),(4 143.04608),(5 146.9493),(6 150.68909),(7 155.58954),(8 160.50131),(9 158.53305),(10 160.1381),(11 162.72066),(12 170.01984),(13 176.92755),(14 173.24391),(15 171.7614),(16 168.53316),(17 175.52939),(18 174.35077),(19 176.01567),(20 181.22888),(21 183.80342),(22 182.77762),(23 186.7386),(24 185.55194),(25 188.98935),(26 187.57318),(27 188.8141),(28 190.89972),(29 187.67014),(30 186.7528),(31 186.96129),(32 188.82196),(33 186.59802),(34 187.19566),(35 183.8911),(36 182.69429),(37 184.3471),(38 185.51962),(39 184.53943),(40 185.90019),(41 186.87885),(42 185.50655),(43 187.12677),(44 186.971),(45 188.4672),(46 190.40382),(47 192.9251),(48 190.9436),(49 191.2379),(50 193.81206),(51 192.5528),(52 190.36577),(53 190.83493),(54 193.99805),(55 194.9194),(56 196.68489),(57 196.84569),(58 197.27237),(59 197.97874),(60 197.2415),(61 197.36139),(62 198.83527),(63 194.8344),(64 195.54138),(65 195.96117),(66 195.46103),(67 193.23648),(68 190.03612),(69 190.30952),(70 192.14131),(71 190.3503),(72 191.90512),(73 190.53413),(74 190.34229),(75 191.93643),(76 186.64993),(77 185.47906),(78 186.76294),(79 182.38646),
(1 105.68129),(2 124.6412),(3 131.71191),(4 142.11386),(5 145.4858),(6 146.41418),(7 151.15508),(8 154.80284),(9 151.1074),(10 152.91304),(11 153.88722),(12 160.35469),(13 164.27551),(14 163.80215),(15 168.65935),(16 163.95526),(17 166.8965),(18 168.10374),(19 170.66577),(20 171.53972),(21 174.98004),(22 172.96828),(23 174.3808),(24 175.73903),(25 178.87775),(26 175.73878),(27 177.75696),(28 179.89043),(29 174.84035),(30 176.4464),(31 175.71222),(32 180.95486),(33 180.6152),(34 178.26381),(35 176.73291),(36 174.77173),(37 175.88727),(38 177.02994),(39 176.4123),(40 175.88625),(41 178.75467),(42 179.5973),(43 181.47353),(44 180.32777),(45 183.68958),(46 185.39769),(47 184.629),(48 183.90582),(49 185.26349),(50 186.21054),(51 187.45454),(52 188.0957),(53 185.71172),(54 186.91548),(55 188.76189),(56 189.59451),(57 188.8459),(58 190.10197),(59 189.4317),(60 189.56946),(61 191.81184),(62 190.8773),(63 186.64453),(64 187.44635),(65 190.48955),(66 188.30536),(67 188.24367),(68 186.64064),(69 186.66043),(70 186.13307),(71 185.09958),(72 187.14268),(73 186.66325),(74 186.63832),(75 187.7324),(76 184.84605),(77 182.99776),(78 183.49939),(79 180.6329),
(1 110.40004),(2 127.421875),(3 134.72623),(4 144.61671),(5 147.81424),(6 149.25008),(7 158.19032),(8 162.11435),(9 157.77005),(10 161.31628),(11 162.61272),(12 169.31648),(13 168.06494),(14 168.67882),(15 173.80232),(16 168.28874),(17 171.66614),(18 172.72282),(19 177.94482),(20 175.4688),(21 176.36023),(22 174.40138),(23 175.0436),(24 175.04141),(25 179.93364),(26 174.39647),(27 175.20259),(28 177.39493),(29 173.82379),(30 174.67503),(31 173.79059),(32 175.52089),(33 176.54546),(34 175.38358),(35 173.24532),(36 171.21524),(37 173.89682),(38 173.99919),(39 175.21455),(40 173.36842),(41 172.7416),(42 173.32672),(43 174.67293),(44 174.48424),(45 177.37375),(46 177.58752),(47 179.53032),(48 181.09988),(49 181.52608),(50 182.59232),(51 185.44817),(52 183.82095),(53 185.77608),(54 188.21172),(55 189.52602),(56 191.31961),(57 191.85883),(58 194.28738),(59 195.66293),(60 195.56288),(61 199.11417),(62 200.42374),(63 195.98514),(64 193.36351),(65 195.32481),(66 194.04031),(67 194.39294),(68 191.79433),(69 192.99954),(70 192.20366),(71 192.05789),(72 192.66942),(73 190.10927),(74 189.72983),(75 190.3926),(76 187.80867),(77 185.01044),(78 184.46599),(79 181.14087),
