1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 799624),(2 2757130),(3 5481529.5),(4 9014085),(5 13152772),(6 17643076),(7 22657408),(8 27745344),(9 32403806),(10 36975932),(11 41230876),(12 45240108),(13 48663340),(14 51557364),(15 54291388),(16 57471164),(17 60224940),(18 64075984),(19 67176120),(20 70675360),(21 73503896),(22 76173336),(23 79736130),(24 83768220),(25 87033160),(26 90336100),(27 94035064),(28 98601180),(29 103109370),(30 109233736),(31 114543190),(32 120185304),(33 127328730),(34 134230000),(35 141508480),(36 150016980),(37 159281060),(38 169288910),(39 180289360),(40 192258100),(41 205079600),(42 219960210),(43 235352530),(44 252432320),(45 270952480),(46 291033300),(47 312653540),(48 336320800),(49 361047070),(50 387821220),(51 416462850),(52 447929860),(53 480676700),(54 514668200),(55 552328640),(56 592940100),(57 637254200),(58 684319040),(59 732307260),(60 779930300),(61 827910850),(62 875514430),(63 921605800),(64 966319600),(65 1009623100),(66 1051257000),(67 1092036500),(68 1132192100),(69 1171376000),(70 1209594900),(71 1246677000),(72 1283742600),(73 1323238100),(74 1361373400),(75 1399599000),(76 1436244600),(77 1465642500),(78 1489160100),(79 1509267100),
(1 74.81829),(2 95.65806),(3 107.51029),(4 112.84113),(5 116.87801),(6 119.977615),(7 122.51244),(8 124.85757),(9 127.984764),(10 128.70438),(11 128.19989),(12 128.00424),(13 130.30215),(14 130.85886),(15 132.63235),(16 134.64413),(17 135.45815),(18 136.82016),(19 137.71852),(20 138.09895),(21 138.93071),(22 139.19861),(23 139.0683),(24 139.9691),(25 139.89645),(26 139.66475),(27 141.23141),(28 142.16975),(29 141.44373),(30 142.24959),(31 141.20888),(32 141.53871),(33 143.87767),(34 143.49379),(35 143.1682),(36 145.53181),(37 145.9071),(38 145.2226),(39 145.40854),(40 145.27853),(41 147.47205),(42 148.57405),(43 145.78487),(44 145.89308),(45 147.13121),(46 148.0095),(47 148.5691),(48 146.80525),(49 146.0188),(50 146.96356),(51 145.21048),(52 145.83528),(53 144.38533),(54 143.92505),(55 145.4511),(56 145.1464),(57 145.5406),(58 145.58394),(59 146.66504),(60 145.58667),(61 143.62834),(62 145.55785),(63 149.23978),(64 150.9888),(65 150.60947),(66 152.13092),(67 153.10153),(68 154.73181),(69 155.05234),(70 156.46399),(71 158.59335),(72 159.55742),(73 161.55904),(74 163.83002),(75 166.01794),(76 169.86432),(77 175.154),(78 177.29137),(79 177.65617),
(1 71.77469),(2 93.00717),(3 106.64376),(4 111.958984),(5 116.38896),(6 120.75219),(7 123.83823),(8 125.62037),(9 129.31696),(10 129.57317),(11 128.46825),(12 129.69958),(13 131.98856),(14 131.52354),(15 133.284),(16 133.05179),(17 134.4521),(18 135.85367),(19 136.97939),(20 136.38676),(21 139.19102),(22 138.33687),(23 140.21077),(24 140.28735),(25 141.49365),(26 140.76279),(27 143.45123),(28 142.15074),(29 141.12762),(30 140.7945),(31 141.1634),(32 142.45076),(33 144.01941),(34 141.64075),(35 141.55762),(36 141.5682),(37 142.21526),(38 141.53743),(39 141.77345),(40 141.67407),(41 144.07541),(42 144.51253),(43 142.88788),(44 143.23671),(45 142.496),(46 142.98688),(47 141.8719),(48 142.49937),(49 140.61131),(50 141.12675),(51 140.75829),(52 140.21498),(53 140.34386),(54 139.5266),(55 140.69548),(56 140.99202),(57 141.15572),(58 140.45392),(59 142.73752),(60 142.2243),(61 142.94807),(62 143.40497),(63 146.94168),(64 150.50146),(65 150.46863),(66 151.5868),(67 152.5343),(68 153.51501),(69 155.37688),(70 157.19894),(71 159.48557),(72 161.14629),(73 162.677),(74 163.4129),(75 165.06236),(76 168.2648),(77 172.92963),(78 174.63379),(79 176.54816),
(1 72.21447),(2 91.35308),(3 104.764984),(4 110.00439),(5 115.75627),(6 119.670685),(7 121.223946),(8 122.319275),(9 124.49592),(10 126.40237),(11 126.50984),(12 127.14887),(13 128.90376),(14 130.98428),(15 130.59003),(16 130.82823),(17 132.3538),(18 134.68414),(19 134.95058),(20 136.04808),(21 136.84724),(22 136.59436),(23 137.67186),(24 137.53369),(25 139.55),(26 139.21957),(27 141.70807),(28 139.63927),(29 140.62045),(30 140.5466),(31 141.47963),(32 141.01086),(33 140.26547),(34 139.73755),(35 138.5907),(36 138.80301),(37 140.16635),(38 140.67455),(39 140.252),(40 141.15343),(41 142.62968),(42 143.18768),(43 142.33472),(44 142.97386),(45 143.28711),(46 142.82222),(47 141.97386),(48 140.75574),(49 141.8712),(50 140.68442),(51 141.82768),(52 140.13072),(53 139.78853),(54 139.83464),(55 141.37961),(56 142.7756),(57 143.3958),(58 142.7003),(59 145.58017),(60 145.96118),(61 145.27762),(62 148.26483),(63 150.53471),(64 152.3684),(65 153.51457),(66 154.34361),(67 155.81172),(68 156.0334),(69 159.34152),(70 160.38982),(71 161.20938),(72 161.54187),(73 164.6837),(74 165.87778),(75 168.53667),(76 170.33815),(77 174.45499),(78 174.86598),(79 176.63661),
(1 74.15054),(2 93.72466),(3 107.7461),(4 112.70939),(5 116.62855),(6 121.84667),(7 125.551765),(8 125.59568),(9 127.653336),(10 128.4881),(11 128.27898),(12 129.18361),(13 130.6205),(14 133.0219),(15 134.66064),(16 134.96388),(17 136.32138),(18 136.37434),(19 138.95256),(20 138.60422),(21 140.00829),(22 138.52647),(23 138.87486),(24 138.256),(25 138.81343),(26 139.12346),(27 141.44737),(28 139.68234),(29 140.54938),(30 141.08412),(31 142.7844),(32 143.6756),(33 143.65678),(34 144.5947),(35 143.18054),(36 144.37904),(37 146.2874),(38 146.14209),(39 145.24962),(40 145.75278),(41 144.07378),(42 145.02225),(43 144.16525),(44 145.66226),(45 145.83882),(46 146.87823),(47 145.27412),(48 145.75386),(49 145.10945),(50 144.5756),(51 144.78227),(52 144.09764),(53 143.73676),(54 144.05779),(55 143.20691),(56 144.3293),(57 143.57253),(58 143.34644),(59 143.07315),(60 145.05734),(61 145.23065),(62 147.75826),(63 148.93454),(64 151.06023),(65 152.0116),(66 153.45018),(67 155.39937),(68 156.39476),(69 158.1292),(70 159.13242),(71 159.70815),(72 160.72537),(73 163.5135),(74 165.0273),(75 167.92982),(76 170.10542),(77 173.09576),(78 174.62556),(79 177.63835),
(1 70.73042),(2 88.83486),(3 102.06898),(4 106.62162),(5 109.2473),(6 112.97723),(7 115.65958),(8 116.30556),(9 118.366165),(10 119.56209),(11 119.33658),(12 120.30444),(13 123.25898),(14 123.507744),(15 127.11834),(16 126.62682),(17 127.87403),(18 128.32901),(19 130.80708),(20 130.70248),(21 134.04042),(22 133.8693),(23 132.70181),(24 132.4438),(25 131.87796),(26 133.29602),(27 135.4027),(28 134.17627),(29 133.34494),(30 132.61655),(31 133.13806),(32 133.7798),(33 133.10812),(34 133.88162),(35 134.65361),(36 135.17165),(37 135.49086),(38 134.55586),(39 135.20755),(40 134.81845),(41 135.26184),(42 134.94974),(43 134.27034),(44 136.00232),(45 134.41063),(46 134.8674),(47 132.8452),(48 132.43263),(49 132.43474),(50 132.02472),(51 131.13504),(52 131.74834),(53 132.60645),(54 131.36353),(55 131.58704),(56 130.80173),(57 130.99284),(58 131.63962),(59 132.86673),(60 131.46489),(61 133.21225),(62 134.16347),(63 136.80324),(64 138.45616),(65 139.77194),(66 140.01233),(67 141.58188),(68 143.53859),(69 145.43976),(70 146.23021),(71 147.78891),(72 148.52882),(73 151.14116),(74 153.40117),(75 156.8116),(76 159.5379),(77 164.53821),(78 167.88385),(79 169.74416),
(1 71.40259),(2 90.24772),(3 102.75436),(4 108.72038),(5 111.98807),(6 116.67225),(7 120.51768),(8 119.794495),(9 123.07337),(10 125.616585),(11 125.55437),(12 128.26802),(13 130.60034),(14 130.26819),(15 130.83864),(16 130.3558),(17 131.37317),(18 131.88066),(19 132.53952),(20 133.3633),(21 135.16502),(22 137.61865),(23 138.29858),(24 137.60983),(25 135.71167),(26 138.58241),(27 139.30708),(28 139.92603),(29 139.79364),(30 139.52852),(31 138.49832),(32 138.69234),(33 138.96317),(34 138.9587),(35 139.8397),(36 139.33281),(37 140.96707),(38 138.55356),(39 139.31996),(40 138.92018),(41 140.96521),(42 140.64328),(43 140.05365),(44 141.38898),(45 142.01064),(46 141.76907),(47 139.59158),(48 138.60211),(49 139.33405),(50 138.71982),(51 138.3612),(52 137.72299),(53 137.6105),(54 138.7326),(55 137.81921),(56 137.52335),(57 138.01982),(58 138.44476),(59 139.11247),(60 135.92545),(61 136.44438),(62 136.72241),(63 139.21506),(64 141.45648),(65 143.16121),(66 142.86598),(67 143.81447),(68 144.22523),(69 145.13104),(70 146.82904),(71 147.63869),(72 147.39404),(73 148.53047),(74 150.82231),(75 154.34009),(76 156.21722),(77 160.48756),(78 162.53934),(79 164.00159),
(1 69.37035),(2 89.72078),(3 102.400185),(4 107.67241),(5 113.73302),(6 118.15688),(7 122.347885),(8 121.83868),(9 124.42865),(10 125.866905),(11 127.116974),(12 127.948944),(13 130.10115),(14 130.66261),(15 131.86795),(16 131.70491),(17 133.74063),(18 133.2095),(19 133.01529),(20 135.31876),(21 137.39822),(22 137.48286),(23 137.36986),(24 137.16139),(25 135.50397),(26 137.3486),(27 139.2685),(28 139.96349),(29 139.45145),(30 138.99324),(31 137.86784),(32 137.92648),(33 138.12343),(34 138.72894),(35 139.08453),(36 139.47713),(37 140.30008),(38 139.27844),(39 138.8844),(40 138.34386),(41 138.49643),(42 137.98961),(43 137.96342),(44 138.37778),(45 137.98322),(46 137.97528),(47 136.77759),(48 136.06401),(49 136.4907),(50 136.0606),(51 136.01752),(52 134.90694),(53 134.34369),(54 134.62408),(55 135.31),(56 134.35522),(57 133.8198),(58 135.12706),(59 136.05528),(60 134.8152),(61 136.15326),(62 137.13567),(63 140.39977),(64 142.4476),(65 143.49815),(66 144.02962),(67 146.06976),(68 146.85493),(69 149.68651),(70 150.57211),(71 152.94637),(72 152.80376),(73 154.53859),(74 155.5702),(75 158.31834),(76 161.47978),(77 165.59845),(78 168.4684),(79 170.07127),
(1 70.62532),(2 90.44147),(3 102.32041),(4 106.74577),(5 110.79444),(6 116.17858),(7 120.20972),(8 122.50424),(9 122.84),(10 122.877075),(11 123.8312),(12 124.36716),(13 126.821205),(14 128.76212),(15 129.56589),(16 129.8781),(17 132.18219),(18 132.1289),(19 132.39503),(20 134.18736),(21 134.6708),(22 134.6523),(23 134.20035),(24 134.69597),(25 133.60556),(26 133.97827),(27 135.10683),(28 135.98697),(29 134.20747),(30 135.80684),(31 135.56671),(32 136.23566),(33 137.47504),(34 137.13422),(35 136.02621),(36 135.1586),(37 135.1493),(38 135.1605),(39 135.1391),(40 134.5705),(41 134.80008),(42 133.4487),(43 136.00749),(44 135.72702),(45 134.80637),(46 135.41986),(47 134.54965),(48 134.75237),(49 135.51997),(50 136.59044),(51 135.97855),(52 134.89581),(53 134.03131),(54 134.62204),(55 135.12762),(56 135.53667),(57 135.45314),(58 134.85637),(59 137.49458),(60 136.26068),(61 138.0415),(62 138.45753),(63 140.33081),(64 142.62611),(65 144.82092),(66 145.51328),(67 147.2654),(68 147.66106),(69 149.03532),(70 151.61778),(71 154.43495),(72 155.73254),(73 157.8887),(74 159.16434),(75 160.80469),(76 163.17094),(77 165.94672),(78 169.07358),(79 172.06104),
(1 71.302864),(2 90.5768),(3 101.62319),(4 108.53083),(5 111.493614),(6 117.74566),(7 121.03383),(8 122.098366),(9 123.94536),(10 124.38911),(11 125.941864),(12 126.722305),(13 127.92332),(14 129.46858),(15 130.79424),(16 129.70305),(17 132.04059),(18 132.06252),(19 133.87187),(20 134.29272),(21 135.10765),(22 135.96332),(23 134.89342),(24 134.74666),(25 134.95624),(26 135.39117),(27 136.96095),(28 137.13925),(29 137.23544),(30 138.11276),(31 138.10822),(32 138.81117),(33 140.5363),(34 140.73935),(35 140.07288),(36 140.95084),(37 141.69347),(38 142.04604),(39 142.89243),(40 142.00099),(41 142.2533),(42 141.55301),(43 141.96233),(44 141.94547),(45 141.81834),(46 141.36203),(47 140.54501),(48 138.03812),(49 138.95805),(50 137.91624),(51 138.71448),(52 137.44681),(53 136.01846),(54 137.13177),(55 138.2438),(56 136.77148),(57 137.30829),(58 136.9428),(59 137.26465),(60 138.03474),(61 138.78387),(62 140.78447),(63 142.25919),(64 144.26968),(65 146.01201),(66 146.52176),(67 148.22282),(68 150.36424),(69 151.14629),(70 153.71388),(71 155.05888),(72 155.1867),(73 157.63667),(74 160.8061),(75 162.53998),(76 165.8659),(77 168.964),(78 171.46346),(79 173.64833),
(1 68.02317),(2 85.07609),(3 94.60812),(4 99.719795),(5 102.40853),(6 107.23301),(7 112.90515),(8 114.07347),(9 116.06347),(10 117.491714),(11 118.75878),(12 119.66508),(13 120.86479),(14 121.34414),(15 123.12628),(16 122.22435),(17 124.19936),(18 122.92308),(19 124.09333),(20 125.45399),(21 126.54821),(22 128.95154),(23 128.60252),(24 129.0372),(25 130.37892),(26 131.2266),(27 131.4403),(28 130.21397),(29 129.95103),(30 129.66765),(31 129.28778),(32 129.19522),(33 129.55156),(34 129.15175),(35 128.2722),(36 129.02954),(37 129.6009),(38 127.386604),(39 128.03102),(40 128.82756),(41 128.35199),(42 129.27684),(43 129.4656),(44 128.89427),(45 129.52863),(46 128.63257),(47 129.44685),(48 127.19461),(49 126.94586),(50 126.906044),(51 126.593254),(52 126.97071),(53 126.8985),(54 126.44633),(55 128.47995),(56 128.64098),(57 128.79709),(58 129.03017),(59 130.0982),(60 130.62859),(61 131.03215),(62 131.84358),(63 134.17218),(64 136.05377),(65 137.848),(66 138.85852),(67 139.10402),(68 139.22679),(69 139.69545),(70 141.92542),(71 143.71024),(72 144.92009),(73 147.86612),(74 149.24068),(75 152.14989),(76 154.34485),(77 156.94159),(78 159.89476),(79 162.43532),
(1 69.39679),(2 87.096565),(3 99.13632),(4 106.003296),(5 109.52043),(6 114.6519),(7 120.66095),(8 121.31468),(9 121.71774),(10 123.675095),(11 124.82597),(12 124.76022),(13 125.5941),(14 126.98874),(15 128.63283),(16 128.38501),(17 131.41573),(18 129.17296),(19 128.19016),(20 129.71527),(21 130.58424),(22 130.26279),(23 130.27647),(24 130.4771),(25 132.69153),(26 132.35092),(27 134.0652),(28 131.5067),(29 132.22057),(30 132.7664),(31 132.3969),(32 131.01495),(33 133.16019),(34 133.32692),(35 132.16653),(36 132.33815),(37 131.9008),(38 131.08586),(39 131.75362),(40 133.26007),(41 131.95488),(42 132.61276),(43 132.88051),(44 132.35898),(45 132.42122),(46 132.32753),(47 131.5703),(48 132.82649),(49 131.36072),(50 129.95445),(51 129.8263),(52 129.35538),(53 129.59068),(54 129.52823),(55 129.22202),(56 130.26816),(57 130.17252),(58 128.8515),(59 130.48276),(60 131.09322),(61 132.98288),(62 134.94824),(63 137.5306),(64 138.84087),(65 140.86497),(66 142.97401),(67 144.57008),(68 146.0887),(69 146.05725),(70 148.72612),(71 150.31192),(72 151.15097),(73 151.1358),(74 153.24664),(75 155.13696),(76 158.34373),(77 162.68031),(78 165.48854),(79 167.60365),
(1 68.94128),(2 84.15979),(3 96.57679),(4 103.9241),(5 107.14576),(6 112.08437),(7 115.94538),(8 115.84687),(9 116.00891),(10 116.59734),(11 117.993546),(12 119.3298),(13 120.022736),(14 121.539314),(15 124.88776),(16 124.10252),(17 127.36775),(18 127.040306),(19 127.645),(20 127.46248),(21 127.91994),(22 127.42658),(23 127.932915),(24 126.45848),(25 128.78954),(26 128.5298),(27 129.94215),(28 129.45996),(29 130.61205),(30 131.17282),(31 131.28766),(32 128.70824),(33 131.56142),(34 131.599),(35 131.97441),(36 132.10826),(37 133.46552),(38 132.93231),(39 133.07921),(40 134.14081),(41 132.57993),(42 131.86154),(43 132.29034),(44 131.86514),(45 131.5655),(46 132.31795),(47 130.95175),(48 130.39731),(49 130.34442),(50 128.05804),(51 130.4015),(52 129.4601),(53 129.24979),(54 130.22983),(55 130.11896),(56 130.39612),(57 131.97496),(58 131.48615),(59 132.09087),(60 132.28229),(61 132.9859),(62 135.36653),(63 136.20729),(64 138.05476),(65 138.98907),(66 141.17007),(67 142.3049),(68 143.84958),(69 144.38043),(70 145.89603),(71 147.5367),(72 149.5832),(73 149.5296),(74 153.33815),(75 154.60463),(76 157.30475),(77 161.17068),(78 163.50818),(79 165.54001),
(1 69.83721),(2 86.56497),(3 98.72098),(4 103.516014),(5 108.892525),(6 113.80675),(7 117.52531),(8 117.81175),(9 118.30092),(10 118.77671),(11 119.616776),(12 120.66434),(13 120.792175),(14 121.67636),(15 125.45017),(16 125.10229),(17 127.40408),(18 128.04242),(19 127.87718),(20 129.30608),(21 129.52011),(22 130.03947),(23 128.5122),(24 127.27217),(25 128.47371),(26 128.67384),(27 127.38148),(28 128.46758),(29 127.25583),(30 129.29677),(31 130.97737),(32 129.11986),(33 129.36015),(34 131.39436),(35 129.73863),(36 130.5359),(37 131.6568),(38 131.76648),(39 132.69084),(40 133.19823),(41 131.86832),(42 131.02777),(43 130.35101),(44 130.71251),(45 131.02563),(46 130.65283),(47 132.27933),(48 130.9489),(49 131.40407),(50 129.81535),(51 130.24335),(52 130.53105),(53 131.61034),(54 131.19792),(55 131.72688),(56 131.25742),(57 131.44286),(58 131.09898),(59 130.6707),(60 129.3579),(61 130.97531),(62 131.69676),(63 134.2923),(64 135.46146),(65 135.88751),(66 136.9418),(67 138.15538),(68 139.58484),(69 141.46686),(70 144.96994),(71 145.89299),(72 146.93353),(73 149.04477),(74 151.14267),(75 151.37268),(76 154.22435),(77 158.0604),(78 162.4469),(79 166.33731),
(1 69.22788),(2 85.45281),(3 96.10338),(4 103.27759),(5 107.09376),(6 111.09124),(7 114.933266),(8 115.025764),(9 116.1037),(10 118.18446),(11 118.76),(12 120.05528),(13 120.207405),(14 120.433716),(15 124.05978),(16 122.634766),(17 124.82238),(18 126.036095),(19 124.68498),(20 125.43174),(21 125.2986),(22 125.578445),(23 126.62834),(24 125.17297),(25 126.819534),(26 126.90865),(27 127.77876),(28 127.25306),(29 127.09376),(30 128.90932),(31 129.28027),(32 129.42258),(33 130.29575),(34 130.01276),(35 127.74685),(36 128.43713),(37 129.39893),(38 129.52214),(39 129.97073),(40 130.55087),(41 129.59807),(42 130.11711),(43 130.0639),(44 130.77711),(45 130.60487),(46 129.3945),(47 128.12936),(48 128.41943),(49 127.91812),(50 126.40137),(51 126.81808),(52 125.59467),(53 126.86981),(54 128.92287),(55 128.1644),(56 128.17097),(57 127.85919),(58 127.22813),(59 129.50348),(60 130.52202),(61 131.8804),(62 134.23781),(63 137.80399),(64 137.79805),(65 138.99846),(66 139.70125),(67 140.83311),(68 143.34026),(69 142.76395),(70 145.48936),(71 146.06215),(72 149.48209),(73 148.88916),(74 153.0879),(75 154.48035),(76 157.16748),(77 160.83545),(78 163.96103),(79 167.55629),
(1 65.75851),(2 81.325905),(3 91.29587),(4 99.26237),(5 103.975945),(6 108.606606),(7 113.66399),(8 114.450356),(9 116.12434),(10 118.070946),(11 118.365295),(12 119.51533),(13 119.29359),(14 118.75438),(15 122.111755),(16 122.58056),(17 123.672325),(18 122.75827),(19 122.39159),(20 123.17204),(21 123.29301),(22 122.651),(23 124.12922),(24 123.25878),(25 123.110466),(26 124.66673),(27 125.18468),(28 124.48028),(29 124.25581),(30 126.319115),(31 126.42409),(32 125.5136),(33 126.231445),(34 126.05984),(35 126.55189),(36 125.445526),(37 125.80868),(38 126.07538),(39 125.10561),(40 125.951256),(41 126.394005),(42 125.83098),(43 126.734406),(44 126.095985),(45 127.20851),(46 127.737686),(47 128.13339),(48 127.74219),(49 128.88904),(50 127.88174),(51 128.58038),(52 127.73307),(53 128.91632),(54 129.63686),(55 129.6216),(56 130.52306),(57 129.451),(58 128.07526),(59 127.754486),(60 129.56912),(61 128.77266),(62 129.12999),(63 131.66321),(64 134.14143),(65 135.65434),(66 136.16446),(67 136.8029),(68 138.44757),(69 139.38316),(70 140.11037),(71 141.3845),(72 142.20988),(73 143.96667),(74 145.74362),(75 147.76094),(76 149.60756),(77 151.9715),(78 154.54044),(79 156.54169),
(1 67.85025),(2 83.65735),(3 92.692085),(4 100.758934),(5 106.00479),(6 110.46367),(7 115.31142),(8 116.08705),(9 117.04598),(10 118.856026),(11 117.487236),(12 118.767426),(13 118.92428),(14 121.480095),(15 123.752975),(16 123.72907),(17 125.50711),(18 126.29873),(19 126.199844),(20 126.74197),(21 125.760506),(22 125.77577),(23 127.14669),(24 126.83224),(25 126.35946),(26 127.90988),(27 128.99585),(28 127.99484),(29 127.718124),(30 127.70967),(31 128.6415),(32 127.22816),(33 128.88062),(34 128.31004),(35 129.14793),(36 128.64987),(37 129.46753),(38 129.25507),(39 129.41435),(40 129.43175),(41 130.49117),(42 130.61046),(43 130.81279),(44 130.481),(45 129.2491),(46 129.63977),(47 131.21187),(48 130.64851),(49 129.35545),(50 128.01988),(51 127.263466),(52 126.56382),(53 127.12991),(54 126.62954),(55 126.61302),(56 127.5039),(57 126.89464),(58 126.12261),(59 126.48752),(60 127.461426),(61 128.97104),(62 129.60924),(63 131.02365),(64 133.5544),(65 133.98372),(66 135.82248),(67 135.93892),(68 138.51096),(69 141.0399),(70 142.9853),(71 145.176),(72 144.87172),(73 145.65706),(74 148.0176),(75 150.28067),(76 151.10446),(77 156.23334),(78 158.21846),(79 161.18738),
(1 66.12749),(2 80.04623),(3 89.51969),(4 96.94954),(5 101.329445),(6 105.752205),(7 110.19398),(8 110.86622),(9 112.26671),(10 113.56886),(11 112.63078),(12 115.27264),(13 113.50963),(14 115.595146),(15 119.424736),(16 118.3857),(17 120.51348),(18 120.97517),(19 120.50424),(20 121.12887),(21 121.51758),(22 120.80165),(23 121.5739),(24 120.10179),(25 120.6888),(26 120.969025),(27 122.21805),(28 122.76024),(29 121.963264),(30 121.9714),(31 122.86272),(32 122.90774),(33 124.271545),(34 124.06204),(35 124.65708),(36 123.91287),(37 123.53726),(38 122.50399),(39 123.35272),(40 123.5907),(41 123.545456),(42 123.77164),(43 122.788864),(44 122.238144),(45 121.649445),(46 123.176636),(47 122.08678),(48 124.19241),(49 122.589355),(50 123.077415),(51 123.27885),(52 122.85053),(53 122.94585),(54 124.287926),(55 124.169975),(56 123.24754),(57 123.02065),(58 123.38739),(59 123.538666),(60 124.50443),(61 126.056175),(62 127.484344),(63 129.3668),(64 129.4768),(65 130.27011),(66 131.8808),(67 132.88437),(68 133.74388),(69 136.65053),(70 137.18227),(71 139.09055),(72 139.88086),(73 141.8219),(74 144.2091),(75 146.54228),(76 149.23581),(77 154.8027),(78 157.45143),(79 161.30609),
(1 65.94414),(2 79.490486),(3 89.99837),(4 96.659325),(5 101.20805),(6 104.92848),(7 109.82384),(8 110.589035),(9 112.94897),(10 113.9321),(11 114.97033),(12 116.7567),(13 116.37357),(14 116.82923),(15 120.925865),(16 120.973526),(17 120.551186),(18 123.14259),(19 123.89888),(20 123.992516),(21 124.88999),(22 124.7059),(23 123.38528),(24 124.069595),(25 123.2779),(26 124.173134),(27 124.16364),(28 124.776764),(29 124.69382),(30 124.765755),(31 124.481964),(32 124.26938),(33 126.52714),(34 125.70409),(35 126.42591),(36 126.50421),(37 127.6583),(38 127.28034),(39 127.86906),(40 128.74486),(41 128.2297),(42 128.59549),(43 127.39827),(44 128.58475),(45 128.04054),(46 128.33063),(47 128.71161),(48 129.27226),(49 127.79508),(50 127.315285),(51 128.26456),(52 128.2144),(53 128.25194),(54 128.157),(55 128.48283),(56 127.032104),(57 125.961365),(58 127.27947),(59 127.1204),(60 127.679695),(61 129.01384),(62 130.71092),(63 133.93373),(64 134.95392),(65 135.51286),(66 136.14519),(67 137.36032),(68 138.05502),(69 140.33511),(70 141.04091),(71 142.69519),(72 144.16638),(73 146.09514),(74 148.93654),(75 149.55573),(76 151.8522),(77 154.38046),(78 158.8723),(79 160.96004),
