1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 204745.39),(2 734819),(3 1532139.1),(4 2511584),(5 3600810),(6 4775723.5),(7 6041482.5),(8 7435982.5),(9 8899128),(10 10493669),(11 12164048),(12 13866745),(13 15607523),(14 17426250),(15 19223238),(16 21025678),(17 22784342),(18 24700698),(19 26588614),(20 28430800),(21 30180950),(22 31652384),(23 33314054),(24 34657630),(25 36008780),(26 37700500),(27 39724404),(28 41837980),(29 44116068),(30 46497868),(31 48717116),(32 50728180),(33 52618228),(34 54145004),(35 55520884),(36 56944560),(37 57935796),(38 58894916),(39 59707404),(40 60391180),(41 61172588),(42 61947724),(43 62961852),(44 63704172),(45 64786830),(46 66170690),(47 67778170),(48 69450790),(49 71133080),(50 73294856),(51 75884520),(52 79033480),(53 82912824),(54 86620870),(55 90596700),(56 94809880),(57 99677510),(58 105027010),(59 111048510),(60 117170184),(61 123376700),(62 129844120),(63 136872850),(64 144225870),(65 152200340),(66 159737390),(67 167332130),(68 175390540),(69 183296720),(70 191226930),(71 198733230),(72 205971650),(73 211904340),(74 216961400),(75 220759700),(76 224843280),(77 229064880),(78 232459410),(79 235455660),
(1 153.21562),(2 179.1302),(3 196.67758),(4 207.85422),(5 218.1669),(6 228.09123),(7 235.61215),(8 247.62967),(9 252.15111),(10 255.49443),(11 261.6443),(12 266.22366),(13 271.43533),(14 276.99185),(15 275.96182),(16 284.6144),(17 284.07498),(18 289.5776),(19 292.6378),(20 295.35437),(21 296.8896),(22 298.8077),(23 301.4265),(24 298.1905),(25 301.26764),(26 302.98254),(27 302.45566),(28 300.21838),(29 294.0066),(30 293.46643),(31 291.08746),(32 292.69077),(33 292.2152),(34 288.18396),(35 287.1114),(36 287.93524),(37 286.82916),(38 287.1624),(39 283.63828),(40 279.07446),(41 278.81458),(42 280.78577),(43 279.67896),(44 275.48355),(45 276.03192),(46 277.13702),(47 277.72467),(48 276.6357),(49 277.6575),(50 277.27075),(51 282.39056),(52 284.71933),(53 290.89905),(54 293.05807),(55 295.5382),(56 301.07187),(57 303.83563),(58 306.415),(59 312.33893),(60 316.0393),(61 319.16824),(62 323.74976),(63 326.9144),(64 325.19238),(65 325.70618),(66 327.26334),(67 328.52432),(68 333.548),(69 334.32657),(70 329.91898),(71 328.59152),(72 332.31888),(73 332.6223),(74 331.00098),(75 328.6753),(76 329.02753),(77 324.88654),(78 322.3349),(79 322.3321),
(1 155.6475),(2 179.48827),(3 195.75655),(4 208.52943),(5 220.94768),(6 229.24913),(7 235.26268),(8 245.15125),(9 251.45467),(10 255.41144),(11 260.07916),(12 266.45935),(13 271.49265),(14 275.34103),(15 281.00156),(16 283.5145),(17 286.5758),(18 290.29742),(19 294.8074),(20 295.99857),(21 297.03745),(22 299.4429),(23 301.78427),(24 296.70557),(25 299.66757),(26 301.02322),(27 301.2788),(28 302.04855),(29 299.63055),(30 301.21472),(31 297.86282),(32 295.62622),(33 294.4517),(34 288.35458),(35 286.4035),(36 286.0672),(37 282.46432),(38 285.27094),(39 282.10562),(40 276.4266),(41 273.79086),(42 272.41177),(43 272.5902),(44 273.9672),(45 273.78973),(46 271.6992),(47 269.62643),(48 269.07263),(49 266.0703),(50 267.78818),(51 270.89178),(52 271.51938),(53 278.97232),(54 282.6089),(55 284.61218),(56 287.31183),(57 291.14816),(58 292.26282),(59 293.02762),(60 294.0281),(61 297.07513),(62 301.1388),(63 304.49445),(64 303.17188),(65 307.76773),(66 309.4605),(67 309.9609),(68 316.59067),(69 312.28308),(70 312.2112),(71 312.3848),(72 313.23782),(73 314.44507),(74 312.2164),(75 312.9979),(76 312.73383),(77 311.44043),(78 310.66266),(79 311.00995),
(1 153.78435),(2 179.9246),(3 196.10425),(4 209.86798),(5 219.30676),(6 231.51437),(7 240.74155),(8 251.57349),(9 256.57123),(10 260.58408),(11 271.049),(12 276.86026),(13 284.56894),(14 291.61688),(15 297.77573),(16 303.33383),(17 306.99637),(18 310.61884),(19 314.46686),(20 316.43307),(21 316.42325),(22 317.68164),(23 328.83765),(24 323.31326),(25 328.61356),(26 328.96405),(27 329.21414),(28 331.20215),(29 326.86725),(30 326.3537),(31 319.9833),(32 316.85233),(33 316.59662),(34 309.801),(35 306.20358),(36 304.7343),(37 300.64682),(38 300.20935),(39 299.00504),(40 292.72757),(41 292.307),(42 291.22635),(43 291.91364),(44 290.21503),(45 290.21338),(46 288.6668),(47 285.49646),(48 287.38632),(49 284.94138),(50 288.92963),(51 288.13504),(52 293.86584),(53 299.90887),(54 301.6464),(55 307.24063),(56 312.3447),(57 315.689),(58 319.05005),(59 322.98505),(60 327.15472),(61 330.72937),(62 338.48303),(63 338.57892),(64 338.76065),(65 339.75717),(66 345.64783),(67 344.148),(68 347.4654),(69 343.92566),(70 346.48334),(71 345.09116),(72 346.14288),(73 345.54794),(74 347.02954),(75 344.3215),(76 344.5946),(77 341.11423),(78 343.39777),(79 338.21783),
(1 151.04863),(2 176.15092),(3 190.71814),(4 203.44968),(5 213.16298),(6 220.32262),(7 229.6835),(8 238.90623),(9 244.98376),(10 248.0484),(11 255.36383),(12 260.28165),(13 264.90082),(14 272.26233),(15 274.74466),(16 280.99243),(17 283.84576),(18 285.77264),(19 289.31592),(20 293.46222),(21 296.63196),(22 297.27145),(23 303.87595),(24 301.66895),(25 305.48215),(26 305.71542),(27 304.58987),(28 301.48267),(29 300.68298),(30 299.7467),(31 297.39206),(32 292.1879),(33 292.15927),(34 287.87344),(35 287.6741),(36 289.50726),(37 285.1445),(38 289.2583),(39 289.26898),(40 286.13177),(41 286.5786),(42 286.4068),(43 282.9908),(44 284.1596),(45 282.9994),(46 278.57523),(47 281.54822),(48 282.73642),(49 280.8827),(50 287.71747),(51 285.40216),(52 290.42767),(53 295.28632),(54 298.49686),(55 304.9269),(56 310.0581),(57 309.78394),(58 315.3101),(59 314.63605),(60 318.1654),(61 321.51358),(62 322.30847),(63 326.74655),(64 324.65933),(65 327.48322),(66 329.81253),(67 329.29282),(68 329.60977),(69 326.4842),(70 329.41992),(71 326.44666),(72 329.73404),(73 329.947),(74 329.74207),(75 330.66373),(76 333.04462),(77 333.04843),(78 331.13593),(79 328.9733),
(1 149.64986),(2 175.78078),(3 191.85081),(4 203.88336),(5 213.98882),(6 222.25182),(7 227.41248),(8 240.21577),(9 245.93295),(10 248.9879),(11 252.3763),(12 255.78325),(13 262.30453),(14 268.09924),(15 268.28928),(16 276.455),(17 281.41077),(18 284.20947),(19 289.61832),(20 290.4042),(21 296.17896),(22 296.15396),(23 297.8277),(24 297.79007),(25 303.01813),(26 306.57672),(27 305.80984),(28 306.25443),(29 304.0883),(30 301.84332),(31 300.91397),(32 301.69214),(33 300.30157),(34 298.463),(35 300.25977),(36 299.05554),(37 296.50104),(38 294.71307),(39 293.6689),(40 292.28467),(41 289.51443),(42 286.68582),(43 281.14496),(44 281.93906),(45 279.21902),(46 274.5945),(47 273.15033),(48 268.60117),(49 268.8811),(50 270.03296),(51 271.7806),(52 274.567),(53 276.77484),(54 278.59225),(55 284.25278),(56 285.7851),(57 290.7355),(58 293.8075),(59 290.87723),(60 292.47403),(61 292.9261),(62 297.97006),(63 300.3972),(64 302.33444),(65 303.8636),(66 306.77713),(67 308.7866),(68 309.92645),(69 309.27554),(70 310.17453),(71 305.6062),(72 308.68423),(73 311.2955),(74 313.2028),(75 312.21188),(76 310.91678),(77 309.07098),(78 310.03845),(79 309.27753),
(1 147.28693),(2 169.7568),(3 186.72346),(4 198.36017),(5 209.60178),(6 216.67815),(7 222.9252),(8 236.24376),(9 240.27032),(10 245.37308),(11 249.7885),(12 255.46457),(13 260.0845),(14 266.62476),(15 268.4074),(16 276.1698),(17 280.68216),(18 284.33072),(19 290.0393),(20 296.45267),(21 299.65012),(22 299.29446),(23 305.2264),(24 303.7471),(25 306.78653),(26 308.30582),(27 305.28024),(28 304.56537),(29 301.2118),(30 297.1926),(31 294.7777),(32 295.55978),(33 292.80322),(34 290.02652),(35 285.84964),(36 285.94785),(37 279.86984),(38 282.3239),(39 280.82645),(40 277.06955),(41 270.85547),(42 269.92426),(43 266.8069),(44 266.37515),(45 265.48325),(46 267.79263),(47 265.89136),(48 264.88263),(49 265.27277),(50 266.948),(51 268.63712),(52 272.61935),(53 277.02155),(54 279.40445),(55 283.54755),(56 286.65417),(57 290.1282),(58 296.53906),(59 296.31516),(60 303.55515),(61 303.12314),(62 309.6087),(63 311.36896),(64 313.55652),(65 314.11005),(66 318.0467),(67 320.4126),(68 325.47278),(69 326.04315),(70 324.82108),(71 323.4109),(72 324.50815),(73 325.87323),(74 323.41214),(75 322.33862),(76 322.53214),(77 323.9516),(78 321.37918),(79 324.88748),
(1 143.98468),(2 165.3321),(3 180.26775),(4 191.60832),(5 202.14313),(6 209.29343),(7 214.13193),(8 223.8028),(9 228.42056),(10 234.93307),(11 238.57787),(12 243.21082),(13 249.19447),(14 253.39987),(15 256.9293),(16 260.44485),(17 264.1267),(18 265.8189),(19 271.57108),(20 278.30637),(21 280.7906),(22 280.81656),(23 283.91296),(24 286.3121),(25 286.61377),(26 289.3259),(27 288.1565),(28 288.00043),(29 287.54462),(30 284.9398),(31 283.12476),(32 282.37726),(33 280.61746),(34 277.58337),(35 275.49875),(36 275.2758),(37 274.12534),(38 276.13937),(39 273.44278),(40 274.0531),(41 272.8662),(42 268.30554),(43 268.94836),(44 267.0059),(45 267.24826),(46 265.4238),(47 262.94107),(48 260.13095),(49 259.86008),(50 261.96756),(51 263.3929),(52 264.81552),(53 270.31287),(54 273.5357),(55 278.53723),(56 282.03226),(57 286.3643),(58 292.06314),(59 292.4093),(60 296.94815),(61 298.5208),(62 302.59567),(63 308.0208),(64 310.70645),(65 310.98416),(66 310.41245),(67 311.45328),(68 313.55588),(69 314.94943),(70 316.39377),(71 314.77942),(72 315.28915),(73 316.20392),(74 313.94485),(75 313.8785),(76 312.32245),(77 313.57855),(78 311.0764),(79 311.81836),
(1 144.62212),(2 171.19995),(3 186.49312),(4 196.67795),(5 205.94106),(6 214.55504),(7 223.78831),(8 232.70453),(9 238.46957),(10 241.24586),(11 247.34984),(12 254.36203),(13 257.97473),(14 268.13574),(15 271.9898),(16 275.23825),(17 278.0672),(18 284.69928),(19 287.85083),(20 291.73782),(21 294.3068),(22 297.4025),(23 297.12265),(24 300.14017),(25 302.92484),(26 301.6361),(27 297.9314),(28 298.29822),(29 297.4094),(30 293.93527),(31 292.21603),(32 291.12875),(33 291.72577),(34 285.86044),(35 285.0253),(36 283.74106),(37 283.7317),(38 286.30286),(39 281.20694),(40 281.00864),(41 280.66748),(42 282.37402),(43 280.51395),(44 279.12982),(45 279.77597),(46 278.82193),(47 279.19687),(48 279.91818),(49 278.98102),(50 277.93054),(51 281.5572),(52 281.4847),(53 290.53802),(54 291.47028),(55 295.88873),(56 298.6592),(57 302.0721),(58 303.6959),(59 304.9155),(60 310.13162),(61 310.58215),(62 314.8831),(63 318.9585),(64 323.7767),(65 320.93802),(66 320.4227),(67 321.5367),(68 323.51508),(69 325.7936),(70 326.3429),(71 327.0504),(72 326.5632),(73 324.32672),(74 323.95148),(75 325.1529),(76 327.00476),(77 327.6899),(78 328.55444),(79 328.73102),
(1 141.56885),(2 167.26483),(3 180.25014),(4 193.62668),(5 204.5288),(6 210.93896),(7 217.58534),(8 229.78838),(9 234.46349),(10 236.53534),(11 243.28798),(12 248.74083),(13 254.96822),(14 262.05466),(15 264.38248),(16 268.25278),(17 272.6993),(18 277.69736),(19 281.3776),(20 285.1403),(21 285.06433),(22 286.91376),(23 289.55362),(24 292.3357),(25 294.06943),(26 295.74805),(27 292.93607),(28 291.57013),(29 287.49472),(30 287.0576),(31 287.40903),(32 287.58582),(33 282.37616),(34 281.6896),(35 279.79672),(36 278.5007),(37 278.02734),(38 279.92978),(39 276.56604),(40 273.32913),(41 272.7897),(42 275.08008),(43 271.98294),(44 271.86423),(45 270.02344),(46 271.1859),(47 270.33362),(48 271.4289),(49 270.79996),(50 268.94904),(51 269.99414),(52 272.4135),(53 279.60764),(54 280.54782),(55 288.2194),(56 291.0273),(57 293.21774),(58 293.50543),(59 294.85477),(60 295.7251),(61 296.8373),(62 301.08707),(63 305.5771),(64 306.36914),(65 307.21225),(66 305.02847),(67 307.18268),(68 311.71835),(69 316.03598),(70 317.10846),(71 318.1721),(72 317.7063),(73 315.60513),(74 313.77228),(75 316.38675),(76 314.93143),(77 313.5276),(78 311.79523),(79 314.5607),
(1 140.83742),(2 164.45041),(3 181.08122),(4 192.76569),(5 201.41829),(6 206.17178),(7 213.69395),(8 223.15952),(9 228.04346),(10 232.7659),(11 236.9268),(12 240.87085),(13 247.15756),(14 250.16127),(15 256.75223),(16 261.16867),(17 265.52304),(18 272.5844),(19 275.52002),(20 279.8848),(21 282.28342),(22 283.46045),(23 284.88696),(24 283.98404),(25 284.51526),(26 285.27246),(27 284.58487),(28 284.48102),(29 280.84888),(30 277.51547),(31 276.959),(32 273.873),(33 271.71616),(34 270.48282),(35 266.26294),(36 264.32565),(37 263.74246),(38 268.73047),(39 265.87424),(40 258.66046),(41 257.6873),(42 259.60004),(43 256.84644),(44 256.27002),(45 254.47626),(46 253.98247),(47 253.49193),(48 255.30705),(49 255.85352),(50 255.08702),(51 259.55325),(52 258.66562),(53 264.5228),(54 267.54675),(55 270.65256),(56 275.0624),(57 277.1405),(58 277.6974),(59 280.01495),(60 283.29),(61 285.0782),(62 285.21198),(63 288.74155),(64 290.88953),(65 292.56296),(66 291.10345),(67 290.88434),(68 295.39758),(69 297.57382),(70 297.1004),(71 297.99826),(72 298.0617),(73 298.67886),(74 296.6801),(75 298.1748),(76 298.32513),(77 298.68646),(78 297.42462),(79 296.4419),
(1 139.48051),(2 160.05304),(3 177.47011),(4 189.15424),(5 199.68999),(6 205.15672),(7 213.2721),(8 224.95216),(9 230.90692),(10 235.59596),(11 239.21675),(12 241.36664),(13 248.06618),(14 250.72787),(15 257.1812),(16 259.89603),(17 261.11118),(18 265.38803),(19 267.46948),(20 274.4654),(21 274.47098),(22 275.2434),(23 276.67267),(24 277.3138),(25 278.59396),(26 276.524),(27 274.95572),(28 271.93033),(29 270.2748),(30 268.7029),(31 264.69827),(32 262.60004),(33 261.29636),(34 259.05295),(35 257.83426),(36 257.27954),(37 256.64487),(38 257.60056),(39 256.02805),(40 252.32787),(41 251.23279),(42 250.36261),(43 252.02794),(44 252.77301),(45 250.67264),(46 248.3388),(47 249.57373),(48 248.1208),(49 245.79651),(50 248.37924),(51 249.4205),(52 252.44774),(53 254.213),(54 258.43372),(55 260.02063),(56 264.57944),(57 265.82513),(58 267.93744),(59 271.53458),(60 273.06226),(61 276.0661),(62 276.3278),(63 279.62704),(64 280.3816),(65 281.44638),(66 282.14493),(67 282.89005),(68 282.69427),(69 282.94904),(70 282.4714),(71 283.44452),(72 284.7255),(73 282.7432),(74 282.3746),(75 282.04593),(76 280.55725),(77 278.16705),(78 278.47705),(79 277.26877),
(1 134.10284),(2 156.2944),(3 171.93726),(4 182.42009),(5 192.6309),(6 199.80405),(7 205.55872),(8 215.57152),(9 219.8049),(10 223.28046),(11 228.1397),(12 228.93132),(13 232.70448),(14 234.5471),(15 237.23415),(16 242.27525),(17 242.87813),(18 245.0539),(19 246.7715),(20 250.12846),(21 251.54659),(22 255.3075),(23 256.8899),(24 254.46277),(25 253.85326),(26 253.57054),(27 254.6595),(28 250.29134),(29 251.97769),(30 250.24103),(31 248.60588),(32 249.54121),(33 248.22168),(34 246.97849),(35 243.0366),(36 241.60191),(37 241.87727),(38 242.42874),(39 240.85153),(40 240.93224),(41 238.83864),(42 239.42648),(43 236.90527),(44 236.17567),(45 239.3773),(46 238.14601),(47 238.62344),(48 237.388),(49 238.00322),(50 237.87065),(51 236.95502),(52 238.81853),(53 241.0743),(54 245.29056),(55 248.37654),(56 253.1216),(57 255.39723),(58 259.41528),(59 260.51535),(60 261.3161),(61 263.73483),(62 263.17944),(63 266.23245),(64 268.52484),(65 271.69058),(66 273.44073),(67 273.30942),(68 278.03055),(69 279.0701),(70 279.4142),(71 277.30618),(72 278.6939),(73 281.27127),(74 282.07147),(75 280.16638),(76 279.48376),(77 279.5592),(78 278.04205),(79 278.43927),
(1 136.0233),(2 158.7225),(3 173.95944),(4 186.67995),(5 197.88649),(6 206.8975),(7 214.62245),(8 224.47163),(9 230.10484),(10 232.47661),(11 236.57652),(12 239.74892),(13 242.73245),(14 248.18417),(15 248.81622),(16 252.70747),(17 254.3171),(18 256.30933),(19 259.99023),(20 265.86957),(21 267.65335),(22 269.30444),(23 272.9069),(24 269.76996),(25 270.05072),(26 272.79016),(27 269.3277),(28 268.04993),(29 267.46732),(30 265.91092),(31 267.51187),(32 266.89642),(33 263.17343),(34 264.08774),(35 260.5184),(36 261.04578),(37 263.7291),(38 259.16254),(39 259.75592),(40 257.39072),(41 258.04324),(42 257.49652),(43 257.58606),(44 256.62088),(45 254.86472),(46 253.60344),(47 253.00548),(48 254.27722),(49 253.55295),(50 255.73303),(51 257.20685),(52 261.45407),(53 263.25772),(54 269.52206),(55 272.22964),(56 276.16632),(57 276.0536),(58 281.31183),(59 280.6077),(60 283.4843),(61 287.6499),(62 288.6308),(63 293.03964),(64 294.55835),(65 297.00787),(66 296.4686),(67 295.23004),(68 302.27835),(69 301.3243),(70 300.88086),(71 300.30997),(72 300.8822),(73 299.3474),(74 295.6858),(75 291.67847),(76 291.91177),(77 292.4861),(78 291.4646),(79 290.59583),
(1 132.69672),(2 156.57068),(3 174.7557),(4 183.96729),(5 195.83833),(6 203.63422),(7 212.30609),(8 225.3284),(9 230.78984),(10 235.91544),(11 241.60823),(12 248.15657),(13 253.52861),(14 258.5084),(15 259.1874),(16 262.33792),(17 264.38553),(18 268.6856),(19 270.7753),(20 276.04022),(21 277.34863),(22 279.608),(23 281.41727),(24 282.82547),(25 284.1973),(26 285.08237),(27 283.3316),(28 282.5281),(29 279.26315),(30 275.5651),(31 273.98535),(32 269.86856),(33 266.42798),(34 266.59415),(35 265.15375),(36 265.52884),(37 263.17606),(38 263.7034),(39 262.13715),(40 260.91656),(41 261.424),(42 260.12085),(43 261.59305),(44 257.85568),(45 259.64905),(46 257.74564),(47 256.04947),(48 259.0991),(49 261.8282),(50 264.14777),(51 267.27652),(52 267.94247),(53 272.26904),(54 278.3025),(55 282.7024),(56 284.53232),(57 289.175),(58 292.39172),(59 291.1759),(60 296.0535),(61 301.29437),(62 303.7985),(63 307.3321),(64 306.18524),(65 308.49738),(66 307.0565),(67 309.70837),(68 312.62057),(69 312.18665),(70 314.13278),(71 313.6817),(72 314.553),(73 314.3828),(74 312.63855),(75 308.40585),(76 309.6203),(77 307.97122),(78 306.94675),(79 306.43588),
(1 133.79202),(2 156.37016),(3 171.05144),(4 182.41232),(5 193.33232),(6 198.64769),(7 206.58519),(8 219.70181),(9 224.29459),(10 231.07384),(11 238.36789),(12 243.98729),(13 248.9949),(14 253.75648),(15 260.2607),(16 262.48935),(17 268.3943),(18 272.43533),(19 277.1879),(20 280.63043),(21 283.4546),(22 287.27466),(23 291.37457),(24 292.27155),(25 295.39862),(26 296.1544),(27 293.9167),(28 293.29324),(29 292.65753),(30 289.8208),(31 286.90167),(32 283.431),(33 282.73566),(34 279.4509),(35 279.74298),(36 276.86105),(37 273.2101),(38 275.18317),(39 271.65033),(40 270.9546),(41 270.6703),(42 270.2033),(43 270.3143),(44 268.94672),(45 265.9255),(46 265.14133),(47 267.0905),(48 268.95932),(49 274.35452),(50 275.83646),(51 279.04846),(52 282.48038),(53 287.908),(54 292.4433),(55 298.2852),(56 300.80612),(57 305.18497),(58 310.05765),(59 311.74503),(60 314.73407),(61 319.50232),(62 320.1359),(63 325.06326),(64 328.0853),(65 327.3718),(66 328.03802),(67 331.01547),(68 333.03445),(69 333.0698),(70 332.84323),(71 331.04797),(72 331.36154),(73 330.23706),(74 327.83548),(75 325.063),(76 324.73465),(77 324.32794),(78 323.61057),(79 322.54907),
(1 133.4226),(2 156.68336),(3 171.8679),(4 180.81126),(5 188.91422),(6 195.18327),(7 202.55241),(8 212.2812),(9 216.69261),(10 223.1018),(11 227.25734),(12 233.71448),(13 238.21838),(14 240.49866),(15 242.70369),(16 248.7298),(17 250.4439),(18 255.45184),(19 259.80164),(20 262.13147),(21 263.4485),(22 265.40576),(23 268.97607),(24 271.42685),(25 270.92194),(26 271.56824),(27 269.4493),(28 265.03476),(29 263.341),(30 260.32974),(31 258.91913),(32 256.47025),(33 254.1989),(34 252.39845),(35 253.21196),(36 254.82811),(37 251.86943),(38 254.22156),(39 249.77527),(40 249.85237),(41 248.59148),(42 248.4262),(43 247.72649),(44 249.67215),(45 248.91975),(46 250.3202),(47 251.52388),(48 251.13168),(49 250.9721),(50 253.48755),(51 258.8799),(52 260.67606),(53 266.4464),(54 269.08124),(55 276.49237),(56 281.58548),(57 282.00107),(58 288.02786),(59 289.00363),(60 292.04922),(61 295.8168),(62 296.18103),(63 301.2825),(64 302.81128),(65 306.0779),(66 304.92737),(67 304.9551),(68 308.34378),(69 308.2888),(70 307.56247),(71 310.16037),(72 309.0809),(73 309.38776),(74 310.9095),(75 308.9447),(76 309.0573),(77 311.06577),(78 309.37314),(79 311.66278),
(1 129.79411),(2 152.12605),(3 167.5241),(4 178.2213),(5 184.99142),(6 190.66924),(7 194.85905),(8 205.76678),(9 209.66779),(10 213.65121),(11 219.83739),(12 224.0903),(13 227.38957),(14 231.20654),(15 235.47),(16 238.31148),(17 241.69592),(18 244.27376),(19 245.65921),(20 247.23495),(21 246.4986),(22 248.60062),(23 252.96722),(24 254.16757),(25 253.93759),(26 253.47441),(27 253.39284),(28 252.0442),(29 249.08084),(30 247.63745),(31 244.61752),(32 243.04993),(33 242.82918),(34 240.86523),(35 242.29947),(36 242.31715),(37 241.94408),(38 242.8611),(39 238.60674),(40 237.94432),(41 236.71768),(42 235.94911),(43 235.28004),(44 234.2375),(45 232.43875),(46 230.73074),(47 230.20203),(48 232.52359),(49 233.11296),(50 234.00446),(51 233.71378),(52 233.96411),(53 238.36034),(54 241.68774),(55 245.41306),(56 248.72351),(57 252.4963),(58 255.139),(59 256.16235),(60 256.83292),(61 262.99506),(62 265.55966),(63 268.73334),(64 268.5118),(65 272.75827),(66 274.6259),(67 274.54498),(68 278.2566),(69 277.14743),(70 279.22275),(71 281.96066),(72 280.78674),(73 282.8431),(74 282.04413),(75 280.80762),(76 280.0462),(77 280.0953),(78 278.13715),(79 277.56152),
(1 132.11264),(2 152.55931),(3 167.03163),(4 179.37283),(5 185.54262),(6 190.01189),(7 198.09079),(8 204.4248),(9 207.88669),(10 212.48563),(11 215.6149),(12 220.18677),(13 223.89583),(14 229.33365),(15 230.57962),(16 231.96971),(17 233.60849),(18 235.64767),(19 238.22232),(20 239.63942),(21 241.22139),(22 242.97469),(23 245.3009),(24 246.26674),(25 249.30731),(26 251.0977),(27 249.49083),(28 249.58038),(29 248.11276),(30 244.36024),(31 243.0403),(32 242.68181),(33 240.95952),(34 239.0338),(35 235.0804),(36 237.14201),(37 236.28212),(38 236.68156),(39 232.34862),(40 232.6328),(41 234.08516),(42 231.96222),(43 232.03036),(44 231.62172),(45 229.41998),(46 230.1857),(47 231.09291),(48 230.59161),(49 231.71336),(50 231.14267),(51 234.65265),(52 234.83365),(53 241.46948),(54 243.44205),(55 243.51385),(56 249.30525),(57 252.56757),(58 256.5005),(59 260.106),(60 262.21338),(61 265.55914),(62 270.51675),(63 272.01138),(64 273.1374),(65 275.80215),(66 276.3556),(67 275.73398),(68 277.28043),(69 276.313),(70 275.96817),(71 276.9694),(72 277.84772),(73 279.1711),(74 279.9619),(75 280.76154),(76 280.91772),(77 280.53928),(78 275.35538),(79 276.5234),
