1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 21391.945),(2 66564.66),(3 132435.3),(4 220510.95),(5 325385.34),(6 446990.5),(7 586407.7),(8 742490.7),(9 899759.5),(10 1054739.1),(11 1204664.9),(12 1328830.9),(13 1440100.1),(14 1499537.9),(15 1526615.5),(16 1530765.1),(17 1521872.4),(18 1501910),(19 1496855.6),(20 1503573.1),(21 1517394.9),(22 1548497.6),(23 1585551.4),(24 1629335),(25 1684430.6),(26 1754940.6),(27 1848279),(28 1965202.1),(29 2114396),(30 2239515.5),(31 2403788),(32 2566945.3),(33 2729037.5),(34 2875601.3),(35 2989412.8),(36 3077058),(37 3119936.3),(38 3129185),(39 3134289),(40 3112382),(41 3096185),(42 3093951),(43 3114231.3),(44 3157684),(45 3233909.3),(46 3371044.8),(47 3500632.3),(48 3700901.3),(49 3973698),(50 4325240),(51 4737750.5),(52 5231571.5),(53 5732929.5),(54 6294913.5),(55 6895501.5),(56 7492845.5),(57 8095290),(58 8689724),(59 9273313),(60 9813955),(61 10333461),(62 10829105),(63 11337761),(64 11818409),(65 12194469),(66 12536615),(67 12859265),(68 13079423),(69 13298847),(70 13471287),(71 13580827),(72 13591092),(73 13607584),(74 13623003),(75 13623952),(76 13643584),(77 13675620),(78 13741389),(79 13805875),
(1 203.41689),(2 253.24606),(3 289.75217),(4 312.59897),(5 330.75797),(6 348.79425),(7 361.595),(8 375.15308),(9 384.84982),(10 386.5609),(11 393.78198),(12 398.43774),(13 402.5224),(14 405.5058),(15 406.7619),(16 409.80792),(17 415.6299),(18 421.76727),(19 423.53552),(20 425.63535),(21 431.11554),(22 433.77753),(23 439.19952),(24 436.85345),(25 438.32877),(26 436.27292),(27 438.73746),(28 438.6806),(29 437.21753),(30 435.05942),(31 431.06924),(32 426.60312),(33 425.4023),(34 427.75092),(35 429.18652),(36 430.8121),(37 429.6562),(38 433.33435),(39 436.97018),(40 433.17102),(41 439.67154),(42 443.1069),(43 441.671),(44 447.9499),(45 453.09677),(46 456.40656),(47 462.77957),(48 465.3713),(49 470.5666),(50 477.28677),(51 481.25015),(52 481.3457),(53 487.0031),(54 480.50558),(55 477.51498),(56 479.73145),(57 481.28488),(58 482.81696),(59 485.97534),(60 489.8374),(61 485.88293),(62 479.25287),(63 478.90112),(64 475.1545),(65 472.7348),(66 471.78262),(67 465.8732),(68 468.70068),(69 460.9371),(70 455.87097),(71 448.8822),(72 447.6403),(73 443.46375),(74 439.91263),(75 435.79843),(76 436.10223),(77 433.70953),(78 440.49954),(79 434.8743),
(1 200.81773),(2 250.56078),(3 284.232),(4 306.3377),(5 323.7686),(6 340.80942),(7 355.96613),(8 376.64758),(9 382.72733),(10 385.89246),(11 390.87042),(12 396.31906),(13 402.47824),(14 407.36795),(15 407.53946),(16 410.59998),(17 415.58002),(18 418.5544),(19 420.72937),(20 425.55734),(21 423.01654),(22 421.3595),(23 428.1101),(24 425.3909),(25 426.23706),(26 430.19348),(27 433.0392),(28 432.03357),(29 424.17572),(30 421.45105),(31 419.4658),(32 416.43097),(33 416.46384),(34 417.2467),(35 422.10614),(36 423.07544),(37 425.29553),(38 433.816),(39 434.6419),(40 434.30276),(41 435.8408),(42 436.97336),(43 435.97437),(44 441.91052),(45 444.45755),(46 447.29053),(47 449.88974),(48 458.47873),(49 460.16678),(50 471.2673),(51 474.41467),(52 478.22055),(53 486.7401),(54 482.53668),(55 480.57895),(56 482.9673),(57 482.00992),(58 481.0455),(59 479.42557),(60 481.97617),(61 485.95248),(62 483.58652),(63 483.8309),(64 481.204),(65 477.809),(66 473.45602),(67 470.4707),(68 470.19403),(69 459.8118),(70 455.51068),(71 449.59998),(72 451.50787),(73 448.9622),(74 448.6483),(75 443.48596),(76 441.01022),(77 437.97522),(78 445.0187),(79 443.69196),
(1 203.78172),(2 255.13882),(3 288.21246),(4 311.89212),(5 330.37128),(6 344.26917),(7 358.4243),(8 373.3233),(9 376.9082),(10 382.85147),(11 390.57257),(12 397.0385),(13 402.20026),(14 403.86578),(15 404.4338),(16 409.5664),(17 407.3304),(18 411.73883),(19 413.9959),(20 416.82007),(21 415.14224),(22 419.82574),(23 426.13773),(24 426.40482),(25 425.09604),(26 429.5961),(27 428.61008),(28 426.38568),(29 424.41434),(30 422.6603),(31 426.3263),(32 424.1046),(33 425.407),(34 426.9341),(35 430.9818),(36 432.3671),(37 430.7087),(38 436.57132),(39 440.0625),(40 436.43225),(41 441.92688),(42 443.7026),(43 443.282),(44 446.0192),(45 451.40036),(46 451.99005),(47 457.6878),(48 458.94608),(49 462.67245),(50 466.35663),(51 468.68875),(52 469.91162),(53 477.58762),(54 469.8487),(55 470.43405),(56 470.92822),(57 469.94608),(58 474.53296),(59 472.40268),(60 473.9458),(61 472.60333),(62 472.64938),(63 472.98267),(64 470.8377),(65 466.97586),(66 462.77435),(67 459.1386),(68 455.0596),(69 443.76743),(70 435.29596),(71 427.62115),(72 422.82278),(73 421.6541),(74 419.92798),(75 421.52756),(76 420.09784),(77 418.763),(78 425.50232),(79 425.52594),
(1 201.04219),(2 247.71985),(3 281.63474),(4 301.03543),(5 318.2664),(6 329.2328),(7 341.50287),(8 352.66205),(9 357.5106),(10 361.14816),(11 368.6133),(12 371.3864),(13 369.62567),(14 374.41122),(15 377.27234),(16 383.5592),(17 385.3034),(18 389.84717),(19 390.69345),(20 390.98474),(21 389.68372),(22 392.88864),(23 399.22095),(24 402.60492),(25 405.8701),(26 403.84894),(27 409.39566),(28 405.7737),(29 406.12027),(30 402.44193),(31 397.22333),(32 400.7489),(33 402.63052),(34 400.80038),(35 403.7732),(36 404.68124),(37 407.89325),(38 413.0847),(39 412.65387),(40 416.69138),(41 422.9356),(42 425.0279),(43 424.3488),(44 430.17685),(45 434.8352),(46 437.6836),(47 436.9274),(48 441.358),(49 444.79276),(50 448.27844),(51 453.38174),(52 454.0142),(53 459.61716),(54 456.16376),(55 451.2179),(56 452.10504),(57 454.85776),(58 458.8561),(59 457.13794),(60 458.4466),(61 461.69894),(62 455.16336),(63 451.432),(64 451.1258),(65 445.65326),(66 443.77194),(67 438.25),(68 434.48404),(69 430.6898),(70 423.1442),(71 421.82294),(72 421.0549),(73 419.2587),(74 417.3044),(75 415.49966),(76 418.44373),(77 420.6707),(78 419.4751),(79 419.01712),
(1 197.51651),(2 244.83905),(3 278.51718),(4 303.91876),(5 316.66476),(6 331.01105),(7 343.0315),(8 352.54892),(9 362.6952),(10 362.47885),(11 366.82642),(12 376.87003),(13 379.1318),(14 383.69098),(15 389.6271),(16 391.4693),(17 393.22873),(18 396.9937),(19 398.75162),(20 400.94287),(21 404.7571),(22 406.59875),(23 411.1416),(24 412.3493),(25 417.79355),(26 417.2753),(27 417.37787),(28 412.84036),(29 411.69907),(30 411.4357),(31 409.78268),(32 408.65897),(33 407.31168),(34 409.62436),(35 407.73022),(36 412.72174),(37 412.6149),(38 414.95206),(39 416.3835),(40 418.42505),(41 424.94073),(42 424.57874),(43 425.16965),(44 428.38696),(45 431.40118),(46 436.39764),(47 442.08072),(48 443.8841),(49 445.9567),(50 449.74414),(51 450.34198),(52 453.24823),(53 459.2564),(54 453.333),(55 454.9816),(56 455.92932),(57 456.94342),(58 456.4812),(59 456.95435),(60 457.3856),(61 457.3247),(62 450.1757),(63 449.278),(64 444.2251),(65 439.66916),(66 438.05237),(67 433.04517),(68 433.1872),(69 427.04065),(70 422.39612),(71 419.17535),(72 416.1194),(73 414.12234),(74 407.64502),(75 405.2603),(76 408.62698),(77 407.5699),(78 410.17914),(79 410.1459),
(1 196.58109),(2 245.45793),(3 276.90103),(4 297.02817),(5 310.846),(6 322.905),(7 334.8636),(8 345.6906),(9 352.13657),(10 354.78558),(11 362.6316),(12 369.36267),(13 375.68695),(14 385.98233),(15 391.76572),(16 389.1104),(17 390.59714),(18 391.08786),(19 395.09525),(20 398.297),(21 407.35175),(22 410.22797),(23 411.26062),(24 407.99292),(25 408.09146),(26 407.41147),(27 411.22546),(28 409.65497),(29 406.86447),(30 408.3394),(31 406.51895),(32 404.37537),(33 405.57755),(34 406.81924),(35 403.67825),(36 405.89316),(37 403.59222),(38 407.96756),(39 409.2786),(40 413.4058),(41 416.39438),(42 416.89478),(43 416.15866),(44 420.4919),(45 425.87445),(46 432.57425),(47 439.67307),(48 439.75592),(49 446.1312),(50 451.64444),(51 449.3284),(52 447.73746),(53 453.76318),(54 448.62228),(55 451.13666),(56 458.23578),(57 457.94983),(58 459.5447),(59 459.23062),(60 459.51334),(61 453.57974),(62 450.40588),(63 448.41626),(64 447.16367),(65 444.024),(66 443.04715),(67 439.2479),(68 436.31802),(69 429.57278),(70 420.02808),(71 417.99487),(72 415.4071),(73 412.0431),(74 405.4729),(75 406.68307),(76 406.5842),(77 408.69974),(78 410.21436),(79 409.80215),
(1 191.91692),(2 237.06473),(3 267.38437),(4 289.24423),(5 303.8683),(6 315.6943),(7 324.06744),(8 335.6482),(9 342.54297),(10 345.25183),(11 353.20053),(12 357.43384),(13 361.66028),(14 366.0243),(15 364.9001),(16 366.33362),(17 369.14847),(18 371.84753),(19 373.62592),(20 378.5681),(21 383.00522),(22 386.02347),(23 388.04947),(24 387.1738),(25 388.13455),(26 390.8262),(27 389.55106),(28 389.4099),(29 389.21762),(30 390.2917),(31 390.81912),(32 390.01404),(33 387.8274),(34 388.47452),(35 392.0274),(36 393.6692),(37 391.9372),(38 399.7457),(39 400.51413),(40 405.01578),(41 404.3052),(42 403.42154),(43 400.29868),(44 408.53055),(45 416.97186),(46 423.25064),(47 425.4316),(48 426.58615),(49 431.32117),(50 435.0237),(51 435.75183),(52 435.38025),(53 441.45532),(54 437.2367),(55 434.94757),(56 434.4332),(57 438.493),(58 438.8559),(59 437.92697),(60 438.21802),(61 436.2638),(62 436.53333),(63 436.65405),(64 434.46884),(65 432.89743),(66 432.20074),(67 429.6375),(68 428.13348),(69 421.8439),(70 414.8578),(71 408.16553),(72 408.67606),(73 403.79172),(74 398.85565),(75 398.91672),(76 400.51086),(77 398.95456),(78 400.62256),(79 398.98016),
(1 190.28082),(2 235.45264),(3 269.57285),(4 292.43417),(5 306.68616),(6 319.80023),(7 326.282),(8 337.84595),(9 346.32947),(10 349.54462),(11 354.34613),(12 362.37347),(13 367.3149),(14 369.8367),(15 372.62933),(16 371.7736),(17 371.1251),(18 369.71072),(19 374.978),(20 380.50903),(21 381.1029),(22 380.93423),(23 393.24698),(24 394.68063),(25 393.71497),(26 395.48312),(27 394.83658),(28 396.6542),(29 393.7553),(30 388.36206),(31 387.69705),(32 387.52618),(33 384.96283),(34 387.0405),(35 388.15884),(36 392.30545),(37 396.3638),(38 399.78564),(39 398.32776),(40 401.70474),(41 401.8642),(42 405.64923),(43 404.66782),(44 416.11136),(45 422.9469),(46 426.56598),(47 427.60526),(48 429.00607),(49 431.48178),(50 436.28683),(51 437.13135),(52 438.41147),(53 445.68387),(54 445.51807),(55 449.54797),(56 445.8172),(57 447.23843),(58 452.87326),(59 447.4686),(60 445.89188),(61 445.96298),(62 443.89127),(63 445.95178),(64 446.33438),(65 446.4326),(66 447.92993),(67 447.0531),(68 446.9174),(69 440.06082),(70 432.9887),(71 428.12476),(72 425.2155),(73 420.31955),(74 414.57904),(75 412.3293),(76 410.6647),(77 409.8374),(78 412.50006),(79 412.56845),
(1 183.96112),(2 225.24942),(3 254.87447),(4 275.73584),(5 289.66913),(6 302.65558),(7 314.26392),(8 323.39166),(9 332.2829),(10 334.9337),(11 339.83817),(12 346.85416),(13 350.49722),(14 353.6319),(15 354.85785),(16 357.52896),(17 357.66507),(18 359.5828),(19 365.29382),(20 361.58566),(21 363.9673),(22 366.7079),(23 374.193),(24 381.54245),(25 384.18668),(26 383.92505),(27 385.25943),(28 384.0077),(29 381.5875),(30 383.0093),(31 379.07346),(32 378.79196),(33 377.13083),(34 377.42773),(35 380.87003),(36 379.27957),(37 381.02344),(38 384.5112),(39 385.87555),(40 385.13007),(41 385.04102),(42 389.01385),(43 389.1668),(44 396.05328),(45 398.4592),(46 397.3514),(47 402.82138),(48 405.7692),(49 411.09583),(50 412.8243),(51 418.06512),(52 417.1555),(53 426.5442),(54 426.3303),(55 427.22443),(56 426.99216),(57 426.54593),(58 427.53973),(59 426.51428),(60 430.35193),(61 428.78094),(62 424.3284),(63 425.978),(64 424.3652),(65 425.11542),(66 422.55524),(67 420.2153),(68 421.15668),(69 416.5514),(70 409.9196),(71 401.50262),(72 401.58148),(73 393.03268),(74 389.8633),(75 388.2199),(76 387.49768),(77 385.8854),(78 386.58524),(79 387.84402),
(1 182.47125),(2 229.54149),(3 261.5808),(4 282.9394),(5 296.81512),(6 307.67844),(7 319.88516),(8 328.4258),(9 332.81534),(10 336.66455),(11 344.97232),(12 355.3201),(13 359.5161),(14 367.03738),(15 371.78378),(16 375.1238),(17 375.05328),(18 377.46518),(19 379.87607),(20 381.8056),(21 384.46304),(22 384.229),(23 388.855),(24 390.20065),(25 391.41504),(26 389.6027),(27 390.6833),(28 389.7421),(29 385.597),(30 385.84192),(31 385.90894),(32 387.5473),(33 384.71643),(34 386.95398),(35 390.77966),(36 393.08908),(37 389.61462),(38 392.20187),(39 395.87494),(40 395.95782),(41 396.34833),(42 397.4263),(43 398.84448),(44 403.262),(45 406.2422),(46 407.85202),(47 412.5308),(48 412.68848),(49 415.95847),(50 417.18298),(51 418.81006),(52 418.23682),(53 422.93915),(54 420.6121),(55 421.65234),(56 424.0307),(57 426.27045),(58 425.47992),(59 421.86328),(60 422.36136),(61 421.744),(62 419.48468),(63 419.17505),(64 417.83002),(65 415.97263),(66 413.33185),(67 414.31012),(68 414.47604),(69 408.18817),(70 401.01056),(71 395.09177),(72 394.55014),(73 389.7447),(74 386.43265),(75 385.32986),(76 390.60663),(77 390.10507),(78 390.11572),(79 389.3127),
(1 185.07822),(2 231.63586),(3 262.06488),(4 282.96054),(5 298.07874),(6 308.8332),(7 317.57614),(8 327.0473),(9 332.98383),(10 337.65128),(11 348.19815),(12 354.51602),(13 356.6606),(14 358.40497),(15 359.85486),(16 364.6443),(17 365.55646),(18 365.42368),(19 368.41162),(20 369.755),(21 372.96133),(22 375.7949),(23 375.9295),(24 377.37955),(25 378.78882),(26 374.21393),(27 375.1012),(28 373.74725),(29 372.8897),(30 375.2038),(31 376.46796),(32 375.0369),(33 377.3347),(34 377.36722),(35 382.20874),(36 384.54587),(37 384.37143),(38 390.30606),(39 396.27982),(40 398.69968),(41 398.53604),(42 398.94873),(43 407.63272),(44 412.9821),(45 414.14798),(46 416.00687),(47 421.0218),(48 422.0916),(49 423.8716),(50 424.95844),(51 425.13412),(52 426.7603),(53 431.69736),(54 431.00754),(55 427.60767),(56 429.3302),(57 426.65646),(58 426.21387),(59 424.89005),(60 427.1047),(61 426.23773),(62 421.78857),(63 422.24417),(64 420.8647),(65 418.86627),(66 414.4745),(67 414.65973),(68 413.832),(69 411.16196),(70 402.6756),(71 401.44955),(72 398.76865),(73 395.72397),(74 393.0563),(75 390.40018),(76 390.57272),(77 392.00644),(78 392.22406),(79 391.22812),
(1 179.93568),(2 227.89026),(3 261.17303),(4 279.25916),(5 297.64685),(6 309.8528),(7 317.41296),(8 327.14758),(9 328.73065),(10 337.36218),(11 342.3632),(12 347.42468),(13 356.90112),(14 359.64084),(15 365.0203),(16 365.57117),(17 364.38037),(18 362.48883),(19 369.47333),(20 368.1143),(21 371.24673),(22 372.97818),(23 377.74356),(24 377.9112),(25 378.3998),(26 379.117),(27 377.009),(28 380.48227),(29 376.6614),(30 376.65103),(31 377.8346),(32 376.9462),(33 378.4105),(34 380.88354),(35 385.82236),(36 389.14215),(37 388.76068),(38 391.0678),(39 394.2889),(40 397.64114),(41 403.21436),(42 401.56848),(43 403.91287),(44 407.24762),(45 412.13397),(46 411.97495),(47 418.92917),(48 422.79163),(49 426.2638),(50 429.5766),(51 429.90366),(52 432.49307),(53 437.0172),(54 434.26752),(55 431.5433),(56 431.8948),(57 429.2209),(58 431.97592),(59 429.59628),(60 431.11987),(61 427.08002),(62 421.8449),(63 422.5996),(64 423.06815),(65 417.16055),(66 412.34927),(67 412.28238),(68 413.8891),(69 407.5229),(70 399.75534),(71 394.8849),(72 393.42978),(73 391.04623),(74 391.64542),(75 391.91785),(76 391.0581),(77 393.19653),(78 393.2095),(79 392.09784),
(1 179.39017),(2 228.4375),(3 260.43195),(4 281.51773),(5 296.75717),(6 304.48184),(7 309.85638),(8 319.4281),(9 323.78482),(10 327.7684),(11 336.42276),(12 343.70306),(13 349.01965),(14 353.71445),(15 359.95932),(16 358.74115),(17 360.7376),(18 364.11816),(19 368.46393),(20 369.54764),(21 371.4965),(22 374.8134),(23 383.13913),(24 383.5267),(25 383.77325),(26 384.3011),(27 385.93805),(28 388.24915),(29 386.4455),(30 385.73724),(31 379.69696),(32 374.97092),(33 374.491),(34 375.66803),(35 378.73053),(36 384.7825),(37 383.80344),(38 390.3138),(39 389.72443),(40 388.84415),(41 389.07217),(42 393.15775),(43 397.04187),(44 397.30865),(45 405.03326),(46 406.93915),(47 407.9282),(48 411.57565),(49 415.01688),(50 419.3552),(51 424.26144),(52 424.45987),(53 426.9645),(54 422.6758),(55 424.6821),(56 423.4335),(57 422.43665),(58 421.02975),(59 418.86087),(60 419.48074),(61 421.01608),(62 414.62668),(63 414.0842),(64 413.4697),(65 411.91476),(66 406.23334),(67 402.29156),(68 400.18454),(69 393.37485),(70 388.44647),(71 383.27026),(72 383.201),(73 382.0281),(74 381.30405),(75 379.2006),(76 379.33575),(77 378.28275),(78 381.81302),(79 380.11197),
(1 175.6819),(2 221.5),(3 251.22002),(4 269.44614),(5 288.02274),(6 300.23926),(7 304.52872),(8 313.19086),(9 317.58145),(10 317.70755),(11 327.9472),(12 334.69846),(13 345.5683),(14 348.62482),(15 354.5925),(16 356.9498),(17 359.44968),(18 359.4601),(19 364.2044),(20 365.69812),(21 368.78784),(22 370.76785),(23 376.56363),(24 376.25888),(25 375.19464),(26 377.13388),(27 376.5243),(28 376.5977),(29 372.3259),(30 371.18158),(31 365.38428),(32 362.239),(33 366.63892),(34 366.83218),(35 368.47195),(36 370.99313),(37 371.33652),(38 377.10278),(39 375.3033),(40 379.2262),(41 382.56375),(42 382.59805),(43 386.671),(44 387.80103),(45 392.6381),(46 393.0583),(47 394.5776),(48 392.8323),(49 396.29352),(50 400.34604),(51 399.18088),(52 397.5498),(53 402.46564),(54 397.70917),(55 396.5881),(56 399.89655),(57 399.4023),(58 401.8656),(59 395.96823),(60 393.3527),(61 394.08383),(62 391.69617),(63 392.8082),(64 393.04422),(65 391.125),(66 389.3009),(67 389.40887),(68 390.53967),(69 386.55295),(70 379.91592),(71 377.23053),(72 378.76617),(73 376.81442),(74 375.2902),(75 376.2161),(76 375.42978),(77 375.37494),(78 374.42175),(79 373.27264),
(1 175.55663),(2 220.01822),(3 251.53447),(4 271.86734),(5 285.44614),(6 300.99847),(7 304.23706),(8 314.92432),(9 317.8644),(10 320.48322),(11 326.70828),(12 334.6164),(13 342.11063),(14 345.09085),(15 350.5585),(16 350.72827),(17 350.05954),(18 349.288),(19 354.1512),(20 355.2506),(21 356.65036),(22 358.46454),(23 367.61475),(24 364.63177),(25 362.78918),(26 364.97366),(27 363.12665),(28 361.85327),(29 359.51505),(30 363.8557),(31 359.05084),(32 357.19507),(33 358.46765),(34 361.21448),(35 359.91806),(36 359.26978),(37 358.93036),(38 368.1435),(39 369.36487),(40 373.1715),(41 376.56137),(42 378.18497),(43 381.2146),(44 384.79556),(45 387.16205),(46 387.15396),(47 386.2428),(48 385.8336),(49 389.16785),(50 391.12692),(51 394.21164),(52 400.57898),(53 406.39392),(54 405.71143),(55 404.4763),(56 403.8444),(57 400.73886),(58 401.772),(59 397.69583),(60 395.64136),(61 396.77423),(62 396.90744),(63 396.62668),(64 397.02542),(65 393.46802),(66 391.69287),(67 389.47314),(68 388.4123),(69 383.5595),(70 376.4302),(71 372.92636),(72 372.22906),(73 368.76004),(74 368.0832),(75 371.49786),(76 372.88086),(77 372.1182),(78 370.57596),(79 369.7139),
(1 169.60832),(2 213.04129),(3 244.46016),(4 262.13992),(5 277.44043),(6 287.4768),(7 296.02847),(8 306.66193),(9 309.9857),(10 312.8759),(11 317.84192),(12 325.13196),(13 331.90845),(14 336.69763),(15 345.02167),(16 348.3026),(17 351.53238),(18 353.96945),(19 357.13504),(20 357.98062),(21 362.738),(22 365.32782),(23 371.11948),(24 373.1088),(25 370.6429),(26 370.4088),(27 367.30933),(28 361.7672),(29 358.80804),(30 358.0163),(31 359.50424),(32 361.45044),(33 363.9481),(34 361.8977),(35 364.24255),(36 360.35382),(37 358.8034),(38 361.678),(39 358.98843),(40 359.9408),(41 362.13583),(42 361.79224),(43 362.76785),(44 369.46164),(45 369.11832),(46 371.8135),(47 370.9326),(48 372.66324),(49 374.9615),(50 379.0823),(51 383.9864),(52 386.73727),(53 392.62854),(54 388.20505),(55 390.12772),(56 391.521),(57 391.21936),(58 393.7544),(59 391.86237),(60 396.73697),(61 397.78973),(62 395.82855),(63 398.77954),(64 400.27908),(65 399.83282),(66 392.49948),(67 392.4015),(68 388.8498),(69 383.93787),(70 376.92792),(71 373.1103),(72 373.24182),(73 373.75418),(74 371.4212),(75 372.5787),(76 376.87747),(77 380.00305),(78 382.1366),(79 377.77298),
(1 169.30911),(2 209.76978),(3 239.39015),(4 255.52748),(5 270.58124),(6 281.3275),(7 290.40808),(8 299.25098),(9 303.24686),(10 306.99823),(11 314.86038),(12 324.3584),(13 329.42578),(14 333.41238),(15 337.0745),(16 340.56125),(17 340.55826),(18 341.43304),(19 341.51767),(20 342.9878),(21 346.54666),(22 351.0674),(23 355.6718),(24 354.70636),(25 349.0522),(26 354.2998),(27 353.5686),(28 352.43854),(29 351.29147),(30 352.33752),(31 352.85367),(32 354.4813),(33 351.52567),(34 351.88782),(35 352.16934),(36 355.4262),(37 349.1278),(38 352.2901),(39 352.04816),(40 357.05804),(41 358.74796),(42 358.4299),(43 357.69238),(44 360.4985),(45 362.1607),(46 363.35974),(47 362.9374),(48 364.44638),(49 368.55365),(50 372.9429),(51 373.58075),(52 377.49356),(53 384.72928),(54 385.22882),(55 383.18707),(56 384.2608),(57 384.65787),(58 386.10965),(59 384.98718),(60 387.81873),(61 388.96393),(62 388.25235),(63 386.72342),(64 385.96802),(65 387.04892),(66 386.51135),(67 387.0754),(68 381.37164),(69 374.92914),(70 369.2543),(71 366.18228),(72 364.6879),(73 363.7674),(74 363.23166),(75 365.42038),(76 367.33893),(77 364.4522),(78 366.53513),(79 363.79517),
(1 169.50787),(2 210.35866),(3 238.11108),(4 253.62457),(5 264.70926),(6 278.16342),(7 284.01437),(8 291.49103),(9 296.8224),(10 302.14886),(11 310.58987),(12 322.17303),(13 327.52667),(14 329.95023),(15 332.09296),(16 333.6389),(17 334.08624),(18 335.55533),(19 336.63745),(20 336.46454),(21 342.51575),(22 346.84894),(23 353.78604),(24 351.3121),(25 348.98212),(26 347.97067),(27 349.78534),(28 347.7635),(29 348.0247),(30 348.7334),(31 350.26788),(32 351.09064),(33 348.81235),(34 350.8831),(35 353.07864),(36 354.4164),(37 356.65793),(38 360.35962),(39 360.47467),(40 364.36038),(41 367.18008),(42 367.33282),(43 371.55124),(44 372.82803),(45 374.0828),(46 374.19788),(47 375.31552),(48 378.87875),(49 381.61954),(50 386.62067),(51 387.93817),(52 393.53183),(53 402.59692),(54 398.97308),(55 395.35327),(56 396.8012),(57 397.11612),(58 396.926),(59 394.53915),(60 393.91592),(61 396.48962),(62 390.32626),(63 388.66455),(64 386.22073),(65 382.56216),(66 383.91125),(67 382.98166),(68 379.03067),(69 373.0112),(70 368.94653),(71 364.84265),(72 358.66782),(73 359.60144),(74 358.1572),(75 359.55377),(76 361.58875),(77 360.02094),(78 363.5147),(79 360.39078),
