1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 203919.42),(2 562485.2),(3 882198.8),(4 1200133.1),(5 1582555),(6 1952062.1),(7 2259436.8),(8 2516771.8),(9 2739225.8),(10 3129988.8),(11 3495771),(12 3884250),(13 4244400.5),(14 4551337.5),(15 4840519.5),(16 5000094.5),(17 5108614.5),(18 5212156),(19 5323537.5),(20 5541835.5),(21 5705391.5),(22 5794377.5),(23 5936660.5),(24 6139368),(25 6366262.5),(26 6696866),(27 6971364.5),(28 7044243.5),(29 7078231.5),(30 6967235.5),(31 6751065.5),(32 6557044.5),(33 6369568.5),(34 6162994.5),(35 5896548),(36 5642412.5),(37 5586348.5),(38 5685145.5),(39 5605832),(40 5358024.5),(41 5190711),(42 5127028),(43 5095940.5),(44 5081890),(45 5224718.5),(46 5390680),(47 5469081.5),(48 5541716),(49 5728868.5),(50 5949642.5),(51 6123184.5),(52 6283025.5),(53 6391623.5),(54 6351994.5),(55 6389570.5),(56 6444578),(57 6553547.5),(58 6465238),(59 6408038.5),(60 6366084),(61 6554661.5),(62 6735674.5),(63 7012985.5),(64 7314306),(65 7440557.5),(66 7337004),(67 7294863.5),(68 7454207.5),(69 7659403.5),(70 7814478),(71 8050631.5),(72 8170805.5),(73 8279106),(74 8325474.5),(75 8217368),(76 8148937.5),(77 8345715.5),(78 8669792),(79 9033312),
(1 19.393227),(2 21.4841),(3 21.855515),(4 22.279146),(5 22.433716),(6 22.50786),(7 22.709572),(8 23.21806),(9 23.481586),(10 23.427288),(11 23.314312),(12 23.45175),(13 23.72168),(14 23.654173),(15 23.489899),(16 23.596512),(17 23.408335),(18 23.465458),(19 23.359266),(20 23.066845),(21 23.446066),(22 23.297829),(23 23.499481),(24 23.52308),(25 23.575304),(26 23.416054),(27 23.3778),(28 23.421715),(29 23.434309),(30 23.253672),(31 23.407614),(32 23.4912),(33 23.5165),(34 23.493586),(35 23.739832),(36 23.538612),(37 23.59489),(38 23.44573),(39 24.014603),(40 23.690872),(41 24.179537),(42 24.03223),(43 24.100582),(44 24.071238),(45 24.542973),(46 24.415117),(47 24.659323),(48 24.493221),(49 24.646936),(50 24.46782),(51 24.514904),(52 24.52115),(53 24.622305),(54 24.456747),(55 24.568645),(56 24.369776),(57 24.389776),(58 24.387486),(59 24.51628),(60 24.068052),(61 23.811134),(62 23.726595),(63 23.471441),(64 23.79569),(65 23.885607),(66 23.720842),(67 23.951092),(68 23.755651),(69 23.941103),(70 24.005346),(71 24.108974),(72 23.880758),(73 23.932774),(74 23.888704),(75 23.594307),(76 23.610897),(77 23.517794),(78 24.016235),(79 24.360472),
(1 19.326122),(2 20.929256),(3 21.651724),(4 22.181515),(5 22.398584),(6 22.44209),(7 22.493916),(8 22.779293),(9 23.23536),(10 23.150003),(11 23.460657),(12 23.173944),(13 23.402594),(14 23.620325),(15 23.307192),(16 23.409931),(17 23.594505),(18 23.335108),(19 23.632416),(20 23.599573),(21 23.740915),(22 23.396566),(23 23.702621),(24 23.757774),(25 23.789635),(26 23.504984),(27 23.585258),(28 23.73178),(29 23.26223),(30 23.347412),(31 24.040888),(32 23.749763),(33 23.77084),(34 23.4269),(35 23.649023),(36 23.767813),(37 23.8546),(38 24.303267),(39 24.48037),(40 24.320343),(41 24.375835),(42 24.285177),(43 24.31128),(44 24.504036),(45 24.79973),(46 24.777607),(47 25.05919),(48 24.919456),(49 25.000952),(50 25.088732),(51 24.647367),(52 24.777233),(53 25.12994),(54 24.900473),(55 24.855003),(56 24.669897),(57 25.298262),(58 24.894701),(59 24.834824),(60 24.466927),(61 24.244802),(62 23.799633),(63 23.966759),(64 24.006365),(65 24.062141),(66 24.29992),(67 24.21568),(68 24.155426),(69 24.497787),(70 24.58299),(71 24.613693),(72 24.37384),(73 24.201572),(74 23.947704),(75 24.04216),(76 24.258146),(77 24.280037),(78 24.223719),(79 24.201042),
(1 18.974327),(2 20.5491),(3 20.996866),(4 21.136015),(5 21.755253),(6 21.814247),(7 22.262949),(8 22.387638),(9 22.707026),(10 22.733858),(11 22.718946),(12 22.955751),(13 22.91287),(14 22.781328),(15 22.903666),(16 22.863955),(17 22.816576),(18 22.747568),(19 23.056124),(20 22.92227),(21 23.28109),(22 23.02881),(23 23.16493),(24 23.181421),(25 23.351507),(26 23.159193),(27 22.65716),(28 22.734442),(29 22.722425),(30 22.751137),(31 23.100403),(32 23.04066),(33 23.23812),(34 23.030655),(35 23.321028),(36 23.23878),(37 23.329485),(38 23.204561),(39 23.31232),(40 23.07191),(41 23.57245),(42 23.82559),(43 23.81602),(44 23.763964),(45 24.255106),(46 24.068966),(47 24.537968),(48 24.352562),(49 24.233978),(50 24.180382),(51 24.001413),(52 24.178593),(53 24.496359),(54 24.037855),(55 24.266092),(56 24.467089),(57 24.488293),(58 24.412464),(59 24.376337),(60 24.04405),(61 23.764894),(62 23.72266),(63 23.744188),(64 23.536255),(65 24.063162),(66 23.744783),(67 23.764181),(68 23.668411),(69 23.963556),(70 23.656063),(71 23.790506),(72 23.85861),(73 23.649752),(74 23.728382),(75 23.254366),(76 23.563444),(77 23.501812),(78 23.767645),(79 23.984455),
(1 19.15667),(2 20.807503),(3 21.505894),(4 21.872454),(5 22.231113),(6 22.39778),(7 22.444283),(8 22.911274),(9 23.168015),(10 23.159822),(11 22.978067),(12 23.141846),(13 23.266531),(14 23.306149),(15 23.531906),(16 23.505371),(17 23.535975),(18 23.471893),(19 23.525183),(20 23.113754),(21 23.314135),(22 23.086868),(23 23.232138),(24 23.274462),(25 23.436966),(26 23.392056),(27 23.336115),(28 23.425499),(29 23.167269),(30 23.16396),(31 23.546682),(32 23.617426),(33 23.628677),(34 23.279968),(35 23.867369),(36 24.01772),(37 23.93667),(38 23.677492),(39 23.542902),(40 23.851446),(41 24.211956),(42 23.811216),(43 24.45854),(44 24.118107),(45 24.473846),(46 24.517397),(47 24.717142),(48 24.341242),(49 24.53124),(50 24.319881),(51 24.401825),(52 24.633533),(53 24.571882),(54 24.488455),(55 24.545761),(56 24.737371),(57 24.60964),(58 24.438454),(59 24.163881),(60 23.966206),(61 24.074297),(62 23.853323),(63 23.953335),(64 23.892082),(65 23.755007),(66 23.754028),(67 23.705862),(68 23.939333),(69 24.14162),(70 24.086779),(71 24.075773),(72 24.109283),(73 23.988823),(74 23.763674),(75 23.84584),(76 23.64371),(77 23.855133),(78 23.896233),(79 24.214815),
(1 18.599688),(2 20.400219),(3 20.976868),(4 21.197824),(5 21.629313),(6 21.627602),(7 21.945662),(8 22.000534),(9 22.250546),(10 22.232141),(11 22.409409),(12 22.245878),(13 22.708025),(14 22.498066),(15 22.493801),(16 22.506784),(17 22.612877),(18 22.681562),(19 22.51778),(20 22.408958),(21 22.619694),(22 22.643616),(23 22.753534),(24 22.493036),(25 22.759798),(26 22.944185),(27 23.035833),(28 22.336063),(29 22.6864),(30 22.795599),(31 22.943281),(32 22.795456),(33 23.096153),(34 22.934053),(35 23.229895),(36 23.139515),(37 23.380022),(38 23.233625),(39 23.054552),(40 23.375845),(41 23.085047),(42 23.057753),(43 23.440546),(44 23.359612),(45 23.639992),(46 23.97923),(47 23.810408),(48 23.44892),(49 23.68221),(50 23.657372),(51 23.344587),(52 23.728313),(53 23.589125),(54 23.522459),(55 23.652397),(56 23.586342),(57 24.124887),(58 23.669758),(59 23.8366),(60 23.373373),(61 23.152302),(62 23.298368),(63 23.030546),(64 23.218893),(65 23.129417),(66 22.722757),(67 23.174755),(68 22.939598),(69 23.050577),(70 23.352362),(71 23.216965),(72 22.950945),(73 23.09265),(74 23.23),(75 23.02675),(76 23.19477),(77 23.286757),(78 23.43891),(79 23.713284),
(1 18.71905),(2 20.695055),(3 21.284668),(4 21.586094),(5 22.164165),(6 22.096943),(7 22.288477),(8 21.982473),(9 22.645138),(10 22.27791),(11 22.595388),(12 22.691143),(13 22.953983),(14 22.75238),(15 22.76293),(16 22.981281),(17 23.051046),(18 22.842785),(19 22.931284),(20 23.131453),(21 23.117651),(22 22.81807),(23 23.010527),(24 23.221996),(25 23.398872),(26 23.205015),(27 23.198902),(28 22.94689),(29 23.054169),(30 22.92182),(31 22.851974),(32 23.177235),(33 23.165993),(34 23.186245),(35 23.108847),(36 23.177008),(37 23.165165),(38 22.996048),(39 23.13885),(40 23.253439),(41 23.645855),(42 23.427128),(43 23.739208),(44 23.756449),(45 24.203974),(46 24.201914),(47 24.08257),(48 24.032505),(49 24.498817),(50 24.215633),(51 24.206232),(52 23.983183),(53 24.231886),(54 24.409834),(55 24.169165),(56 24.336567),(57 24.687408),(58 24.214947),(59 24.603954),(60 23.979654),(61 23.842821),(62 24.140295),(63 23.767433),(64 23.842562),(65 23.817062),(66 23.545135),(67 23.964306),(68 23.580694),(69 24.083965),(70 23.853622),(71 23.791136),(72 23.547709),(73 23.634022),(74 23.420065),(75 23.560627),(76 23.386211),(77 23.328484),(78 23.579771),(79 23.996218),
(1 18.569887),(2 20.19033),(3 20.904325),(4 21.042027),(5 21.29391),(6 21.460556),(7 21.60551),(8 21.561825),(9 22.02451),(10 21.863901),(11 21.974195),(12 22.18631),(13 22.168488),(14 22.112965),(15 22.079268),(16 22.12755),(17 22.082758),(18 22.090248),(19 22.497953),(20 22.112518),(21 22.068972),(22 22.10372),(23 22.219156),(24 22.179136),(25 22.524921),(26 22.490177),(27 22.424551),(28 22.365503),(29 22.409212),(30 22.497643),(31 22.605415),(32 22.094675),(33 22.348825),(34 22.209011),(35 22.603695),(36 22.703424),(37 23.053356),(38 23.029682),(39 22.752996),(40 22.732908),(41 23.10453),(42 22.93293),(43 23.050875),(44 23.013279),(45 23.689274),(46 23.290821),(47 23.366133),(48 23.362469),(49 23.671242),(50 23.11232),(51 23.145258),(52 23.23078),(53 23.597528),(54 23.224237),(55 23.538609),(56 23.575527),(57 23.44292),(58 23.471806),(59 23.351036),(60 22.93525),(61 22.88746),(62 22.693079),(63 22.759369),(64 22.929684),(65 22.891478),(66 22.551807),(67 22.8861),(68 23.169302),(69 23.153282),(70 22.784452),(71 23.303312),(72 23.159723),(73 22.886734),(74 22.985243),(75 22.711012),(76 22.873459),(77 23.040562),(78 23.094906),(79 23.204597),
(1 18.29328),(2 20.110079),(3 20.42194),(4 20.954647),(5 21.472528),(6 21.823927),(7 21.788136),(8 22.150787),(9 22.23674),(10 22.220356),(11 22.257668),(12 22.366096),(13 22.108406),(14 22.4556),(15 22.346634),(16 22.451603),(17 22.460363),(18 22.453749),(19 22.78139),(20 22.595533),(21 22.551672),(22 22.476124),(23 22.786364),(24 22.448702),(25 22.646328),(26 22.463833),(27 22.579575),(28 22.514164),(29 22.579447),(30 22.161234),(31 22.527868),(32 22.464874),(33 22.647257),(34 22.69092),(35 22.800205),(36 22.67996),(37 23.318121),(38 23.157421),(39 22.88094),(40 22.677877),(41 22.975395),(42 22.936077),(43 23.189493),(44 23.010693),(45 23.200586),(46 23.609825),(47 23.218798),(48 23.414408),(49 23.547184),(50 23.388126),(51 23.144262),(52 23.304241),(53 23.566095),(54 23.599297),(55 23.731308),(56 23.506868),(57 23.818346),(58 23.957651),(59 23.795324),(60 23.085958),(61 23.27013),(62 22.943768),(63 23.039658),(64 23.044096),(65 23.363327),(66 23.09501),(67 22.908339),(68 23.31206),(69 23.262354),(70 23.083344),(71 23.392138),(72 23.209959),(73 23.118155),(74 22.793505),(75 22.775051),(76 22.66396),(77 22.805454),(78 22.826754),(79 23.078043),
(1 18.689123),(2 20.016018),(3 20.573265),(4 20.6099),(5 21.380438),(6 21.545113),(7 21.62975),(8 21.734795),(9 22.080008),(10 22.066454),(11 22.227715),(12 22.339937),(13 22.628168),(14 22.46759),(15 22.269201),(16 22.713123),(17 22.461147),(18 22.383627),(19 22.482624),(20 22.280489),(21 22.4979),(22 22.359936),(23 22.574568),(24 22.713978),(25 22.643175),(26 22.641752),(27 22.932253),(28 22.685133),(29 22.732605),(30 22.371847),(31 22.71306),(32 22.70678),(33 22.88854),(34 22.23865),(35 22.978165),(36 23.006447),(37 23.647022),(38 23.215807),(39 23.050787),(40 22.809517),(41 23.295233),(42 23.041218),(43 23.385986),(44 23.499826),(45 23.572947),(46 23.57997),(47 23.604748),(48 23.799114),(49 23.7844),(50 23.98685),(51 23.554768),(52 23.912252),(53 24.131578),(54 24.073671),(55 24.129374),(56 23.997551),(57 24.251444),(58 24.450832),(59 24.24355),(60 23.499428),(61 23.424166),(62 23.481625),(63 23.373281),(64 23.09131),(65 23.323042),(66 23.078514),(67 23.063246),(68 22.952206),(69 23.41433),(70 23.040607),(71 23.40229),(72 23.13923),(73 23.193878),(74 22.762747),(75 22.957249),(76 22.773666),(77 22.971334),(78 23.343256),(79 23.037083),
(1 18.16257),(2 19.847107),(3 20.547934),(4 20.696716),(5 21.090254),(6 21.320724),(7 21.516281),(8 21.534096),(9 21.838406),(10 21.794855),(11 21.868067),(12 21.886168),(13 21.956722),(14 22.481508),(15 22.207533),(16 22.17944),(17 22.20823),(18 22.067575),(19 22.139061),(20 22.397818),(21 22.209677),(22 22.182276),(23 22.513702),(24 22.296053),(25 22.618368),(26 22.489027),(27 22.521475),(28 22.349337),(29 22.245064),(30 21.978128),(31 22.334412),(32 22.398125),(33 22.208328),(34 22.258524),(35 22.520378),(36 22.271074),(37 22.769842),(38 22.878675),(39 22.606203),(40 22.473461),(41 22.640955),(42 22.757317),(43 22.81588),(44 22.428736),(45 22.674286),(46 23.088017),(47 23.018328),(48 23.054054),(49 23.263577),(50 23.140638),(51 22.782751),(52 22.85243),(53 23.092663),(54 22.921637),(55 23.104713),(56 23.125612),(57 23.482754),(58 23.555395),(59 23.276125),(60 23.072968),(61 23.0198),(62 23.156338),(63 22.975515),(64 22.708288),(65 22.530912),(66 22.679485),(67 22.92705),(68 22.511112),(69 23.138092),(70 22.935583),(71 22.982965),(72 22.81276),(73 23.015638),(74 22.684427),(75 22.819927),(76 22.815815),(77 23.020334),(78 23.120888),(79 23.268885),
(1 18.310604),(2 20.272648),(3 21.007448),(4 21.162983),(5 21.51403),(6 21.76203),(7 21.97426),(8 22.259409),(9 22.545628),(10 22.467024),(11 22.623379),(12 22.60657),(13 22.900896),(14 23.003637),(15 22.83029),(16 22.803747),(17 22.35498),(18 22.554445),(19 22.805553),(20 22.378113),(21 22.465464),(22 22.579409),(23 23.05584),(24 23.145596),(25 22.989305),(26 22.80296),(27 22.519989),(28 22.387201),(29 22.581142),(30 22.40856),(31 22.75191),(32 22.775383),(33 22.855434),(34 22.612383),(35 22.691984),(36 22.537807),(37 22.852495),(38 22.831432),(39 22.78469),(40 23.008286),(41 23.210838),(42 23.178663),(43 23.39171),(44 23.204544),(45 23.538084),(46 23.656471),(47 23.892023),(48 23.751284),(49 23.80826),(50 23.904943),(51 23.892897),(52 24.05107),(53 23.89912),(54 23.567627),(55 23.85442),(56 23.941872),(57 24.291164),(58 24.034164),(59 23.915783),(60 23.414015),(61 23.32496),(62 23.345062),(63 23.137743),(64 23.000736),(65 23.109646),(66 22.93942),(67 22.937572),(68 23.095356),(69 23.621868),(70 23.73727),(71 23.73814),(72 23.430952),(73 23.407598),(74 23.219442),(75 23.161388),(76 22.880857),(77 22.85063),(78 23.092297),(79 23.367239),
(1 18.356281),(2 19.963917),(3 20.660685),(4 20.740286),(5 21.347107),(6 21.553352),(7 21.486506),(8 21.713465),(9 22.192226),(10 22.04544),(11 22.365446),(12 22.237299),(13 22.673298),(14 22.703278),(15 22.374992),(16 22.396788),(17 22.58781),(18 22.22923),(19 22.629185),(20 22.129982),(21 22.120165),(22 22.292187),(23 22.340092),(24 22.340899),(25 22.511532),(26 22.436918),(27 22.128393),(28 22.044),(29 22.058704),(30 21.792109),(31 22.26197),(32 22.129862),(33 22.318796),(34 22.254595),(35 22.466072),(36 22.18185),(37 22.59958),(38 22.719446),(39 22.639887),(40 22.67109),(41 22.840153),(42 22.761887),(43 23.029648),(44 22.629734),(45 22.909393),(46 23.061674),(47 23.47044),(48 23.554234),(49 23.567762),(50 23.45786),(51 23.284378),(52 23.243917),(53 23.204098),(54 23.18364),(55 23.270737),(56 23.758364),(57 23.839502),(58 23.70688),(59 23.467207),(60 22.961111),(61 22.91006),(62 22.8517),(63 22.851515),(64 22.413431),(65 22.767216),(66 22.595078),(67 23.116179),(68 22.988941),(69 23.239597),(70 23.026077),(71 23.275457),(72 22.966682),(73 23.144566),(74 22.93522),(75 22.78709),(76 22.849918),(77 22.89547),(78 23.057432),(79 23.280123),
(1 18.214077),(2 20.067492),(3 20.58297),(4 21.194788),(5 21.092718),(6 21.386877),(7 21.641733),(8 21.593534),(9 21.966776),(10 21.934902),(11 22.227947),(12 21.73183),(13 21.978592),(14 22.031),(15 22.022148),(16 21.901262),(17 22.227058),(18 22.315273),(19 22.367449),(20 22.011253),(21 21.962505),(22 22.37324),(23 22.499567),(24 22.589403),(25 22.59653),(26 22.650654),(27 22.455116),(28 22.186592),(29 22.154564),(30 22.14673),(31 22.362906),(32 22.371698),(33 21.999475),(34 22.108028),(35 22.508043),(36 22.86518),(37 22.92816),(38 22.831099),(39 22.51349),(40 22.630249),(41 22.601074),(42 22.860197),(43 23.172047),(44 23.058372),(45 23.32559),(46 23.39625),(47 23.482002),(48 23.432144),(49 23.422022),(50 23.186201),(51 22.86254),(52 23.273176),(53 23.294275),(54 23.325947),(55 23.239069),(56 23.042986),(57 23.255182),(58 23.469557),(59 23.122957),(60 22.785961),(61 22.753788),(62 22.585487),(63 22.91579),(64 22.633705),(65 22.69939),(66 22.489107),(67 22.908314),(68 22.764961),(69 22.958801),(70 22.774708),(71 22.877039),(72 22.770292),(73 22.805614),(74 22.76693),(75 22.56474),(76 22.79556),(77 22.779821),(78 22.813623),(79 23.204552),
(1 18.301594),(2 19.82792),(3 20.575827),(4 20.916782),(5 21.220392),(6 21.782976),(7 21.958183),(8 22.027483),(9 22.181452),(10 22.253141),(11 22.416786),(12 22.034996),(13 22.367668),(14 22.440231),(15 22.347605),(16 22.157215),(17 22.26081),(18 22.286535),(19 22.666346),(20 22.326267),(21 22.096855),(22 22.399944),(23 22.548223),(24 22.838861),(25 22.658241),(26 22.529123),(27 22.387497),(28 22.116867),(29 22.29779),(30 22.136898),(31 22.54458),(32 22.350275),(33 22.238615),(34 22.317244),(35 22.536715),(36 22.462328),(37 22.7557),(38 22.478224),(39 22.851515),(40 22.723162),(41 22.621338),(42 22.637316),(43 22.672726),(44 23.178946),(45 22.845165),(46 23.517208),(47 23.570507),(48 23.490719),(49 23.679932),(50 23.28973),(51 23.268335),(52 23.181425),(53 23.20077),(54 23.597574),(55 23.632307),(56 23.397802),(57 23.735264),(58 23.721462),(59 23.376554),(60 22.931158),(61 22.788807),(62 22.698986),(63 22.55649),(64 22.659807),(65 22.745327),(66 22.464102),(67 23.30047),(68 22.945602),(69 23.005136),(70 22.604137),(71 22.814892),(72 22.981436),(73 22.866941),(74 22.70277),(75 22.641182),(76 22.530252),(77 22.918911),(78 22.92771),(79 23.036251),
(1 17.99943),(2 19.646383),(3 19.977749),(4 20.55575),(5 20.955479),(6 20.690458),(7 21.13971),(8 20.975275),(9 21.55148),(10 21.839106),(11 21.620756),(12 21.645603),(13 21.70958),(14 21.59997),(15 21.651981),(16 21.70576),(17 22.079576),(18 21.756752),(19 22.099722),(20 21.859453),(21 22.176878),(22 21.946049),(23 22.072138),(24 22.03252),(25 22.074324),(26 22.212856),(27 22.026247),(28 21.996212),(29 21.802208),(30 21.855639),(31 21.930922),(32 21.780855),(33 22.02202),(34 21.764467),(35 21.90732),(36 22.013363),(37 22.159716),(38 22.410574),(39 22.218098),(40 22.407858),(41 22.201027),(42 22.529936),(43 22.324322),(44 22.443972),(45 22.882147),(46 22.796135),(47 22.825712),(48 22.780416),(49 23.013395),(50 22.882015),(51 22.85499),(52 22.768553),(53 23.008295),(54 23.136744),(55 23.286045),(56 22.899267),(57 23.259981),(58 23.567438),(59 23.392437),(60 23.113932),(61 22.553286),(62 22.457169),(63 22.3169),(64 22.359379),(65 22.489395),(66 22.504004),(67 22.544165),(68 22.540888),(69 22.783821),(70 22.398325),(71 22.499062),(72 22.48057),(73 22.39854),(74 21.932016),(75 22.117456),(76 21.724316),(77 21.964062),(78 22.148989),(79 22.649467),
(1 18.219866),(2 20.096645),(3 20.529716),(4 20.885094),(5 21.079313),(6 21.382566),(7 21.669998),(8 21.732986),(9 22.308474),(10 22.072771),(11 22.136755),(12 22.131868),(13 22.122255),(14 22.161888),(15 22.294548),(16 22.047014),(17 22.031857),(18 22.156612),(19 22.072344),(20 21.864073),(21 21.966467),(22 22.251434),(23 22.48828),(24 22.122852),(25 22.493069),(26 22.591352),(27 22.322342),(28 22.393679),(29 22.342846),(30 22.020737),(31 22.228191),(32 22.441305),(33 22.383778),(34 22.130215),(35 22.404217),(36 22.491867),(37 22.833673),(38 22.603334),(39 22.673077),(40 22.503212),(41 23.054317),(42 22.933256),(43 22.966051),(44 23.190586),(45 23.191757),(46 23.026117),(47 23.211428),(48 23.362968),(49 23.537123),(50 23.095753),(51 22.700563),(52 22.985094),(53 23.081148),(54 23.15876),(55 23.27002),(56 23.255108),(57 23.647104),(58 23.728884),(59 23.370438),(60 22.896862),(61 22.926695),(62 22.680264),(63 22.745592),(64 22.409853),(65 22.609016),(66 22.500992),(67 22.590666),(68 22.672102),(69 23.074877),(70 22.855001),(71 23.01409),(72 22.86873),(73 22.524637),(74 22.387518),(75 22.129936),(76 22.289085),(77 22.376879),(78 22.756922),(79 22.960762),
(1 17.939602),(2 19.57768),(3 19.770294),(4 20.125313),(5 20.368587),(6 20.678825),(7 20.631363),(8 20.631624),(9 21.067636),(10 21.003204),(11 20.905596),(12 21.158354),(13 21.177547),(14 21.143272),(15 21.288145),(16 21.253914),(17 21.455414),(18 21.165161),(19 21.467875),(20 21.14657),(21 21.41469),(22 21.28453),(23 21.755875),(24 21.64781),(25 21.578356),(26 21.625275),(27 21.494823),(28 21.434647),(29 21.23725),(30 21.191866),(31 21.38084),(32 21.667141),(33 21.67077),(34 21.602823),(35 21.629763),(36 21.72016),(37 21.714685),(38 21.582556),(39 21.729969),(40 21.845156),(41 21.768051),(42 21.960909),(43 22.095709),(44 21.937973),(45 21.921541),(46 22.16618),(47 22.335148),(48 22.276525),(49 22.322374),(50 22.228518),(51 22.008781),(52 22.054068),(53 22.132921),(54 21.827976),(55 22.23703),(56 22.045536),(57 22.301592),(58 22.328985),(59 22.11595),(60 22.18382),(61 21.94502),(62 21.815617),(63 21.599852),(64 21.64146),(65 21.673655),(66 21.338226),(67 21.562813),(68 21.855928),(69 21.99436),(70 21.805948),(71 21.942034),(72 22.018085),(73 21.792068),(74 21.560501),(75 21.614893),(76 22.015713),(77 21.834003),(78 22.084686),(79 22.289377),
