1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 15184.489),(2 49516.34),(3 104743.59),(4 174785.52),(5 254786.45),(6 340690.8),(7 445455.5),(8 555227.8),(9 675794.75),(10 794037.8),(11 922429),(12 1043991.8),(13 1168066.4),(14 1289225.1),(15 1425790),(16 1552298),(17 1675078.6),(18 1813613.4),(19 1952607.6),(20 2097910.3),(21 2231614),(22 2370081),(23 2507476.8),(24 2647443.8),(25 2800352.8),(26 2963609.3),(27 3153477.3),(28 3360526.8),(29 3587248),(30 3853213.8),(31 4135528.8),(32 4470403.5),(33 4831314.5),(34 5216211.5),(35 5642102),(36 6095358.5),(37 6554940.5),(38 7023285.5),(39 7546138.5),(40 8065984.5),(41 8545461),(42 9040191),(43 9572266),(44 10100306),(45 10639383),(46 11132751),(47 11628485),(48 12116483),(49 12605867),(50 13064083),(51 13488577),(52 13876093),(53 14202527),(54 14483595),(55 14717569),(56 14904161),(57 15064607),(58 15208395),(59 15346627),(60 15427712),(61 15533991),(62 15605635),(63 15700524),(64 15761721),(65 15801328),(66 15798115),(67 15786760),(68 15747887),(69 15742337),(70 15730951),(71 15749679),(72 15746397),(73 15806412),(74 15860488),(75 15980589),(76 16091680),(77 16202040),(78 16298624),(79 16386340),
(1 35.250313),(2 42.158665),(3 48.057415),(4 50.404953),(5 52.54063),(6 55.125),(7 55.86758),(8 57.36357),(9 58.620792),(10 59.416733),(11 59.67379),(12 60.178146),(13 61.22934),(14 60.949467),(15 61.67431),(16 61.531044),(17 61.748),(18 63.437126),(19 63.152),(20 62.54033),(21 62.28324),(22 62.508186),(23 62.52242),(24 62.414364),(25 62.88513),(26 62.61141),(27 63.03816),(28 64.38176),(29 64.30545),(30 63.712276),(31 63.929188),(32 64.2302),(33 64.807274),(34 65.5413),(35 64.6291),(36 64.711235),(37 65.13343),(38 64.456635),(39 64.712685),(40 64.4783),(41 64.489044),(42 64.552864),(43 63.674603),(44 64.50869),(45 64.18579),(46 63.792408),(47 64.14987),(48 63.122543),(49 63.76659),(50 63.80621),(51 64.33844),(52 64.55881),(53 64.533615),(54 63.41547),(55 63.333847),(56 63.441414),(57 63.70933),(58 63.37194),(59 63.643353),(60 62.133682),(61 62.535236),(62 62.40633),(63 63.410336),(64 62.95042),(65 63.47227),(66 62.97457),(67 62.80037),(68 62.812084),(69 62.631577),(70 61.917213),(71 61.390358),(72 60.89972),(73 61.48573),(74 61.223133),(75 61.975548),(76 61.887497),(77 61.56674),(78 61.916767),(79 61.77152),
(1 35.384518),(2 42.58116),(3 47.510735),(4 50.647095),(5 52.71206),(6 54.7432),(7 56.947193),(8 58.056675),(9 58.58786),(10 58.86316),(11 59.815983),(12 59.791203),(13 60.918793),(14 61.227646),(15 61.129967),(16 60.888348),(17 61.71554),(18 63.027725),(19 62.423462),(20 61.814766),(21 62.92312),(22 62.701504),(23 62.64533),(24 62.73696),(25 62.77532),(26 62.28424),(27 63.230404),(28 63.939182),(29 63.483265),(30 63.647522),(31 62.75458),(32 63.72548),(33 64.19026),(34 64.702484),(35 64.52843),(36 65.2585),(37 65.396805),(38 64.971214),(39 64.965996),(40 64.55497),(41 64.26999),(42 64.41115),(43 63.679707),(44 64.20257),(45 64.61428),(46 64.899956),(47 65.60162),(48 64.44473),(49 64.477455),(50 63.672405),(51 63.199413),(52 63.53571),(53 63.39933),(54 62.62716),(55 62.377827),(56 61.94282),(57 62.374916),(58 61.528687),(59 61.838444),(60 61.455067),(61 62.522533),(62 62.64171),(63 63.60917),(64 63.071518),(65 62.91457),(66 63.634743),(67 63.37383),(68 63.652916),(69 62.778225),(70 61.95731),(71 62.47753),(72 62.419224),(73 62.762127),(74 63.01228),(75 63.063652),(76 62.865753),(77 62.93618),(78 62.959297),(79 63.32822),
(1 35.96778),(2 43.394093),(3 48.332935),(4 51.971092),(5 53.761074),(6 55.775875),(7 55.55047),(8 56.025665),(9 56.253075),(10 57.518105),(11 58.631428),(12 58.705894),(13 58.49734),(14 58.572575),(15 59.347477),(16 59.700573),(17 60.799282),(18 61.164455),(19 60.790062),(20 61.930878),(21 62.57377),(22 61.841217),(23 61.798626),(24 61.47349),(25 61.677834),(26 60.811295),(27 61.52343),(28 62.1692),(29 61.93006),(30 62.94643),(31 63.25673),(32 63.837658),(33 64.30721),(34 64.51804),(35 64.74591),(36 64.35608),(37 65.258934),(38 64.96209),(39 64.334114),(40 64.321724),(41 64.438576),(42 63.97801),(43 63.31526),(44 64.787125),(45 64.600624),(46 64.671555),(47 64.77844),(48 63.625355),(49 64.19949),(50 64.47666),(51 63.93065),(52 64.522514),(53 64.02863),(54 63.3369),(55 62.723034),(56 62.236294),(57 62.810635),(58 63.375378),(59 63.243614),(60 62.50055),(61 62.8122),(62 62.132977),(63 63.23099),(64 63.972336),(65 63.434322),(66 62.965385),(67 62.664146),(68 62.473156),(69 61.306633),(70 61.198868),(71 60.896687),(72 60.384438),(73 61.057274),(74 60.76143),(75 61.563908),(76 61.125877),(77 61.086792),(78 62.059967),(79 60.846542),
(1 34.90421),(2 42.313103),(3 46.98945),(4 50.692978),(5 52.82955),(6 54.509182),(7 55.75117),(8 55.880676),(9 57.180386),(10 58.03897),(11 57.705276),(12 57.684242),(13 58.80253),(14 58.032104),(15 58.429966),(16 57.84012),(17 58.95738),(18 61.321613),(19 59.820625),(20 59.599648),(21 60.429142),(22 61.08281),(23 61.66256),(24 60.62097),(25 61.283318),(26 61.49229),(27 62.23937),(28 63.64983),(29 62.20979),(30 62.66974),(31 63.375946),(32 63.24761),(33 63.816074),(34 63.807045),(35 64.41751),(36 63.585117),(37 64.53548),(38 63.208263),(39 63.244312),(40 63.446457),(41 62.836597),(42 62.44254),(43 62.245625),(44 62.879215),(45 63.16079),(46 63.49178),(47 62.837917),(48 62.809025),(49 62.701756),(50 62.582874),(51 62.35497),(52 63.02867),(53 62.966534),(54 62.210392),(55 62.615788),(56 62.695156),(57 63.094387),(58 63.790432),(59 63.154495),(60 62.062992),(61 62.612076),(62 61.603786),(63 61.76999),(64 61.63287),(65 60.425346),(66 61.13908),(67 60.430233),(68 60.73459),(69 60.419514),(70 60.44084),(71 60.46532),(72 59.665268),(73 59.683018),(74 59.520935),(75 60.13929),(76 59.113808),(77 58.700546),(78 58.606506),(79 58.720528),
(1 34.422844),(2 42.041126),(3 46.714367),(4 49.76932),(5 51.899963),(6 53.670013),(7 55.044655),(8 57.09327),(9 57.75752),(10 58.902996),(11 59.752483),(12 58.82532),(13 59.513752),(14 59.30212),(15 59.976387),(16 60.48253),(17 60.641457),(18 60.257416),(19 60.365055),(20 61.744377),(21 62.673748),(22 62.351875),(23 62.87129),(24 62.359352),(25 62.671303),(26 63.01414),(27 63.882114),(28 64.09873),(29 62.964462),(30 62.71027),(31 64.204605),(32 64.37567),(33 64.43143),(34 65.24252),(35 64.80243),(36 64.02939),(37 64.076485),(38 64.177),(39 64.07808),(40 63.523792),(41 63.354385),(42 62.930153),(43 62.57534),(44 63.770092),(45 63.866188),(46 64.11989),(47 63.84594),(48 64.026375),(49 63.50209),(50 63.59716),(51 64.400246),(52 64.037056),(53 63.062054),(54 62.939453),(55 63.026367),(56 63.54707),(57 63.08496),(58 63.7871),(59 63.804737),(60 63.439285),(61 62.51227),(62 63.225628),(63 62.923225),(64 63.40159),(65 62.471336),(66 62.454956),(67 61.71875),(68 61.876114),(69 61.756596),(70 62.56166),(71 62.34476),(72 61.60044),(73 61.712765),(74 61.1864),(75 61.761753),(76 61.243298),(77 60.773094),(78 61.87711),(79 61.631763),
(1 34.559902),(2 41.597534),(3 45.976696),(4 49.514175),(5 52.32399),(6 53.58745),(7 54.883453),(8 56.42229),(9 57.466213),(10 57.96776),(11 58.959835),(12 59.20141),(13 59.790432),(14 59.091312),(15 59.749245),(16 60.12329),(17 60.732166),(18 61.39874),(19 61.57267),(20 62.172806),(21 62.853058),(22 62.356613),(23 62.871525),(24 62.8209),(25 62.974968),(26 62.083633),(27 62.41626),(28 63.73844),(29 63.077152),(30 64.08151),(31 63.695396),(32 63.917206),(33 64.15532),(34 63.67771),(35 64.20274),(36 63.82666),(37 63.479244),(38 62.83128),(39 63.554207),(40 63.005447),(41 62.677864),(42 62.56932),(43 62.827667),(44 63.113544),(45 63.108875),(46 63.519215),(47 62.67512),(48 62.387962),(49 62.23046),(50 62.46342),(51 62.361755),(52 61.912827),(53 61.52861),(54 61.351654),(55 60.678577),(56 60.809612),(57 61.252346),(58 61.115),(59 61.77111),(60 61.36592),(61 61.658253),(62 61.007244),(63 61.508316),(64 62.403233),(65 61.762596),(66 61.14167),(67 61.019848),(68 61.23336),(69 61.288883),(70 62.229412),(71 62.157394),(72 60.777534),(73 61.535038),(74 61.278687),(75 61.609577),(76 62.116955),(77 61.278896),(78 61.323715),(79 61.147976),
(1 34.741047),(2 41.984097),(3 46.02618),(4 49.051926),(5 51.59872),(6 52.706303),(7 53.377377),(8 55.063133),(9 55.24847),(10 56.574387),(11 57.578716),(12 57.136856),(13 57.545418),(14 57.263893),(15 57.320366),(16 57.71357),(17 59.58144),(18 60.40679),(19 60.16004),(20 61.07857),(21 62.01649),(22 61.600468),(23 62.323013),(24 61.975792),(25 62.578915),(26 62.090157),(27 63.121815),(28 62.56523),(29 62.07792),(30 62.62806),(31 61.87427),(32 62.08958),(33 62.63826),(34 62.355618),(35 61.733128),(36 60.993324),(37 61.973434),(38 60.66897),(39 61.660168),(40 60.6605),(41 60.429626),(42 61.114082),(43 60.139446),(44 60.559227),(45 60.73538),(46 60.54356),(47 60.918385),(48 61.10119),(49 61.88973),(50 61.43251),(51 61.94332),(52 61.525467),(53 61.423157),(54 61.399727),(55 61.580128),(56 61.273582),(57 62.475395),(58 61.75851),(59 61.937782),(60 61.40595),(61 62.67469),(62 62.599487),(63 62.940628),(64 62.410492),(65 61.74427),(66 62.11778),(67 62.433628),(68 62.807064),(69 62.769646),(70 62.02041),(71 61.787132),(72 61.660294),(73 62.08003),(74 62.70347),(75 62.954533),(76 62.176647),(77 61.681717),(78 61.388477),(79 62.296814),
(1 33.699116),(2 40.420197),(3 45.754097),(4 48.129498),(5 49.35895),(6 50.588543),(7 52.1039),(8 53.51059),(9 54.6769),(10 54.694733),(11 56.020466),(12 55.651188),(13 57.2255),(14 56.827625),(15 57.649292),(16 58.821125),(17 59.18132),(18 59.18772),(19 58.499046),(20 58.755558),(21 59.306267),(22 58.340157),(23 59.14309),(24 58.684517),(25 59.732037),(26 59.472134),(27 59.88737),(28 60.140835),(29 59.885807),(30 60.280254),(31 60.43192),(32 60.02135),(33 60.22646),(34 60.60873),(35 61.19179),(36 60.039085),(37 60.9111),(38 59.844913),(39 59.124958),(40 58.553265),(41 58.245228),(42 58.17111),(43 57.82991),(44 58.311237),(45 58.776333),(46 58.374847),(47 58.41518),(48 58.81297),(49 58.77863),(50 58.436188),(51 59.64085),(52 59.756306),(53 59.39716),(54 59.216373),(55 58.07015),(56 57.24051),(57 58.050594),(58 57.74514),(59 57.618153),(60 56.559628),(61 57.673176),(62 56.76994),(63 57.492622),(64 58.360126),(65 57.508457),(66 57.549606),(67 57.986683),(68 58.827217),(69 59.001507),(70 58.280506),(71 57.816708),(72 57.15705),(73 57.150505),(74 57.19479),(75 57.293945),(76 58.0291),(77 57.63089),(78 57.463955),(79 57.308674),
(1 34.007847),(2 41.633945),(3 45.964382),(4 48.725384),(5 51.49992),(6 52.74652),(7 53.12301),(8 54.950577),(9 55.86793),(10 56.58898),(11 57.703518),(12 57.834656),(13 57.620457),(14 57.804394),(15 57.94003),(16 58.434677),(17 58.81944),(18 58.854034),(19 59.067566),(20 59.235126),(21 60.22245),(22 60.572193),(23 60.771427),(24 60.873894),(25 62.34725),(26 62.091133),(27 62.12159),(28 62.406773),(29 62.072422),(30 62.94856),(31 62.531097),(32 61.63198),(33 61.842186),(34 61.938564),(35 61.74816),(36 62.328056),(37 62.631393),(38 61.70327),(39 62.475163),(40 61.256596),(41 60.260033),(42 60.236103),(43 60.271732),(44 59.856617),(45 59.58749),(46 59.407146),(47 59.902313),(48 60.25428),(49 60.15777),(50 60.49583),(51 61.50742),(52 61.36457),(53 60.706715),(54 61.281975),(55 60.2631),(56 60.30915),(57 59.954906),(58 58.907703),(59 59.827293),(60 59.49742),(61 59.56039),(62 59.59375),(63 59.548645),(64 60.012486),(65 59.714703),(66 60.72453),(67 60.326515),(68 59.515934),(69 59.686844),(70 59.77079),(71 59.417847),(72 59.676044),(73 59.84827),(74 58.94971),(75 59.199013),(76 58.546764),(77 58.029316),(78 57.86839),(79 57.459614),
(1 34.77713),(2 41.30251),(3 45.937565),(4 48.566566),(5 50.663628),(6 52.850327),(7 54.156025),(8 54.593304),(9 55.516228),(10 56.694153),(11 58.490345),(12 57.868584),(13 60.081234),(14 59.740112),(15 61.002113),(16 60.644512),(17 61.493164),(18 62.04189),(19 60.678085),(20 60.922863),(21 61.284992),(22 62.035904),(23 62.079826),(24 62.3488),(25 62.957897),(26 62.94965),(27 63.28096),(28 63.399075),(29 62.19635),(30 62.933952),(31 61.564857),(32 62.229298),(33 62.595448),(34 62.399174),(35 61.99499),(36 62.222115),(37 62.093693),(38 61.739243),(39 61.412125),(40 61.837368),(41 61.978046),(42 61.108284),(43 61.67633),(44 62.495476),(45 63.152065),(46 63.266098),(47 63.26871),(48 63.090496),(49 62.823193),(50 62.70899),(51 63.251472),(52 63.86882),(53 63.296547),(54 63.30377),(55 63.090263),(56 62.110706),(57 62.457085),(58 62.030647),(59 62.606422),(60 62.268906),(61 63.007717),(62 62.41189),(63 61.73705),(64 63.30087),(65 62.328407),(66 62.07099),(67 61.17943),(68 60.52585),(69 60.994934),(70 60.45685),(71 61.06304),(72 61.170425),(73 61.028057),(74 61.498352),(75 62.58981),(76 62.469482),(77 62.560112),(78 62.474228),(79 62.471058),
(1 34.478664),(2 40.507374),(3 44.99594),(4 48.334835),(5 49.554966),(6 51.67644),(7 53.356064),(8 54.381714),(9 54.9556),(10 55.367077),(11 57.128937),(12 57.59746),(13 57.716835),(14 57.412853),(15 57.957397),(16 58.04977),(17 58.975803),(18 58.902138),(19 58.74505),(20 59.42774),(21 59.98483),(22 60.121952),(23 59.400272),(24 59.49944),(25 60.84737),(26 61.694115),(27 62.286278),(28 62.532814),(29 62.338844),(30 63.188015),(31 62.7942),(32 63.062664),(33 63.685726),(34 63.279602),(35 63.118484),(36 62.581264),(37 62.843143),(38 63.52415),(39 62.61097),(40 62.914722),(41 63.006622),(42 62.879623),(43 62.111034),(44 61.8316),(45 62.240097),(46 62.637123),(47 62.424145),(48 62.608883),(49 62.29933),(50 61.176804),(51 61.71526),(52 61.896248),(53 61.861397),(54 61.636677),(55 62.23055),(56 60.921757),(57 61.01788),(58 60.832996),(59 60.50506),(60 59.483448),(61 59.110542),(62 59.062138),(63 59.224228),(64 59.066727),(65 58.882736),(66 58.60591),(67 58.295883),(68 57.697544),(69 57.23351),(70 57.295353),(71 57.35272),(72 57.37942),(73 57.763554),(74 58.557976),(75 59.16586),(76 58.764572),(77 59.229797),(78 59.949337),(79 59.928974),
(1 33.07033),(2 39.790756),(3 44.608727),(4 47.642506),(5 49.431328),(6 50.469456),(7 52.382614),(8 53.182148),(9 54.88481),(10 55.239082),(11 56.461895),(12 56.581142),(13 56.618275),(14 56.68623),(15 57.484135),(16 57.01446),(17 57.91944),(18 58.372765),(19 58.707935),(20 58.59911),(21 58.90665),(22 59.023003),(23 59.337772),(24 58.60753),(25 59.642754),(26 59.727894),(27 59.799892),(28 59.208607),(29 59.012836),(30 59.644672),(31 58.855885),(32 59.22134),(33 59.93836),(34 59.162556),(35 59.16733),(36 58.47714),(37 59.443542),(38 60.10436),(39 60.115448),(40 60.36867),(41 59.71395),(42 60.971375),(43 60.735764),(44 60.784256),(45 61.030743),(46 61.34615),(47 61.49786),(48 61.023304),(49 61.092445),(50 60.579384),(51 59.954468),(52 60.67101),(53 60.66659),(54 60.08499),(55 61.290768),(56 60.353127),(57 60.902096),(58 60.19236),(59 60.146698),(60 59.719963),(61 60.404816),(62 59.91278),(63 60.003765),(64 60.447388),(65 59.205894),(66 59.6959),(67 59.147507),(68 59.602455),(69 60.03858),(70 59.492134),(71 59.793087),(72 59.991283),(73 59.964016),(74 59.426586),(75 58.807606),(76 58.71938),(77 58.330574),(78 57.516212),(79 58.10671),
(1 33.37107),(2 39.11367),(3 44.010315),(4 45.372173),(5 47.102295),(6 48.997448),(7 50.566013),(8 51.550987),(9 52.267273),(10 52.856693),(11 54.133453),(12 53.5879),(13 54.627567),(14 55.189106),(15 56.082767),(16 56.620335),(17 56.70811),(18 56.78288),(19 56.34756),(20 57.71999),(21 58.015846),(22 58.021526),(23 57.257195),(24 56.873085),(25 58.550205),(26 58.479412),(27 59.009632),(28 59.009827),(29 57.745533),(30 58.137478),(31 57.695827),(32 57.48331),(33 59.00676),(34 58.424133),(35 58.75423),(36 58.438793),(37 59.189857),(38 59.538994),(39 59.71567),(40 59.587494),(41 59.158974),(42 58.952084),(43 58.92264),(44 59.2861),(45 59.17578),(46 59.370575),(47 58.5276),(48 58.4796),(49 59.16023),(50 59.104687),(51 59.41611),(52 59.950092),(53 59.41459),(54 59.251057),(55 59.66819),(56 59.936207),(57 60.152966),(58 59.997917),(59 59.716507),(60 59.17695),(61 60.316082),(62 59.76835),(63 60.36272),(64 60.665634),(65 59.708317),(66 59.429066),(67 59.16923),(68 59.14934),(69 60.073277),(70 59.07224),(71 59.86566),(72 58.941254),(73 58.34555),(74 58.305466),(75 58.216457),(76 57.85092),(77 57.984432),(78 57.269405),(79 57.398422),
(1 33.111553),(2 39.12924),(3 42.879578),(4 45.190697),(5 46.23449),(6 48.430508),(7 49.6039),(8 50.26113),(9 51.536404),(10 51.685215),(11 52.87146),(12 52.842663),(13 53.986313),(14 53.880085),(15 55.093193),(16 55.754807),(17 56.46225),(18 55.96918),(19 56.045082),(20 56.869858),(21 57.482487),(22 57.174778),(23 57.18433),(24 57.332256),(25 57.04456),(26 56.290695),(27 56.764244),(28 56.306644),(29 56.0551),(30 56.1339),(31 56.034424),(32 56.241077),(33 57.259438),(34 57.27325),(35 57.293438),(36 56.71148),(37 56.071033),(38 56.69442),(39 57.34868),(40 57.30842),(41 56.95377),(42 57.552307),(43 57.521297),(44 57.556126),(45 58.01017),(46 57.694977),(47 58.116318),(48 57.70504),(49 57.297306),(50 57.528698),(51 58.344406),(52 58.23511),(53 58.469105),(54 57.949177),(55 58.200787),(56 57.922485),(57 58.857315),(58 58.802204),(59 59.233562),(60 59.16099),(61 60.019196),(62 59.167244),(63 58.868423),(64 59.30302),(65 58.970844),(66 58.379284),(67 57.776665),(68 58.446117),(69 58.005253),(70 57.960403),(71 58.02239),(72 57.08627),(73 56.376312),(74 56.30226),(75 56.37933),(76 55.99448),(77 56.355537),(78 56.007454),(79 56.68158),
(1 32.728596),(2 39.006954),(3 42.73079),(4 44.800243),(5 47.037685),(6 49.082546),(7 50.182514),(8 51.52824),(9 53.339973),(10 53.727962),(11 54.088264),(12 54.68676),(13 55.34459),(14 55.394726),(15 55.89472),(16 56.482468),(17 57.09179),(18 57.13868),(19 58.085556),(20 58.072483),(21 58.639523),(22 58.35381),(23 59.094746),(24 58.464966),(25 59.141903),(26 59.036724),(27 59.739315),(28 59.664097),(29 58.60186),(30 59.034958),(31 58.29111),(32 58.201317),(33 58.491573),(34 58.72713),(35 58.523937),(36 57.800102),(37 57.818707),(38 57.901474),(39 58.48603),(40 58.20173),(41 58.732277),(42 58.751972),(43 58.654854),(44 59.27849),(45 59.248726),(46 58.711437),(47 59.73773),(48 58.5948),(49 58.35978),(50 58.19911),(51 58.119564),(52 57.72124),(53 58.070534),(54 57.287033),(55 57.70868),(56 57.249836),(57 57.801865),(58 57.086823),(59 58.2016),(60 58.49675),(61 58.856056),(62 58.73253),(63 58.59339),(64 58.83313),(65 58.60809),(66 58.190937),(67 57.17674),(68 57.146187),(69 56.651733),(70 56.620647),(71 56.494694),(72 56.15981),(73 56.614086),(74 56.12299),(75 56.483566),(76 56.100834),(77 56.26728),(78 56.65991),(79 56.69621),
(1 31.55258),(2 38.620914),(3 42.5827),(4 44.710186),(5 46.888496),(6 49.196804),(7 50.872272),(8 51.400826),(9 53.46782),(10 53.771965),(11 54.19726),(12 54.142616),(13 53.97421),(14 54.64381),(15 54.859432),(16 55.11805),(17 56.746513),(18 56.58288),(19 55.875828),(20 57.44961),(21 56.89934),(22 57.443897),(23 57.501587),(24 57.1284),(25 58.080585),(26 57.210793),(27 57.454575),(28 56.66429),(29 56.415554),(30 56.458515),(31 56.6127),(32 56.32129),(33 56.705048),(34 56.794815),(35 56.676838),(36 57.197056),(37 58.009),(38 57.12456),(39 56.914524),(40 56.619335),(41 56.65374),(42 56.90592),(43 56.66952),(44 57.019295),(45 57.14899),(46 56.352116),(47 56.684418),(48 56.62354),(49 56.39716),(50 56.12733),(51 56.231987),(52 56.733006),(53 57.41876),(54 57.317165),(55 56.423595),(56 57.09959),(57 56.691544),(58 57.454758),(59 57.25658),(60 57.51388),(61 57.155285),(62 56.89865),(63 56.62832),(64 56.848175),(65 56.47465),(66 56.324413),(67 56.284035),(68 56.037724),(69 56.18536),(70 56.286324),(71 56.23842),(72 56.235962),(73 56.863846),(74 55.814777),(75 56.638405),(76 55.66464),(77 55.77314),(78 55.852425),(79 55.981106),
(1 32.252075),(2 38.564583),(3 42.993324),(4 44.903084),(5 46.604546),(6 48.962154),(7 50.42344),(8 51.413837),(9 52.00501),(10 52.597565),(11 53.27561),(12 53.97755),(13 54.91906),(14 55.256935),(15 56.076534),(16 54.922768),(17 55.543285),(18 55.846745),(19 55.33283),(20 56.249424),(21 56.593605),(22 56.765984),(23 56.53135),(24 56.873516),(25 56.63917),(26 56.145317),(27 57.640602),(28 57.94791),(29 58.45138),(30 57.870003),(31 57.984566),(32 59.309124),(33 58.98549),(34 59.38025),(35 59.476482),(36 59.150295),(37 59.800312),(38 59.067276),(39 59.515087),(40 58.531116),(41 58.815075),(42 58.707535),(43 58.373928),(44 58.511753),(45 57.553886),(46 58.58613),(47 58.983765),(48 59.007732),(49 58.253624),(50 57.78895),(51 58.85784),(52 57.83939),(53 57.73269),(54 58.26203),(55 57.792732),(56 57.9556),(57 57.62132),(58 57.888573),(59 57.324635),(60 56.536247),(61 57.414593),(62 56.85896),(63 56.461613),(64 56.491577),(65 56.342297),(66 56.23405),(67 55.31029),(68 55.258305),(69 55.90945),(70 55.93463),(71 55.496353),(72 55.46047),(73 55.588417),(74 56.11809),(75 56.732574),(76 56.14665),(77 54.671978),(78 55.60825),(79 54.794228),
(1 31.96791),(2 37.884148),(3 42.38521),(4 44.449776),(5 46.769604),(6 47.760452),(7 48.93432),(8 49.804756),(9 50.607903),(10 51.709743),(11 52.3807),(12 52.14827),(13 52.17862),(14 53.335346),(15 54.979397),(16 55.449017),(17 55.057278),(18 55.32858),(19 54.671555),(20 54.88645),(21 55.411182),(22 55.742634),(23 56.152832),(24 56.00407),(25 57.0557),(26 57.291702),(27 56.7557),(28 56.976074),(29 56.01915),(30 56.71377),(31 56.809517),(32 57.296734),(33 58.24041),(34 57.891407),(35 57.49893),(36 56.970028),(37 56.586193),(38 57.291286),(39 57.45296),(40 57.864773),(41 58.04171),(42 57.91988),(43 58.04909),(44 57.399784),(45 57.85233),(46 57.851616),(47 58.037827),(48 57.28744),(49 57.28378),(50 57.501225),(51 57.39691),(52 57.77411),(53 57.68443),(54 57.266808),(55 56.239174),(56 56.14676),(57 56.55098),(58 54.919373),(59 54.87739),(60 54.533955),(61 55.581818),(62 55.4722),(63 55.366673),(64 56.3663),(65 56.093994),(66 56.010773),(67 55.58307),(68 55.513),(69 55.417957),(70 55.2276),(71 55.381413),(72 55.082676),(73 55.237637),(74 55.062622),(75 55.823673),(76 54.80524),(77 55.469597),(78 55.454563),(79 55.64642),
